"zip","name","empflag","emp","qp1","ap","est"
"01235","HINSDALE, MA",,336,1064,4619,37
"01236","HOUSATONIC, MA",,2451,12914,51919,44
"01237","LANESBORO, MA",,2426,6632,27180,178
"01238","LEE, MA",,2470,15696,66873,268
"01240","LENOX, MA",,3104,15132,69077,230
"01242","LENOX DALE, MA",,78,489,2315,19
"01243","MIDDLEFIELD, MA",,53,258,1101,8
"01244","MILL RIVER, MA",,24,81,322,7
"01245","MONTEREY, MA",,138,491,2237,25
"01247","NORTH ADAMS, MA",,5209,25538,109939,403
"01252","NORTH EGREMONT, MA",,46,83,574,13
"01253","OTIS, MA",,72,298,1220,21
"01254","RICHMOND, MA",,87,491,2461,30
"01255","SANDISFIELD, MA",,97,428,1978,13
"01256","SAVOY, MA",,16,76,367,7
"01257","SHEFFIELD, MA",,752,4637,20137,100
"01258","SOUTH EGREMONT, MA",,150,508,2217,34
"01259","SOUTHFIELD, MA",,69,327,1594,17
"01260","SOUTH LEE, MA",,680,6123,28330,18
"01262","STOCKBRIDGE, MA",,746,3945,19089,88
"01264","TYRINGHAM, MA",,30,147,536,4
"01266","WEST STOCKBRIDGE, MA",,218,804,4616,55
"01267","WILLIAMSTOWN, MA",,4492,21414,98757,226
"01270","WINDSOR, MA",,14,80,781,10
"01301","GREENFIELD, MA",,8960,45895,192539,585
"01302","GREENFIELD, MA",,786,5436,22742,52
"01330","ASHFIELD, MA",,159,573,2667,44
"01331","ATHOL, MA",,3624,20626,86587,235
"01337","BERNARDSTON, MA",,361,1737,8984,52
"01338","BUCKLAND, MA",,122,565,2677,9
"01339","CHARLEMONT, MA",,291,666,2347,31
"01340","COLRAIN, MA",,247,1847,8298,27
"01341","CONWAY, MA",,91,426,1811,26
"01342","DEERFIELD, MA",,872,4444,19858,33
"01344","ERVING, MA","C",0,0,0,9
"01346","HEATH, MA",,8,35,134,4
"01349","TURNERS FALLS, MA",,288,1878,8281,18
"01350","MONROE BRIDGE, MA","A",0,0,0,2
"01351","MONTAGUE, MA",,84,379,1642,24
"01355","NEW SALEM, MA",,45,160,733,12
"01360","NORTHFIELD, MA",,1016,5573,25254,47
"01364","ORANGE, MA",,1566,8614,33426,148
"01366","PETERSHAM, MA",,140,355,1477,20
"01367","ROWE, MA",,59,438,1616,8
"01368","ROYALSTON, MA",,13,44,188,5
"01370","SHELBURNE FALLS, MA",,847,3673,16005,128
"01373","SOUTH DEERFIELD, MA",,2162,17195,73721,114
"01375","SUNDERLAND, MA",,416,2647,15545,48
"01376","TURNERS FALLS, MA",,1731,9872,42147,128
"01378","WARWICK, MA","A",0,0,0,5
"01379","WENDELL, MA",,95,437,2101,12
"01380","WENDELL DEPOT, MA","A",0,0,0,1
"01400","WORCESTER, MA","A",0,0,0,1
"01420","FITCHBURG, MA",,13149,80118,343296,923
"01430","ASHBURNHAM, MA",,551,3026,13836,70
"01431","ASHBY, MA",,175,801,3826,45
"01432","AYER, MA",,3457,25582,118529,246
"01433","FT DEVENS, MA",,49,421,2257,5
"01436","BALDWINVILLE, MA",,455,2466,11220,33
"01438","EAST TEMPLETON, MA",,180,798,5739,21
"01440","GARDNER, MA",,7053,36088,156370,437
"01441","GARDNER, MA","G",0,0,0,3
"01450","GROTON, MA",,1310,8171,36748,169
"01451","HARVARD, MA",,762,7352,33927,161
"01452","HUBBARDSTON, MA",,317,1779,7569,62
"01453","LEOMINSTER, MA",,18154,106809,442948,1126
"01460","LITTLETON, MA",,5835,68082,280005,313
"01462","LUNENBURG, MA",,1802,10077,48210,191
"01463","PEPPERELL, MA",,1443,8819,37514,180
"01464","SHIRLEY, MA",,803,5567,25062,88
"01467","STILL RIVER, MA",,17,129,682,6
"01468","TEMPLETON, MA",,160,843,3759,32
"01469","TOWNSEND, MA",,1330,6944,29738,106
"01471","GROTON, MA","F",0,0,0,2
"01472","WEST GROTON, MA",,245,2398,10298,11
"01473","WESTMINSTER, MA",,1409,9615,43251,113
"01474","WEST TOWNSEND, MA",,248,911,3516,31
"01475","WINCHENDON, MA",,1321,6035,24736,162
"01477","WINCHENDON SPRINGS, MA","B",0,0,0,3
"01501","AUBURN, MA",,9372,58395,243266,519
"01503","BERLIN, MA",,377,1646,7904,83
"01504","BLACKSTONE, MA",,808,4219,19056,123
"01505","BOYLSTON, MA",,897,6305,29347,86
"01506","BROOKFIELD, MA",,381,1584,6798,41
"01507","CHARLTON, MA",,1448,7573,36910,164
"01508","CHARLTON CITY, MA",,265,1158,5288,32
"01509","CHARLTON DEPOT, MA",,7,35,290,4
"01510","CLINTON, MA",,4188,25911,111885,275
"01515","EAST BROOKFIELD, MA",,294,2002,8827,48
"01516","DOUGLAS, MA",,609,3461,14698,100
"01518","FISKDALE, MA",,154,476,2065,36
"01519","GRAFTON, MA",,984,6574,29256,85
"01520","HOLDEN, MA",,3076,19031,82431,273
"01521","HOLLAND, MA",,58,264,1077,15
"01522","JEFFERSON, MA",,105,412,1713,22
"01523","LANCASTER, MA",,905,4952,20501,83
"01524","LEICESTER, MA",,924,6147,26179,101
"01525","LINWOOD, MA",,208,690,3480,22
"01526","MANCHAUG, MA",,66,279,1409,12
"01527","MILLBURY, MA",,3331,22717,99535,233
"01529","MILLVILLE, MA",,91,431,1831,29
"01531","NEW BRAINTREE, MA",,27,113,544,15
"01532","NORTHBOROUGH, MA",,4924,36811,154555,415
"01534","NORTHBRIDGE, MA",,1010,5595,23427,52
"01535","NORTH BROOKFIELD, MA",,876,6016,26955,71
"01536","NORTH GRAFTON, MA",,1973,17955,76936,123
"01537","NORTH OXFORD, MA",,743,3093,14080,48
"01538","NORTH UXBRIDGE, MA",,305,2386,9637,28
"01540","OXFORD, MA",,1806,10609,50946,209
"01541","PRINCETON, MA",,824,2753,10590,58
"01542","ROCHDALE, MA",,434,2510,9979,34
"01543","RUTLAND, MA",,563,3140,15369,77
"01545","SHREWSBURY, MA",,9361,63056,263237,684
"01550","SOUTHBRIDGE, MA",,6609,44693,179939,383
"01560","SOUTH GRAFTON, MA",,458,2133,10157,52
"01561","SOUTH LANCASTER, MA",,881,3540,15450,39
"01562","SPENCER, MA",,2890,18878,80453,217
"01564","STERLING, MA",,1416,8800,40420,167
"01566","STURBRIDGE, MA",,3640,21041,90563,214
"01568","UPTON, MA",,724,3945,16977,125
"01569","UXBRIDGE, MA",,1752,8148,38844,229
"01570","WEBSTER, MA",,6260,37508,156867,356
"01571","DUDLEY, MA",,1925,8642,36121,131
"01580","WESTBOROUGH, MA","G",0,0,0,6
"01581","WESTBOROUGH, MA",,22081,204854,855026,818
"01582","WESTBOROUGH, MA","G",0,0,0,5
"01583","WEST BOYLSTON, MA",,2607,13428,59118,214
"01585","WEST BROOKFIELD, MA",,848,4961,20894,75
"01586","WEST MILLBURY, MA","A",0,0,0,2
"01588","WHITINSVILLE, MA",,2322,15972,66250,192
"01590","SUTTON, MA",,938,5073,28555,128
"01600","WORCESTER, MA","B",0,0,0,1
"01601","WORCESTER, MA",,257,1108,4722,20
"01602","WORCESTER, MA",,3505,17147,72425,285
"01603","WORCESTER, MA",,7318,41718,182353,432
"01604","WORCESTER, MA",,13049,79386,343886,726
"01605","WORCESTER, MA",,19168,151913,597361,545
"01606","WORCESTER, MA",,9797,74086,304561,410
"01607","WORCESTER, MA",,2331,15287,68783,171
"01608","WORCESTER, MA",,11935,84050,338143,716
"01609","WORCESTER, MA",,10522,64933,278693,516
"01610","WORCESTER, MA",,9372,52210,219100,383
"01611","CHERRY VALLEY, MA",,158,773,3705,39
"01612","PAXTON, MA",,693,3404,16818,74
"01613","WORCESTER, MA",,1047,7586,33337,59
"01614","WORCESTER, MA",,69,988,4022,8
"01615","WORCESTER, MA",,1757,16923,68571,14
"01653","WORCESTER, MA","A",0,0,0,1
"01655","WORCESTER, MA","H",0,0,0,4
"01701","FRAMINGHAM, MA",,35125,294148,1298673,1522
"01702","FRAMINGHAM, MA",,5032,40598,176114,572
"01703","FRAMINGHAM, MA",,200,954,4328,21
"01704","FRAMINGHAM, MA",,173,1338,7496,18
"01705","FRAMINGHAM, MA",,48,200,1204,12
"01718","VILLAGE OF NAGOG WOODS, MA",,10,101,613,4
"01719","BOXBOROUGH, MA",,2910,41407,182585,110
"01720","ACTON, MA",,8691,77456,344215,727
"01721","ASHLAND, MA",,3612,23876,102556,344
"01730","BEDFORD, MA",,20010,231529,999187,516
"01731","HANSCOM AFB, MA",,188,1292,5449,15
"01740","BOLTON, MA",,1842,18636,77459,101
"01741","CARLISLE, MA",,546,4497,20796,112
"01742","CONCORD, MA",,10294,84010,392126,861
"01745","FAYVILLE, MA",,147,945,5422,22
"01746","HOLLISTON, MA",,4671,34374,153337,399
"01747","HOPEDALE, MA",,1408,10504,44043,133
"01748","HOPKINTON, MA",,6086,93387,399721,332
"01749","HUDSON, MA",,10297,92319,394675,493
"01752","MARLBOROUGH, MA",,24143,224570,966618,1196
"01754","MAYNARD, MA",,3750,52994,201938,243
"01756","MENDON, MA",,1313,6563,27318,140
"01757","MILFORD, MA",,12337,86185,370201,712
"01760","NATICK, MA",,21385,159442,686515,1274
"01770","SHERBORN, MA",,366,3158,14442,102
"01772","SOUTHBOROUGH, MA",,5380,63133,265225,262
"01773","LINCOLN, MA",,1730,15068,69542,140
"01775","STOW, MA",,1790,19021,83819,183
"01776","SUDBURY, MA",,4310,27856,125174,490
"01778","WAYLAND, MA",,2452,14431,71240,341
"01784","WOODVILLE, MA",,41,267,1109,7
"01800","MIDDLESEX, MA","A",0,0,0,1
"01801","WOBURN, MA",,36892,294258,1261965,1883
"01803","BURLINGTON, MA",,30870,306927,1288135,1355
"01805","BURLINGTON, MA","H",0,0,0,6
"01810","ANDOVER, MA",,27077,290679,1239922,887
"01813","WOBURN, MA","A",0,0,0,1
"01821","BILLERICA, MA",,16145,159068,680247,671
"01822","BILLERICA, MA",,4,42,168,3
"01824","CHELMSFORD, MA",,13176,115724,462529,784
"01826","DRACUT, MA",,3615,17446,79559,495
"01827","DUNSTABLE, MA",,104,638,3335,34
"01830","HAVERHILL, MA",,8396,44612,188405,593
"01831","HAVERHILL, MA",,757,3311,14349,45
"01832","HAVERHILL, MA",,2967,18898,82116,253
"01833","GEORGETOWN, MA",,1961,14352,64727,194
"01834","GROVELAND, MA",,773,5993,27257,92
"01835","HAVERHILL, MA",,4699,32138,136184,252
"01840","LAWRENCE, MA",,4733,25204,107067,307
"01841","LAWRENCE, MA",,6362,47279,201646,282
"01842","LAWRENCE, MA",,724,3451,14985,37
"01843","LAWRENCE, MA",,8132,50582,215268,408
"01844","METHUEN, MA",,10473,64061,281227,821
"01845","NORTH ANDOVER, MA",,18103,194559,728340,813
"01850","LOWELL, MA",,1627,6376,24727,114
"01851","LOWELL, MA",,9784,77593,330029,414
"01852","LOWELL, MA",,11746,70287,299655,788
"01853","LOWELL, MA",,1337,7341,28182,49
"01854","LOWELL, MA",,6330,33845,144177,298
"01860","MERRIMAC, MA",,657,4239,17373,93
"01862","NORTH BILLERICA, MA",,7009,62775,278964,350
"01863","NORTH CHELMSFORD, MA",,1831,11768,53630,201
"01864","NORTH READING, MA",,4407,33563,143014,402
"01865","NUTTING LAKE, MA",,38,197,907,8
"01866","PINEHURST, MA",,181,871,3758,11
"01867","READING, MA",,6912,72014,279349,568
"01876","TEWKSBURY, MA",,12092,92835,384366,657
"01879","TYNGSBORO, MA",,3241,16387,72670,265
"01880","WAKEFIELD, MA",,12850,110619,499658,923
"01885","WEST BOXFORD, MA",,88,344,2084,17
"01886","WESTFORD, MA",,8644,83488,395317,541
"01887","WILMINGTON, MA",,23152,223329,914475,714
"01888","WOBURN, MA",,777,8375,36615,33
"01889","NORTH READING, MA","A",0,0,0,1
"01890","WINCHESTER, MA",,5613,39572,174111,594
"01900","LYNN, MA","A",0,0,0,1
"01901","LYNN, MA",,5048,28087,117944,274
"01902","LYNN, MA",,3696,17848,71881,373
"01903","LYNN, MA",,372,1514,6372,31
"01904","LYNN, MA",,3513,22575,90842,277
"01905","LYNN, MA",,8470,86469,357936,278
"01906","SAUGUS, MA",,10912,44638,191246,738
"01907","SWAMPSCOTT, MA",,2615,10985,48440,297
"01908","NAHANT, MA",,359,1504,6379,45
"01910","LYNN, MA","A",0,0,0,1
"01913","AMESBURY, MA",,3816,27671,119688,325
"01915","BEVERLY, MA",,16039,123082,543428,1006
"01921","BOXFORD, MA",,341,1941,8973,97
"01922","BYFIELD, MA",,302,1499,6892,38
"01923","DANVERS, MA",,20932,151637,660980,1118
"01929","ESSEX, MA",,1007,5205,24874,138
"01930","GLOUCESTER, MA",,10029,65074,279136,883
"01931","GLOUCESTER, MA",,186,1272,5524,43
"01936","HAMILTON, MA",,84,434,2106,28
"01937","HATHORNE, MA",,91,559,2360,10
"01938","IPSWICH, MA",,3115,19693,89856,387
"01940","LYNNFIELD, MA",,4644,31482,143601,359
"01944","MANCHESTER, MA",,1085,6759,30886,189
"01945","MARBLEHEAD, MA",,4173,24270,109476,613
"01947","SALEM, MA","A",0,0,0,1
"01949","MIDDLETON, MA",,3711,34844,134278,254
"01950","NEWBURYPORT, MA",,10047,66040,282182,744
"01951","NEWBURY, MA",,517,2941,12528,79
"01952","SALISBURY, MA",,1914,11035,52413,253
"01960","PEABODY, MA",,22653,155606,653561,1403
"01961","PEABODY, MA",,1766,15261,62107,54
"01965","PRIDES CROSSING, MA","C",0,0,0,11
"01966","ROCKPORT, MA",,1014,3769,18430,221
"01969","ROWLEY, MA",,1558,7423,33052,177
"01970","SALEM, MA",,16098,103911,437149,1145
"01971","SALEM, MA",,30,112,613,8
"01982","SOUTH HAMILTON, MA",,1264,6192,28550,157
"01983","TOPSFIELD, MA",,2476,15839,67664,236
"01984","WENHAM, MA",,1423,7384,38134,64
"01985","WEST NEWBURY, MA",,334,1751,8323,69
"02000","BROCKTON, MA","B",0,0,0,15
"02018","ACCORD, MA",,223,2581,10499,17
"02019","BELLINGHAM, MA",,3625,17537,78768,307
"02020","BRANT ROCK, MA",,216,550,2679,19
"02021","CANTON, MA",,19997,176612,732869,840
"02025","COHASSET, MA",,1719,9363,46936,236
"02026","DEDHAM, MA",,12386,88052,379244,802
"02027","DEDHAM, MA",,671,6849,23609,33
"02030","DOVER, MA",,400,2839,14377,107
"02032","EAST WALPOLE, MA",,1902,19503,68260,110
"02035","FOXBORO, MA",,7805,80180,334867,449
"02038","FRANKLIN, MA",,11740,80541,354161,675
"02040","GREENBUSH, MA",,61,224,1252,12
"02041","GREEN HARBOR, MA",,82,362,1730,18
"02043","HINGHAM, MA",,9658,74900,322804,780
"02044","HINGHAM, MA","E",0,0,0,1
"02045","HULL, MA",,756,3176,15065,154
"02047","HUMAROCK, MA",,41,212,1040,12
"02048","MANSFIELD, MA",,11014,117864,506351,477
"02050","MARSHFIELD, MA",,3083,17090,79132,428
"02051","MARSHFIELD HILLS, MA",,78,490,2151,23
"02052","MEDFIELD, MA",,2758,19517,87207,282
"02053","MEDWAY, MA",,2004,12520,57692,242
"02054","MILLIS, MA",,1647,9491,42899,208
"02055","MINOT, MA",,22,34,202,4
"02056","NORFOLK, MA",,1804,10647,44348,188
"02059","NORTH MARSHFIELD, MA",,19,150,1148,9
"02060","NORTH SCITUATE, MA",,491,5872,24045,30
"02061","NORWELL, MA",,8735,64019,286377,460
"02062","NORWOOD, MA",,27387,240524,1021644,1226
"02065","OCEAN BLUFF, MA",,37,181,908,8
"02066","SCITUATE, MA",,2216,9921,45459,320
"02067","SHARON, MA",,3161,21145,101086,367
"02070","SHELDONVILLE, MA",,111,285,1306,6
"02071","SOUTH WALPOLE, MA",,534,5473,21306,20
"02072","STOUGHTON, MA",,13259,98011,450823,867
"02081","WALPOLE, MA",,6125,37557,161466,511
"02090","WESTWOOD, MA",,11153,118199,485845,436
"02093","WRENTHAM, MA",,1983,14175,65203,269
"02100","BOSTON, MA",,4365,52654,190029,57
"02101","BOSTON, MA",,5952,26029,110763,40
"02102","BOSTON, MA","A",0,0,0,2
"02103","BOSTON, MA","E",0,0,0,2
"02104","BOSTON, MA","A",0,0,0,2
"02105","BOSTON, MA",,650,4675,16173,16
"02106","BOSTON, MA",,3426,38898,180436,14
"02107","BOSTON, MA",,3700,48928,185321,9
"02108","BOSTON, MA",,25376,258402,1044865,1308
"02109","BOSTON, MA",,45813,720097,2936510,1585
"02110","BOSTON, MA",,58763,927668,3634588,1561
"02111","BOSTON, MA",,27705,295566,1091333,922
"02112","BOSTON, MA",,31,105,422,8
"02113","BOSTON, MA",,1625,7058,29468,184
"02114","BOSTON, MA",,25654,262542,1052792,752
"02115","BOSTON, MA",,37126,286436,1167419,619
"02116","BOSTON, MA",,48804,468932,1797504,1968
"02117","BOSTON, MA",,9113,157327,472658,35
"02118","BOSTON, MA",,13780,119886,483008,615
"02119","BOSTON, MA",,6243,47939,216837,353
"02120","BOSTON, MA",,2381,17389,72360,130
"02121","BOSTON, MA",,1611,7608,34230,129
"02122","BOSTON, MA",,5940,32469,141669,434
"02123","BOSTON, MA",,23,135,484,8
"02124","BOSTON, MA",,6220,39253,174581,450
"02125","BOSTON, MA",,7000,48625,208117,353
"02126","MATTAPAN, MA",,2000,11751,50333,220
"02127","BOSTON, MA",,8805,70467,317562,603
"02128","BOSTON, MA",,18879,147188,579914,623
"02129","CHARLESTOWN, MA",,7352,55793,230428,402
"02130","JAMAICA PLAIN, MA",,11353,84882,351015,586
"02131","ROSLINDALE, MA",,4632,25481,112030,359
"02132","WEST ROXBURY, MA",,6460,41508,178088,437
"02133","BOSTON, MA",,33,204,770,10
"02134","ALLSTON, MA",,10221,72303,314282,499
"02135","BRIGHTON, MA",,16328,121271,529337,677
"02136","HYDE PARK, MA",,3582,20659,93788,381
"02137","READVILLE, MA",,927,7857,37829,37
"02138","CAMBRIDGE, MA",,42154,338122,1438206,1310
"02139","CAMBRIDGE, MA",,37864,355589,1497508,1052
"02140","CAMBRIDGE, MA",,9813,128768,509034,485
"02141","CAMBRIDGE, MA",,11323,146118,572328,430
"02142","CAMBRIDGE, MA",,16854,241612,948221,344
"02143","SOMERVILLE, MA",,13167,72242,310828,603
"02144","SOMERVILLE, MA",,4085,23322,102316,369
"02145","SOMERVILLE, MA",,4770,24167,95959,348
"02146","BROOKLINE, MA",,14891,100474,407224,1216
"02147","BROOKLINE VILLAGE, MA",,219,1246,5637,19
"02148","MALDEN, MA",,18540,109523,463495,1057
"02149","EVERETT, MA",,9703,73020,325759,678
"02150","CHELSEA, MA",,10980,79102,346591,715
"02151","REVERE, MA",,7245,36999,161212,689
"02152","WINTHROP, MA",,2619,16866,71103,264
"02153","MEDFORD, MA",,36,81,312,4
"02154","WALTHAM, MA",,45758,481281,1942732,1975
"02155","MEDFORD, MA",,17374,124103,518305,1036
"02156","WEST MEDFORD, MA",,46,310,1407,9
"02157","BABSON PARK, MA",,189,853,3608,9
"02158","NEWTON, MA",,7044,57565,249881,434
"02159","NEWTON, MA",,8611,68321,296216,587
"02160","NEWTON, MA",,3580,22000,91920,231
"02161","NEWTON, MA",,2352,14359,67607,218
"02162","NEWTON, MA",,4606,44308,199876,150
"02163","BOSTON, MA",,179,1057,4107,11
"02164","NEWTON, MA",,3438,33845,150408,209
"02165","NEWTON, MA",,2554,17882,78736,281
"02166","AUBURNDALE, MA",,2904,15825,73071,142
"02167","CHESTNUT HILL, MA",,7489,47243,203798,461
"02168","WABAN, MA",,549,3283,16459,102
"02169","QUINCY, MA",,27698,191539,807403,1404
"02170","QUINCY, MA",,2389,10503,48609,242
"02171","QUINCY, MA",,15607,145651,699956,296
"02172","WATERTOWN, MA",,15009,122667,525066,886
"02173","LEXINGTON, MA",,18610,199738,823083,965
"02174","ARLINGTON, MA",,7004,38275,173884,735
"02175","ARLINGTON HEIGHTS, MA",,16,97,482,4
"02176","MELROSE, MA",,6726,43843,169948,523
"02177","MELROSE, MA",,147,992,7014,5
"02178","BELMONT, MA",,4799,34408,141688,483
"02179","WAVERLEY, MA",,101,822,3428,6
"02180","STONEHAM, MA",,8121,58119,254564,583
"02181","WELLESLEY, MA",,15075,148036,641859,1105
"02184","BRAINTREE, MA",,28194,201989,846903,1408
"02185","BRAINTREE, MA",,955,7315,31308,46
"02186","MILTON, MA",,5201,29225,132299,399
"02187","MILTON VILLAGE, MA",,139,973,3847,12
"02188","WEYMOUTH, MA",,4259,22476,94811,302
"02189","WEYMOUTH, MA",,3999,27121,122465,396
"02190","WEYMOUTH, MA",,6147,41043,176073,399
"02191","WEYMOUTH, MA",,890,3572,15606,133
"02192","NEEDHAM, MA",,4925,30949,135309,474
"02193","WESTON, MA",,2514,21871,99962,260
"02194","NEEDHAM, MA",,10903,118079,510666,560
"02195","NEWTON, MA",,142,2473,7270,7
"02196","BOSTON, MA","B",0,0,0,2
"02199","BOSTON, MA",,8675,138293,575809,161
"02200","BOSTON, MA","A",0,0,0,1
"02201","BOSTON, MA",,65,355,1624,7
"02202","BOSTON, MA","B",0,0,0,2
"02203","BOSTON, MA",,80,436,1772,15
"02204","BOSTON, MA","B",0,0,0,2
"02205","BOSTON, MA",,1218,11132,48777,46
"02208","BOSTON, MA","H",0,0,0,4
"02209","BOSTON, MA","E",0,0,0,1
"02210","BOSTON, MA",,18895,206700,831334,775
"02211","BOSTON, MA","F",0,0,0,9
"02215","BOSTON, MA",,39895,291064,1177003,610
"02216","BOSTON, MA",,110,574,2377,10
"02217","BOSTON, MA","A",0,0,0,1
"02222","BOSTON, MA",,30,151,594,7
"02238","CAMBRIDGE, MA",,1791,13818,61173,33
"02239","CAMBRIDGE, MA","A",0,0,0,1
"02241","BOSTON, MA","A",0,0,0,1
"02254","WALTHAM, MA",,8238,99309,372704,98
"02258","NEWTON, MA",,7,102,356,4
"02269","QUINCY, MA",,1952,18152,71271,57
"02272","WATERTOWN, MA",,415,4208,20831,26
"02301","BROCKTON, MA",,2449,17607,73910,117
"02302","BROCKTON, MA",,338,1845,8168,37
"02303","BROCKTON, MA",,298,2772,12551,12
"02304","BROCKTON, MA",,5,23,98,4
