"ZIP","NAME","EMPFLAG","EMP","QP1","AP","EST"
"01152","SPRINGFIELD, MA","C",0,0,0,1
"01199","SPRINGFIELD, MA","G",0,0,0,7
"01201","PITTSFIELD, MA",,22689,188403,765681,1414
"01202","PITTSFIELD, MA",,468,3821,18078,52
"01203","PITTSFIELD, MA","A",0,0,0,2
"01220","ADAMS, MA",,1928,13711,55166,172
"01222","ASHLEY FALLS, MA",,77,531,2021,15
"01223","BECKET, MA",,220,1190,6931,39
"01224","BERKSHIRE, MA",,53,253,1108,5
"01225","CHESHIRE, MA",,302,1703,7815,50
"01226","DALTON, MA",,1901,15448,64816,129
"01227","DALTON, MA",,123,1383,6467,14
"01229","GLENDALE, MA",,10,40,215,4
"01230","GREAT BARRINGTON, MA",,4363,26631,114333,433
"01235","HINSDALE, MA",,135,738,4458,50
"01236","HOUSATONIC, MA",,1024,8213,30015,47
"01237","LANESBORO, MA",,2240,8115,34372,177
"01238","LEE, MA",,2804,19100,78368,286
"01240","LENOX, MA",,3367,20778,91168,242
"01242","LENOX DALE, MA",,103,606,2780,18
"01243","MIDDLEFIELD, MA",,46,216,856,9
"01244","MILL RIVER, MA",,7,27,222,8
"01245","MONTEREY, MA",,128,811,3682,21
"01247","NORTH ADAMS, MA",,5226,32459,136330,435
"01252","NORTH EGREMONT, MA",,38,133,575,7
"01253","OTIS, MA","E",0,0,0,24
"01254","RICHMOND, MA",,117,702,3434,36
"01255","SANDISFIELD, MA","C",0,0,0,17
"01256","SAVOY, MA",,11,89,447,6
"01257","SHEFFIELD, MA","G",0,0,0,114
"01258","SOUTH EGREMONT, MA",,289,1197,4069,38
"01259","SOUTHFIELD, MA","E",0,0,0,20
"01260","SOUTH LEE, MA","G",0,0,0,16
"01262","STOCKBRIDGE, MA",,1032,7243,32040,85
"01264","TYRINGHAM, MA",,15,84,386,5
"01266","WEST STOCKBRIDGE, MA",,163,913,4981,55
"01267","WILLIAMSTOWN, MA",,4696,33491,138459,226
"01270","WINDSOR, MA",,85,487,1620,11
"01301","GREENFIELD, MA",,8298,49729,203757,591
"01302","GREENFIELD, MA",,686,7015,29132,39
"01330","ASHFIELD, MA",,152,579,3002,33
"01331","ATHOL, MA",,3492,21346,89097,254
"01337","BERNARDSTON, MA",,426,1881,9370,55
"01338","BUCKLAND, MA",,53,463,1530,8
"01339","CHARLEMONT, MA",,328,926,3606,31
"01340","COLRAIN, MA",,129,888,3734,21
"01341","CONWAY, MA",,84,490,2417,33
"01342","DEERFIELD, MA",,939,6170,25638,31
"01343","DRURY, MA","A",0,0,0,1
"01344","ERVING, MA",,248,2018,7961,15
"01346","HEATH, MA",,10,65,303,5
"01347","LAKE PLEASANT, MA","A",0,0,0,1
"01349","TURNERS FALLS, MA",,325,581,2516,12
"01350","MONROE BRIDGE, MA","B",0,0,0,3
"01351","MONTAGUE, MA",,99,632,3944,32
"01355","NEW SALEM, MA",,64,327,1491,16
"01360","NORTHFIELD, MA",,1029,7618,31673,46
"01364","ORANGE, MA",,1573,9283,40918,153
"01366","PETERSHAM, MA",,101,412,2010,25
"01367","ROWE, MA",,107,499,2066,8
"01368","ROYALSTON, MA",,57,237,957,9
"01370","SHELBURNE FALLS, MA",,791,4033,17825,136
"01373","SOUTH DEERFIELD, MA",,2508,21961,88439,130
"01375","SUNDERLAND, MA",,395,2742,16776,46
"01376","TURNERS FALLS, MA",,2126,14791,61619,152
"01378","WARWICK, MA",,42,305,905,7
"01379","WENDELL, MA",,208,1333,5316,12
"01420","FITCHBURG, MA",,13621,98671,423476,881
"01430","ASHBURNHAM, MA",,591,3953,16395,86
"01431","ASHBY, MA",,226,1236,5589,52
"01432","AYER, MA",,5956,53645,218402,288
"01436","BALDWINVILLE, MA",,489,3464,15039,38
"01438","EAST TEMPLETON, MA",,204,1174,7724,21
"01440","GARDNER, MA",,7341,45070,192806,451
"01441","WESTMINSTER, MA","G",0,0,0,2
"01450","GROTON, MA",,1487,11241,47845,196
"01451","HARVARD, MA",,647,5592,26850,151
"01452","HUBBARDSTON, MA",,387,2144,11311,64
"01453","LEOMINSTER, MA",,18119,124859,529286,1136
"01460","LITTLETON, MA",,6204,93896,427561,345
"01462","LUNENBURG, MA",,1961,14745,64326,205
"01463","PEPPERELL, MA",,1284,8225,35088,209
"01464","SHIRLEY, MA",,930,8131,33840,99
"01467","STILL RIVER, MA",,18,151,489,5
"01468","TEMPLETON, MA",,279,1802,8098,46
"01469","TOWNSEND, MA",,1441,9148,38757,130
"01471","GROTON, MA","F",0,0,0,2
"01472","WEST GROTON, MA",,341,3049,13198,14
"01473","WESTMINSTER, MA",,1161,7887,39737,145
"01474","WEST TOWNSEND, MA",,223,1006,4375,35
"01475","WINCHENDON, MA",,1313,7336,31016,142
"01477","WINCHENDON SPRINGS, MA","B",0,0,0,2
"01501","AUBURN, MA",,10683,80917,333547,581
"01503","BERLIN, MA",,335,2112,10452,78
"01504","BLACKSTONE, MA",,723,4005,18126,136
"01505","BOYLSTON, MA",,1360,10011,45026,102
"01506","BROOKFIELD, MA",,491,2386,9628,42
"01507","CHARLTON, MA",,2078,16176,70697,222
"01508","CHARLTON CITY, MA",,198,1062,5554,37
"01509","CHARLTON DEPOT, MA",,32,132,587,5
"01510","CLINTON, MA","I",0,0,0,281
"01515","EAST BROOKFIELD, MA",,313,2124,9271,46
"01516","DOUGLAS, MA",,652,4077,17613,127
"01518","FISKDALE, MA",,287,988,4764,57
"01519","GRAFTON, MA",,1658,12933,52183,99
"01520","HOLDEN, MA",,2692,19014,85519,269
"01521","HOLLAND, MA",,68,333,1497,19
"01522","JEFFERSON, MA",,115,581,2986,28
"01523","LANCASTER, MA",,1351,11410,42822,97
"01524","LEICESTER, MA",,1242,7121,30084,103
"01525","LINWOOD, MA",,184,899,4107,20
"01526","MANCHAUG, MA",,52,321,1488,15
"01527","MILLBURY, MA",,3313,29321,107932,237
"01529","MILLVILLE, MA",,71,371,1763,34
"01531","NEW BRAINTREE, MA",,41,180,1178,19
"01532","NORTHBOROUGH, MA","I",0,0,0,469
"01534","NORTHBRIDGE, MA",,688,4976,20168,53
"01535","NORTH BROOKFIELD, MA",,909,6827,29099,82
"01536","NORTH GRAFTON, MA",,1747,14951,65499,145
"01537","NORTH OXFORD, MA",,927,6835,30412,53
"01538","NORTH UXBRIDGE, MA",,164,1202,4632,27
"01540","OXFORD, MA",,2095,15967,68240,227
"01541","PRINCETON, MA",,991,3621,13101,60
"01542","ROCHDALE, MA",,637,4287,16131,39
"01543","RUTLAND, MA",,722,4833,22299,101
"01545","SHREWSBURY, MA",,10072,91748,382085,797
"01550","SOUTHBRIDGE, MA",,5955,45912,188754,401
"01560","SOUTH GRAFTON, MA",,319,2243,9795,50
"01561","SOUTH LANCASTER, MA",,1059,5297,21478,40
"01562","SPENCER, MA",,3036,23296,97362,250
"01564","STERLING, MA",,1898,17115,69847,183
"01566","STURBRIDGE, MA",,4590,26455,112986,224
"01568","UPTON, MA",,683,4107,18458,150
"01569","UXBRIDGE, MA",,2106,14744,66629,248
"01570","WEBSTER, MA",,6683,52083,214608,375
"01571","DUDLEY, MA",,2128,13897,60173,139
"01580","WESTBOROUGH, MA","G",0,0,0,8
"01581","WESTBOROUGH, MA",,21330,246271,971408,881
"01582","WESTBOROUGH, MA","F",0,0,0,4
"01583","WEST BOYLSTON, MA",,2624,17217,76597,228
"01585","WEST BROOKFIELD, MA",,899,6242,24261,82
"01586","WEST MILLBURY, MA","A",0,0,0,1
"01588","WHITINSVILLE, MA",,2954,20884,82922,213
"01590","SUTTON, MA",,1130,7816,37827,151
"01601","WORCESTER, MA",,262,1199,4737,19
"01602","WORCESTER, MA",,2138,15731,63776,285
"01603","WORCESTER, MA",,7956,55483,220170,441
"01604","WORCESTER, MA",,12295,88835,365693,706
"01605","WORCESTER, MA",,22224,233840,890559,601
"01606","WORCESTER, MA",,9515,85740,354741,447
"01607","WORCESTER, MA",,2895,21636,91228,156
"01608","WORCESTER, MA",,13694,130213,494842,782
"01609","WORCESTER, MA",,9148,64683,258517,538
"01610","WORCESTER, MA",,9128,60673,242942,382
"01611","CHERRY VALLEY, MA",,173,1232,5576,43
"01612","PAXTON, MA",,907,3446,16285,81
"01613","WORCESTER, MA",,776,9655,41328,40
"01614","WORCESTER, MA",,37,158,612,8
"01615","WORCESTER, MA",,1346,18916,77675,16
"01653","WORCESTER, MA","C",0,0,0,4
"01655","WORCESTER, MA","H",0,0,0,5
"01701","FRAMINGHAM, MA",,32863,374569,1630276,1307
"01702","FRAMINGHAM, MA",,10763,138608,574047,800
"01703","FRAMINGHAM, MA",,23,187,630,8
"01704","FRAMINGHAM, MA",,90,907,3887,15
"01705","FRAMINGHAM, MA",,13,108,672,8
"01718","VILLAGE OF NAGOG WOODS, MA",,18,117,711,6
"01719","BOXBOROUGH, MA",,2213,49270,175942,126
"01720","ACTON, MA",,8243,86035,354285,737
"01721","ASHLAND, MA",,3914,31503,132971,373
"01730","BEDFORD, MA",,17471,299892,1163212,543
"01731","HANSCOM AFB, MA",,472,5008,20534,22
"01740","BOLTON, MA",,1996,16773,67067,103
"01741","CARLISLE, MA",,566,5265,23867,102
"01742","CONCORD, MA",,10703,130351,553621,811
"01745","FAYVILLE, MA",,172,2935,15303,26
"01746","HOLLISTON, MA",,4272,46099,197671,402
"01747","HOPEDALE, MA",,1625,13664,59971,141
"01748","HOPKINTON, MA",,4318,62922,262794,350
"01749","HUDSON, MA",,7493,77802,319067,508
"01752","MARLBOROUGH, MA",,29908,426581,1622895,1292
"01754","MAYNARD, MA",,4312,82105,289677,297
"01756","MENDON, MA",,1093,6430,30367,160
"01757","MILFORD, MA",,13475,151135,603665,724
"01760","NATICK, MA",,20302,200307,810367,1340
"01770","SHERBORN, MA",,383,3632,15381,117
"01772","SOUTHBOROUGH, MA",,6376,90786,358227,305
"01773","LINCOLN, MA",,1319,17357,79610,151
"01775","STOW, MA",,1046,9738,39093,165
"01776","SUDBURY, MA",,5997,76346,305982,516
"01778","WAYLAND, MA",,3011,29798,122881,326
"01784","WOODVILLE, MA",,37,304,1512,8
"01801","WOBURN, MA",,37828,409497,1696831,1932
"01803","BURLINGTON, MA",,36630,559276,2154439,1347
"01805","BURLINGTON, MA","H",0,0,0,5
"01806","WOBURN, MA","A",0,0,0,1
"01807","WOBURN, MA","A",0,0,0,2
"01808","WOBURN, MA","A",0,0,0,1
"01810","ANDOVER, MA",,31624,416061,1699250,1011
"01812","ANDOVER, MA","A",0,0,0,1
"01813","WOBURN, MA","A",0,0,0,1
"01821","BILLERICA, MA",,16969,239620,904030,720
"01822","BILLERICA, MA","A",0,0,0,2
"01824","CHELMSFORD, MA",,17614,252822,961998,850
"01826","DRACUT, MA",,4069,27660,128064,528
"01827","DUNSTABLE, MA",,170,1094,5348,45
"01830","HAVERHILL, MA",,8685,55048,233436,584
"01831","HAVERHILL, MA",,414,2581,12187,26
"01832","HAVERHILL, MA",,2874,20358,91344,286
"01833","GEORGETOWN, MA",,2080,18822,88156,195
"01834","GROVELAND, MA",,818,6975,29641,116
"01835","HAVERHILL, MA",,4387,36708,151316,276
"01840","LAWRENCE, MA",,4310,29485,119246,348
"01841","LAWRENCE, MA",,6950,56500,230291,349
"01842","LAWRENCE, MA",,426,2383,11139,32
"01843","LAWRENCE, MA",,8054,69549,286051,427
"01844","METHUEN, MA",,14776,121790,516965,854
"01845","NORTH ANDOVER, MA",,17156,173796,749901,836
"01850","LOWELL, MA",,1438,6986,28463,121
"01851","LOWELL, MA","J",0,0,0,453
"01852","LOWELL, MA",,12128,91799,381034,809
"01853","LOWELL, MA",,828,6282,21799,40
"01854","LOWELL, MA",,5589,43998,182265,325
"01860","MERRIMAC, MA",,663,4804,20444,103
"01862","NORTH BILLERICA, MA",,7919,100251,408377,382
"01863","NORTH CHELMSFORD, MA",,2452,22852,95732,225
"01864","NORTH READING, MA",,5894,46686,193476,443
"01865","NUTTING LAKE, MA","B",0,0,0,5
"01866","PINEHURST, MA",,97,535,2474,8
"01867","READING, MA",,5982,49355,210726,531
"01876","TEWKSBURY, MA",,16213,193186,755567,746
"01879","TYNGSBORO, MA",,5016,27397,117180,325
"01880","WAKEFIELD, MA",,14390,176280,707798,956
"01885","WEST BOXFORD, MA",,67,423,2251,17
"01886","WESTFORD, MA",,10511,149151,646508,600
"01887","WILMINGTON, MA",,21851,296654,1194715,730
"01888","WOBURN, MA",,678,8695,30801,26
"01889","NORTH READING, MA","A",0,0,0,2
"01890","WINCHESTER, MA",,6666,60307,257141,570
"01901","LYNN, MA",,4880,35414,140415,285
"01902","LYNN, MA",,4020,23293,98291,404
"01903","LYNN, MA",,252,1513,6170,28
"01904","LYNN, MA",,3584,27577,117807,268
"01905","LYNN, MA",,8611,105005,473424,290
"01906","SAUGUS, MA","J",0,0,0,775
"01907","SWAMPSCOTT, MA",,2940,16121,71684,337
"01908","NAHANT, MA",,253,1448,6702,50
"01910","LYNN, MA",,102,464,2100,6
"01913","AMESBURY, MA",,4060,33327,134692,351
"01915","BEVERLY, MA",,18657,180858,778879,1164
"01921","BOXFORD, MA",,505,4031,19676,117
"01922","BYFIELD, MA",,537,5153,21831,53
"01923","DANVERS, MA",,23237,212511,862095,1198
"01929","ESSEX, MA",,1057,6205,31295,156
"01930","GLOUCESTER, MA",,9208,79953,337509,927
"01931","GLOUCESTER, MA",,124,900,4127,28
"01936","HAMILTON, MA",,119,797,3371,28
"01937","HATHORNE, MA",,133,1648,6444,10
"01938","IPSWICH, MA","H",0,0,0,407
"01940","LYNNFIELD, MA",,5721,53598,208672,369
"01944","MANCHESTER, MA","G",0,0,0,200
"01945","MARBLEHEAD, MA",,4085,30349,133426,609
"01949","MIDDLETON, MA",,3593,34507,135600,278
"01950","NEWBURYPORT, MA",,9719,80792,339034,771
"01951","NEWBURY, MA",,334,2376,10321,77
"01952","SALISBURY, MA",,2279,16630,74831,288
"01960","PEABODY, MA",,23420,228613,896156,1453
"01961","PEABODY, MA",,1067,12865,55037,24
"01965","PRIDES CROSSING, MA","F",0,0,0,12
"01966","ROCKPORT, MA",,915,5065,25521,217
"01969","ROWLEY, MA",,2117,16134,67802,210
"01970","SALEM, MA",,15984,148914,597161,1207
"01971","SALEM, MA","A",0,0,0,2
"01982","SOUTH HAMILTON, MA",,1150,6505,28685,136
"01983","TOPSFIELD, MA",,2017,17075,74431,248
"01984","WENHAM, MA",,1665,11303,49486,70
"01985","WEST NEWBURY, MA",,343,2324,11070,82
"02018","ACCORD, MA",,243,4198,14198,15
"02019","BELLINGHAM, MA",,5018,30826,122147,367
"02020","BRANT ROCK, MA",,196,623,2866,14
"02021","CANTON, MA",,22439,283354,1085960,918
"02025","COHASSET, MA",,2073,14590,60504,251
"02026","DEDHAM, MA",,11896,98800,420792,810
"02027","DEDHAM, MA",,7331,80152,336576,27
"02030","DOVER, MA",,512,4648,21470,110
"02031","EAST MANSFIELD, MA","A",0,0,0,1
"02032","EAST WALPOLE, MA",,2034,17280,75546,120
"02035","FOXBORO, MA",,10804,144972,603496,486
"02038","FRANKLIN, MA",,22650,267906,919383,768
"02040","GREENBUSH, MA",,77,490,2180,14
"02041","GREEN HARBOR, MA",,79,422,1845,15
"02043","HINGHAM, MA",,10775,107573,456424,785
"02045","HULL, MA",,998,5338,23883,181
"02047","HUMAROCK, MA",,45,342,1210,14
"02048","MANSFIELD, MA",,11215,125492,545853,529
"02050","MARSHFIELD, MA",,3674,26321,115545,476
"02051","MARSHFIELD HILLS, MA",,93,556,2655,19
"02052","MEDFIELD, MA",,2972,27979,120018,327
"02053","MEDWAY, MA",,2325,18636,79071,283
"02054","MILLIS, MA",,1838,11309,52704,216
"02055","MINOT, MA",,33,87,397,4
"02056","NORFOLK, MA",,1421,9293,41480,231
"02059","NORTH MARSHFIELD, MA",,11,74,387,7
"02060","NORTH SCITUATE, MA",,576,7988,32921,21
"02061","NORWELL, MA",,8234,91510,396891,517
"02062","NORWOOD, MA",,26297,279640,1209384,1230
"02065","OCEAN BLUFF, MA",,21,106,456,4
"02066","SCITUATE, MA",,2315,13987,64376,350
"02067","SHARON, MA",,3534,31978,140700,395
"02070","SHELDONVILLE, MA","B",0,0,0,10
"02071","SOUTH WALPOLE, MA",,418,5248,16017,15
"02072","STOUGHTON, MA",,12881,127586,530158,907
"02081","WALPOLE, MA",,7042,62505,242453,556
"02090","WESTWOOD, MA",,15276,207807,781036,479
"02093","WRENTHAM, MA","H",0,0,0,409
"02101","BOSTON, MA",,588,5947,17932,36
"02102","BOSTON, MA","A",0,0,0,2
"02103","BOSTON, MA","B",0,0,0,3
"02105","BOSTON, MA",,54,211,1037,8
"02106","BOSTON, MA","G",0,0,0,7
"02107","BOSTON, MA","H",0,0,0,5
"02108","BOSTON, MA",,25527,399578,1453215,1228
"02109","BOSTON, MA",,52399,1059716,4226313,1527
"02110","BOSTON, MA",,61722,1557308,4751212,1542
"02111","BOSTON, MA",,31600,459174,1610901,921
"02112","BOSTON, MA",,41,537,1944,9
"02113","BOSTON, MA",,1737,10716,45365,184
"02114","BOSTON, MA",,30368,358263,1438936,725
"02115","BOSTON, MA",,42193,419231,1717377,608
"02116","BOSTON, MA",,50576,856423,2945906,1968
"02117","BOSTON, MA",,5865,158135,430180,35
"02118","BOSTON, MA",,20102,243977,982167,706
"02119","BOSTON, MA",,7216,77034,296505,402
"02120","BOSTON, MA",,4085,31852,134918,175
"02121","BOSTON, MA",,2080,12956,54044,178
"02122","BOSTON, MA",,6489,51529,214854,507
"02123","BOSTON, MA","C",0,0,0,8
"02124","BOSTON, MA",,6732,48096,202728,541
"02125","BOSTON, MA",,8493,85396,349282,424
"02126","MATTAPAN, MA",,1780,10889,45067,251
"02127","BOSTON, MA",,10684,129483,531407,626
"02128","BOSTON, MA",,21661,203688,808213,682
"02129","CHARLESTOWN, MA",,9903,119441,485577,425
"02130","JAMAICA PLAIN, MA",,11787,102527,431490,662
"02131","ROSLINDALE, MA",,5082,33467,147607,417
"02132","WEST ROXBURY, MA",,7069,56266,237100,465
"02133","BOSTON, MA",,98,1778,6552,10
"02134","ALLSTON, MA",,9632,96756,376466,502
"02135","BRIGHTON, MA",,19014,175831,721265,757
"02136","HYDE PARK, MA",,4534,34403,151706,406
"02137","READVILLE, MA",,872,12173,43849,19
"02138","CAMBRIDGE, MA",,42378,458018,1891616,1229
"02139","CAMBRIDGE, MA",,42895,554775,2214435,1018
"02140","CAMBRIDGE, MA",,7176,99939,354367,495
"02141","CAMBRIDGE, MA",,9155,115022,422853,417
"02142","CAMBRIDGE, MA",,15175,268638,1169214,348
"02143","SOMERVILLE, MA",,9512,77626,321114,547
"02144","SOMERVILLE, MA",,4097,33690,142906,386
"02145","SOMERVILLE, MA","H",0,0,0,330
"02148","MALDEN, MA",,16815,126709,531114,1054
"02149","EVERETT, MA",,12917,118933,486101,748
"02150","CHELSEA, MA",,10553,89480,388157,698
"02151","REVERE, MA",,7366,40726,173999,717
"02152","WINTHROP, MA",,1764,9978,42604,269
"02153","MEDFORD, MA",,56,277,1224,6
"02155","MEDFORD, MA",,17830,139433,588166,1093
"02156","WEST MEDFORD, MA","A",0,0,0,1
"02163","BOSTON, MA",,237,1709,7168,26
"02169","QUINCY, MA",,25591,233902,967795,1500
"02170","QUINCY, MA",,2049,11101,49252,247
"02171","QUINCY, MA",,14562,265195,871191,328
"02176","MELROSE, MA",,5194,38773,166636,523
"02177","MELROSE, MA","B",0,0,0,2
"02180","STONEHAM, MA",,7223,59679,247669,607
"02184","BRAINTREE, MA",,29550,252833,1044533,1480
"02185","BRAINTREE, MA",,952,21973,67897,22
"02186","MILTON, MA",,5451,38881,170701,455
"02187","MILTON VILLAGE, MA",,47,254,1042,9
"02188","WEYMOUTH, MA",,3898,25658,109256,342
"02189","EAST WEYMOUTH, MA",,4987,47405,203275,434
"02190","SOUTH WEYMOUTH, MA",,12270,107178,439293,423
"02191","NORTH WEYMOUTH, MA",,804,4248,22293,118
"02196","BOSTON, MA","A",0,0,0,1
"02199","BOSTON, MA",,15218,280269,954697,172
"02201","BOSTON, MA",,47,367,1661,4
"02202","BOSTON, MA","B",0,0,0,1
"02203","BOSTON, MA","C",0,0,0,10
"02204","BOSTON, MA","B",0,0,0,2
"02205","BOSTON, MA",,1212,18643,67525,37
"02206","BOSTON, MA","A",0,0,0,1
"02208","BOSTON, MA","G",0,0,0,2
"02209","BOSTON, MA","A",0,0,0,1
"02210","BOSTON, MA","J",0,0,0,725
"02211","BOSTON, MA",,27,174,696,5
"02215","BOSTON, MA",,37915,382311,1670935,611
"02216","BOSTON, MA","C",0,0,0,5
"02217","BOSTON, MA","A",0,0,0,1
"02222","BOSTON, MA",,44,247,1056,6
"02228","EAST BOSTON, MA",,12,107,489,3
"02238","CAMBRIDGE, MA",,1862,18634,77778,24
"02239","CAMBRIDGE, MA","A",0,0,0,1
"02269","QUINCY, MA",,1941,21524,77532,28
"02297","BOSTON, MA","A",0,0,0,1
"02301","BROCKTON, MA",,25157,196696,835204,1486
"02302","BROCKTON, MA",,6841,54919,239718,443
"02303","BROCKTON, MA",,806,7455,27263,33
"02304","BROCKTON, MA",,186,2176,7411,18
"02305","BROCKTON, MA",,26,130,561,9
"02322","AVON, MA",,9628,78279,341896,259
"02324","BRIDGEWATER, MA",,4963,30682,135370,443
"02325","BRIDGEWATER, MA","E",0,0,0,2
"02327","BRYANTVILLE, MA",,36,138,796,13
"02330","CARVER, MA",,961,5920,26144,167
"02331","DUXBURY, MA",,248,1520,7179,53
"02332","DUXBURY, MA","G",0,0,0,308
"02333","EAST BRIDGEWATER, MA",,1962,11732,50263,232
"02334","EASTON, MA",,1088,7007,29284,66
"02337","ELMWOOD, MA","A",0,0,0,1
"02338","HALIFAX, MA",,741,3448,15945,88
"02339","HANOVER, MA",,8006,53491,231971,666
"02340","HANOVER, MA","A",0,0,0,1
"02341","HANSON, MA",,1729,11261,55905,175
"02343","HOLBROOK, MA",,2664,21263,94964,282
"02344","MIDDLEBORO, MA","C",0,0,0,1
"02345","MANOMET, MA",,751,4827,23135,59
"02346","MIDDLEBORO, MA",,6220,44586,190359,496
"02347","LAKEVILLE, MA",,3119,27068,120530,254
"02348","MIDDLEBORO, MA","A",0,0,0,1
"02349","MIDDLEBORO, MA",,47,750,3492,4
"02350","MONPONSETT, MA","A",0,0,0,2
"02351","ABINGTON, MA",,3788,23763,99249,311
"02355","NORTH CARVER, MA",,66,350,1195,12
"02356","NORTH EASTON, MA",,2007,13642,62348,262
"02357","NORTH EASTON, MA","G",0,0,0,3
"02358","NORTH PEMBROKE, MA",,261,1631,7069,23
"02359","PEMBROKE, MA",,4230,29578,127611,478
"02360","PLYMOUTH, MA",,16865,143614,622637,1181
"02361","PLYMOUTH, MA",,131,843,3671,18
