"zip","name","empflag","emp","qp1","ap","est"
"01201","PITTSFIELD, MA",,22784,191046,777300,1432
"01202","PITTSFIELD, MA",,574,4388,19644,49
"01203","PITTSFIELD, MA","A",0,0,0,2
"01220","ADAMS, MA",,1767,12368,51419,174
"01222","ASHLEY FALLS, MA",,71,442,1367,14
"01223","BECKET, MA",,271,1413,7804,46
"01224","BERKSHIRE, MA",,57,251,1077,6
"01225","CHESHIRE, MA",,342,1826,8639,55
"01226","DALTON, MA",,1966,18445,68629,139
"01227","DALTON, MA",,125,1289,6339,11
"01229","GLENDALE, MA",,11,125,554,6
"01230","GREAT BARRINGTON, MA",,4441,28050,120667,436
"01235","HINSDALE, MA",,145,777,4583,54
"01236","HOUSATONIC, MA",,700,5760,21525,45
"01237","LANESBORO, MA",,2641,9317,34205,182
"01238","LEE, MA",,2846,19669,80760,288
"01240","LENOX, MA",,3643,20247,88175,243
"01242","LENOX DALE, MA",,126,704,3317,20
"01243","MIDDLEFIELD, MA",,36,190,775,7
"01244","MILL RIVER, MA",,5,20,217,6
"01245","MONTEREY, MA",,110,698,3300,18
"01247","NORTH ADAMS, MA",,5276,32856,135908,422
"01252","NORTH EGREMONT, MA",,36,73,513,12
"01253","OTIS, MA",,132,431,2070,25
"01254","RICHMOND, MA",,97,571,3097,35
"01255","SANDISFIELD, MA",,103,657,2686,20
"01256","SAVOY, MA",,17,108,417,4
"01257","SHEFFIELD, MA",,1041,8557,35083,110
"01258","SOUTH EGREMONT, MA",,314,1336,4180,33
"01259","SOUTHFIELD, MA",,103,751,3472,20
"01260","SOUTH LEE, MA",,857,8043,31988,15
"01262","STOCKBRIDGE, MA",,1036,7738,33910,89
"01264","TYRINGHAM, MA",,14,152,465,9
"01266","WEST STOCKBRIDGE, MA",,160,881,5298,61
"01267","WILLIAMSTOWN, MA",,4780,34385,144796,229
"01270","WINDSOR, MA",,82,272,1348,11
"01301","GREENFIELD, MA",,8150,49728,209248,593
"01302","GREENFIELD, MA",,690,7110,30204,40
"01330","ASHFIELD, MA",,129,536,2700,34
"01331","ATHOL, MA",,3496,21242,89470,255
"01337","BERNARDSTON, MA",,372,1894,9392,56
"01338","BUCKLAND, MA",,35,192,1408,11
"01339","CHARLEMONT, MA",,292,1006,3930,28
"01340","COLRAIN, MA",,114,863,3761,29
"01341","CONWAY, MA",,99,521,2448,33
"01342","DEERFIELD, MA",,1038,6936,29550,32
"01343","DRURY, MA","A",0,0,0,1
"01344","ERVING, MA",,246,1969,7754,14
"01346","HEATH, MA",,12,71,364,6
"01347","LAKE PLEASANT, MA","A",0,0,0,1
"01349","TURNERS FALLS, MA",,124,556,2333,16
"01350","MONROE BRIDGE, MA","B",0,0,0,3
"01351","MONTAGUE, MA",,96,636,3015,35
"01354","NORTHFIELD, MA",,4,20,112,3
"01355","NEW SALEM, MA",,64,350,1651,18
"01360","NORTHFIELD, MA",,995,7588,31144,48
"01364","ORANGE, MA",,1535,9409,40526,160
"01366","PETERSHAM, MA",,95,347,1866,25
"01367","ROWE, MA","E",0,0,0,11
"01368","ROYALSTON, MA",,49,224,875,12
"01370","SHELBURNE FALLS, MA",,841,4793,19812,140
"01373","SOUTH DEERFIELD, MA",,2849,24069,91296,134
"01375","SUNDERLAND, MA",,455,3083,19115,50
"01376","TURNERS FALLS, MA",,2155,15430,64201,146
"01378","WARWICK, MA",,19,136,611,5
"01379","WENDELL, MA",,225,1476,5882,11
"01420","FITCHBURG, MA",,13711,96536,415227,906
"01430","ASHBURNHAM, MA",,850,4502,19049,98
"01431","ASHBY, MA",,122,758,3800,51
"01432","AYER, MA",,5678,54190,222834,288
"01436","BALDWINVILLE, MA",,511,3722,16525,39
"01438","EAST TEMPLETON, MA",,204,1208,7706,23
"01440","GARDNER, MA",,7309,44795,192818,448
"01441","WESTMINSTER, MA","G",0,0,0,1
"01450","GROTON, MA",,1546,11722,51481,206
"01451","HARVARD, MA",,695,5903,28113,154
"01452","HUBBARDSTON, MA",,410,2260,10208,67
"01453","LEOMINSTER, MA",,17893,125569,528245,1143
"01460","LITTLETON, MA",,5991,86979,410746,337
"01462","LUNENBURG, MA",,1894,14715,66442,216
"01463","PEPPERELL, MA",,1117,7431,34488,193
"01464","SHIRLEY, MA",,811,7403,30126,98
"01467","STILL RIVER, MA",,13,64,347,7
"01468","TEMPLETON, MA",,317,1860,8334,46
"01469","TOWNSEND, MA",,1439,9143,41078,132
"01471","GROTON, MA","F",0,0,0,2
"01472","WEST GROTON, MA",,374,3049,12872,15
"01473","WESTMINSTER, MA",,1520,13657,60755,156
"01474","WEST TOWNSEND, MA",,274,1187,4804,32
"01475","WINCHENDON, MA",,1377,7463,31060,157
"01477","WINCHENDON SPRINGS, MA","B",0,0,0,2
"01501","AUBURN, MA",,10779,80285,340998,582
"01503","BERLIN, MA",,329,2160,10694,85
"01504","BLACKSTONE, MA",,778,4131,19760,144
"01505","BOYLSTON, MA",,1342,10412,47565,117
"01506","BROOKFIELD, MA",,328,1859,7936,40
"01507","CHARLTON, MA",,2323,16612,72373,230
"01508","CHARLTON CITY, MA",,278,1228,5615,34
"01509","CHARLTON DEPOT, MA",,20,56,253,4
"01510","CLINTON, MA",,4592,42479,171309,284
"01515","EAST BROOKFIELD, MA",,326,2157,10313,48
"01516","DOUGLAS, MA",,694,4202,18308,130
"01518","FISKDALE, MA",,285,1151,5325,59
"01519","GRAFTON, MA",,1566,10361,50907,106
"01520","HOLDEN, MA",,2790,20174,87608,274
"01521","HOLLAND, MA",,70,373,1766,22
"01522","JEFFERSON, MA",,129,651,3599,31
"01523","LANCASTER, MA",,1359,9165,40253,110
"01524","LEICESTER, MA",,1080,6878,30416,108
"01525","LINWOOD, MA",,223,1125,5019,22
"01526","MANCHAUG, MA",,54,328,1481,16
"01527","MILLBURY, MA",,3318,25733,109749,242
"01529","MILLVILLE, MA",,84,390,2182,37
"01531","NEW BRAINTREE, MA",,35,187,1133,16
"01532","NORTHBOROUGH, MA","I",0,0,0,492
"01534","NORTHBRIDGE, MA",,861,5620,21817,57
"01535","NORTH BROOKFIELD, MA",,1023,7190,30579,86
"01536","NORTH GRAFTON, MA",,1734,14897,66736,143
"01537","NORTH OXFORD, MA",,970,7014,33818,55
"01538","NORTH UXBRIDGE, MA",,177,1184,5207,28
"01540","OXFORD, MA",,2185,16183,71741,238
"01541","PRINCETON, MA",,1334,3359,12834,61
"01542","ROCHDALE, MA",,277,2056,8567,38
"01543","RUTLAND, MA",,769,5377,25387,108
"01545","SHREWSBURY, MA",,11294,102030,429201,799
"01550","SOUTHBRIDGE, MA",,6082,47173,195894,408
"01560","SOUTH GRAFTON, MA",,298,1740,8182,53
"01561","SOUTH LANCASTER, MA",,950,5032,21618,38
"01562","SPENCER, MA",,3120,24296,101767,272
"01564","STERLING, MA",,1910,16551,73551,191
"01566","STURBRIDGE, MA",,4211,23083,97335,252
"01568","UPTON, MA",,584,3780,17700,151
"01569","UXBRIDGE, MA",,2107,14438,66326,250
"01570","WEBSTER, MA",,6625,54422,218286,378
"01571","DUDLEY, MA",,2172,15814,65141,146
"01580","WESTBOROUGH, MA","G",0,0,0,8
"01581","WESTBOROUGH, MA",,20686,253704,944717,893
"01582","WESTBOROUGH, MA","F",0,0,0,4
"01583","WEST BOYLSTON, MA",,2976,21577,92581,237
"01585","WEST BROOKFIELD, MA",,797,5143,20829,86
"01586","WEST MILLBURY, MA","A",0,0,0,2
"01588","WHITINSVILLE, MA",,2667,17849,72572,204
"01590","SUTTON, MA",,1226,8439,42160,152
"01601","WORCESTER, MA",,313,1668,6801,17
"01602","WORCESTER, MA",,2365,16874,66032,305
"01603","WORCESTER, MA",,7729,53081,229570,445
"01604","WORCESTER, MA",,12303,89706,386385,744
"01605","WORCESTER, MA",,21291,209610,840952,627
"01606","WORCESTER, MA",,9506,89145,371761,461
"01607","WORCESTER, MA",,2633,22734,101167,162
"01608","WORCESTER, MA",,14668,132503,526063,772
"01609","WORCESTER, MA",,8922,64908,270401,556
"01610","WORCESTER, MA",,9313,61560,259090,393
"01611","CHERRY VALLEY, MA",,214,1571,6732,42
"01612","PAXTON, MA",,920,4034,18878,78
"01613","WORCESTER, MA",,573,5348,22674,41
"01614","WORCESTER, MA",,31,150,595,10
"01615","WORCESTER, MA",,1125,14302,65313,13
"01653","WORCESTER, MA","C",0,0,0,5
"01655","WORCESTER, MA","H",0,0,0,4
"01701","FRAMINGHAM, MA",,34501,384001,1639478,1323
"01702","FRAMINGHAM, MA",,12404,143128,696195,818
"01703","FRAMINGHAM, MA",,16,86,339,5
"01704","FRAMINGHAM, MA",,90,804,3331,12
"01705","FRAMINGHAM, MA",,17,167,752,5
"01718","VILLAGE OF NAGOG WOODS, MA",,20,125,575,6
"01719","BOXBOROUGH, MA",,2953,69025,283828,132
"01720","ACTON, MA",,8575,91614,378146,755
"01721","ASHLAND, MA",,3759,30593,137416,396
"01730","BEDFORD, MA",,16046,292933,1139033,542
"01731","HANSCOM AFB, MA",,422,4505,18876,19
"01740","BOLTON, MA",,1770,18070,75190,113
"01741","CARLISLE, MA",,581,5515,24686,99
"01742","CONCORD, MA",,11105,136311,568450,806
"01745","FAYVILLE, MA",,183,2908,12472,26
"01746","HOLLISTON, MA",,4523,47187,203672,408
"01747","HOPEDALE, MA",,1620,14001,61471,141
"01748","HOPKINTON, MA",,4525,63511,269931,359
"01749","HUDSON, MA",,7433,67827,284265,518
"01752","MARLBOROUGH, MA",,29342,420927,1645471,1309
"01754","MAYNARD, MA",,4047,69408,277566,296
"01756","MENDON, MA",,1042,6699,30724,166
"01757","MILFORD, MA",,14028,157820,701344,737
"01760","NATICK, MA",,20203,201189,823791,1364
"01770","SHERBORN, MA",,459,4214,17517,130
"01772","SOUTHBOROUGH, MA",,6814,94877,390197,316
"01773","LINCOLN, MA",,1345,16991,79648,157
"01775","STOW, MA",,1054,7743,38245,170
"01776","SUDBURY, MA",,6355,74783,311817,528
"01778","WAYLAND, MA",,3137,31133,138692,337
"01784","WOODVILLE, MA",,38,318,1276,7
"01801","WOBURN, MA",,35339,389969,1647736,1882
"01803","BURLINGTON, MA",,33599,510294,1926641,1332
"01805","BURLINGTON, MA","H",0,0,0,6
"01806","WOBURN, MA","A",0,0,0,1
"01807","WOBURN, MA","A",0,0,0,2
"01808","WOBURN, MA","C",0,0,0,2
"01810","ANDOVER, MA",,32495,449530,1822403,990
"01812","ANDOVER, MA","A",0,0,0,1
"01813","WOBURN, MA","A",0,0,0,1
"01821","BILLERICA, MA",,16016,207533,863252,722
"01822","BILLERICA, MA","A",0,0,0,1
"01824","CHELMSFORD, MA",,18223,257639,1002123,839
"01826","DRACUT, MA",,4268,30358,140418,549
"01827","DUNSTABLE, MA",,159,831,4794,44
"01830","HAVERHILL, MA",,8656,56451,238123,580
"01831","HAVERHILL, MA",,352,2559,10677,29
"01832","HAVERHILL, MA",,2814,19390,89185,285
"01833","GEORGETOWN, MA",,2062,17395,78707,208
"01834","GROVELAND, MA",,944,8405,34746,123
"01835","HAVERHILL, MA",,4710,34802,144588,287
"01840","LAWRENCE, MA",,4376,29700,127217,363
"01841","LAWRENCE, MA",,5940,57059,229954,381
"01842","LAWRENCE, MA",,410,2447,10966,29
"01843","LAWRENCE, MA",,8152,66672,284768,441
"01844","METHUEN, MA",,14587,111178,476978,865
"01845","NORTH ANDOVER, MA",,14889,152678,610210,845
"01850","LOWELL, MA",,1332,6361,26827,121
"01851","LOWELL, MA",,10840,107966,423885,464
"01852","LOWELL, MA",,12334,92211,386111,814
"01853","LOWELL, MA",,675,4844,18397,33
"01854","LOWELL, MA",,5937,45336,189117,331
"01860","MERRIMAC, MA",,692,5006,23344,109
"01862","NORTH BILLERICA, MA",,8887,116831,477872,371
"01863","NORTH CHELMSFORD, MA",,2372,22063,97460,227
"01864","NORTH READING, MA",,6352,57187,247934,477
"01865","NUTTING LAKE, MA","B",0,0,0,6
"01866","PINEHURST, MA",,101,566,2282,6
"01867","READING, MA",,6118,52678,217667,555
"01876","TEWKSBURY, MA",,15823,185993,770200,763
"01879","TYNGSBORO, MA",,4676,26799,113988,329
"01880","WAKEFIELD, MA",,13622,172576,696310,953
"01885","WEST BOXFORD, MA",,68,441,2603,15
"01886","WESTFORD, MA",,9968,122667,500222,592
"01887","WILMINGTON, MA",,19234,257559,1059840,721
"01888","WOBURN, MA",,357,4361,18291,21
"01889","NORTH READING, MA","A",0,0,0,2
"01890","WINCHESTER, MA",,6718,59560,268264,582
"01901","LYNN, MA",,4883,38030,150799,291
"01902","LYNN, MA",,3798,23334,101389,414
"01903","LYNN, MA",,190,1265,4844,23
"01904","LYNN, MA",,3641,28347,122097,268
"01905","LYNN, MA",,8466,102113,462846,306
"01906","SAUGUS, MA",,10670,57902,236970,776
"01907","SWAMPSCOTT, MA",,3099,17151,73688,341
"01908","NAHANT, MA",,297,1361,6561,52
"01910","LYNN, MA",,91,438,2578,6
"01913","AMESBURY, MA",,3946,33029,138696,365
"01915","BEVERLY, MA",,18504,183298,783947,1163
"01921","BOXFORD, MA",,568,4719,21873,118
"01922","BYFIELD, MA",,573,5133,21794,58
"01923","DANVERS, MA",,22997,202591,845261,1206
"01929","ESSEX, MA",,935,6017,29662,151
"01930","GLOUCESTER, MA",,9490,81420,355477,970
"01931","GLOUCESTER, MA",,102,742,3323,24
"01936","HAMILTON, MA",,111,788,3809,30
"01937","HATHORNE, MA",,93,503,1982,8
"01938","IPSWICH, MA",,3717,29787,133810,407
"01940","LYNNFIELD, MA",,5397,50628,200411,363
"01944","MANCHESTER, MA",,1307,10729,49245,196
"01945","MARBLEHEAD, MA",,3980,31593,134469,611
"01949","MIDDLETON, MA",,3587,34330,134515,271
"01950","NEWBURYPORT, MA",,9261,79800,341430,762
"01951","NEWBURY, MA",,364,2532,12014,78
"01952","SALISBURY, MA",,2383,17362,82304,292
"01960","PEABODY, MA",,24613,231828,968851,1469
"01961","PEABODY, MA",,963,12000,49730,25
"01965","PRIDES CROSSING, MA","E",0,0,0,13
"01966","ROCKPORT, MA",,897,5009,24504,227
"01969","ROWLEY, MA",,2129,15284,69238,214
"01970","SALEM, MA",,15770,153596,646815,1192
"01971","SALEM, MA","A",0,0,0,2
"01982","SOUTH HAMILTON, MA",,1213,6967,30446,149
"01983","TOPSFIELD, MA",,2033,17191,78970,244
"01984","WENHAM, MA",,2061,12439,53909,81
"01985","WEST NEWBURY, MA",,319,2088,10866,90
"02018","ACCORD, MA",,247,4059,15401,13
"02019","BELLINGHAM, MA",,4464,27236,117395,376
"02020","BRANT ROCK, MA",,176,528,2539,17
"02021","CANTON, MA",,21077,267861,1045098,915
"02025","COHASSET, MA",,2175,14589,60286,249
"02026","DEDHAM, MA",,11817,101923,433463,807
"02027","DEDHAM, MA",,1008,11407,46905,23
"02030","DOVER, MA",,342,2971,14813,108
"02031","EAST MANSFIELD, MA","A",0,0,0,1
"02032","EAST WALPOLE, MA",,2192,17466,72781,117
"02035","FOXBORO, MA",,9153,133360,597315,486
"02038","FRANKLIN, MA",,17842,198107,721231,770
"02040","GREENBUSH, MA",,60,437,2090,13
"02041","GREEN HARBOR, MA",,77,440,1893,18
"02043","HINGHAM, MA",,10233,102150,442111,784
"02045","HULL, MA",,1035,5579,25494,177
"02047","HUMAROCK, MA",,23,145,889,13
"02048","MANSFIELD, MA",,10721,123423,530140,526
"02050","MARSHFIELD, MA",,3746,27630,128426,500
"02051","MARSHFIELD HILLS, MA",,85,510,2214,18
"02052","MEDFIELD, MA",,2960,26107,107677,318
"02053","MEDWAY, MA",,2303,18200,77740,283
"02054","MILLIS, MA",,1693,10785,52178,209
"02055","MINOT, MA",,15,60,315,3
"02056","NORFOLK, MA",,1450,9148,40980,230
"02059","NORTH MARSHFIELD, MA",,13,98,462,8
"02060","NORTH SCITUATE, MA",,607,8430,32471,23
"02061","NORWELL, MA",,8472,83711,341664,499
"02062","NORWOOD, MA",,23016,253936,1098114,1219
"02065","OCEAN BLUFF, MA",,15,92,442,4
"02066","SCITUATE, MA",,2421,16521,70765,366
"02067","SHARON, MA",,3192,27591,117659,384
"02070","SHELDONVILLE, MA",,62,177,851,9
"02071","SOUTH WALPOLE, MA",,326,4963,15111,20
"02072","STOUGHTON, MA",,13355,136825,556616,914
"02081","WALPOLE, MA",,6784,62701,259689,570
"02090","WESTWOOD, MA",,14621,221618,831137,480
"02093","WRENTHAM, MA",,4435,26900,115761,415
"02101","BOSTON, MA",,459,3784,10476,31
"02102","BOSTON, MA","A",0,0,0,1
"02103","BOSTON, MA",,3,28,97,4
"02104","BOSTON, MA","A",0,0,0,1
"02105","BOSTON, MA",,64,270,1214,5
"02106","BOSTON, MA","G",0,0,0,5
"02107","BOSTON, MA","E",0,0,0,4
"02108","BOSTON, MA",,25260,377842,1355839,1204
"02109","BOSTON, MA",,48025,910817,3599736,1485
"02110","BOSTON, MA",,58314,1396178,4639815,1500
"02111","BOSTON, MA",,29529,429535,1609976,886
"02112","BOSTON, MA",,23,252,1130,8
"02113","BOSTON, MA",,1678,10134,45806,180
"02114","BOSTON, MA",,30398,402494,1652031,734
"02115","BOSTON, MA",,43325,455817,1875885,607
"02116","BOSTON, MA",,52054,867816,2949694,1933
"02117","BOSTON, MA",,4197,136642,327163,39
"02118","BOSTON, MA",,18905,217037,897117,738
"02119","BOSTON, MA",,7136,80841,298637,447
"02120","BOSTON, MA",,4198,33321,142970,181
"02121","BOSTON, MA",,2221,12156,54076,189
"02122","BOSTON, MA",,6541,63260,227756,515
"02123","BOSTON, MA","C",0,0,0,8
"02124","BOSTON, MA",,6639,50254,210931,565
"02125","BOSTON, MA",,10601,126998,521471,435
"02126","MATTAPAN, MA",,1823,10501,46204,261
"02127","BOSTON, MA",,11348,148413,574534,623
"02128","BOSTON, MA",,22433,195852,777757,709
"02129","CHARLESTOWN, MA",,8927,114364,456847,427
"02130","JAMAICA PLAIN, MA",,11769,106221,445620,674
"02131","ROSLINDALE, MA",,4874,34289,152820,442
"02132","WEST ROXBURY, MA",,6813,53833,220895,462
"02133","BOSTON, MA",,96,1798,6649,9
"02134","ALLSTON, MA",,8325,86056,349360,508
"02135","BRIGHTON, MA",,18690,172423,683785,761
"02136","HYDE PARK, MA",,4144,31623,140121,428
"02137","READVILLE, MA",,885,9998,35587,17
"02138","CAMBRIDGE, MA",,45438,422501,1855370,1196
"02139","CAMBRIDGE, MA",,42790,539509,2225957,1010
"02140","CAMBRIDGE, MA",,7039,93525,358323,469
"02141","CAMBRIDGE, MA",,9636,122066,500808,425
"02142","CAMBRIDGE, MA",,13683,274449,1100620,348
"02143","SOMERVILLE, MA",,9797,83648,343124,558
"02144","SOMERVILLE, MA",,3658,32059,131807,398
"02145","SOMERVILLE, MA",,3674,26514,106833,343
"02148","MALDEN, MA",,16020,121226,498692,1076
"02149","EVERETT, MA",,12420,119503,483566,756
"02150","CHELSEA, MA",,10742,91456,398411,698
"02151","REVERE, MA",,7845,46071,196778,737
"02152","WINTHROP, MA",,1864,10344,43630,271
"02153","MEDFORD, MA",,159,889,3345,6
"02155","MEDFORD, MA",,19001,148385,615775,1130
"02156","WEST MEDFORD, MA","A",0,0,0,2
"02163","BOSTON, MA",,242,2203,11198,26
"02169","QUINCY, MA",,24689,220999,915973,1547
"02170","QUINCY, MA",,2104,12694,52459,251
"02171","QUINCY, MA",,9485,113233,410787,307
"02176","MELROSE, MA",,5344,39045,170553,514
"02177","MELROSE, MA","B",0,0,0,2
"02180","STONEHAM, MA",,7663,61314,255018,630
"02184","BRAINTREE, MA",,27765,253725,1037188,1467
"02185","BRAINTREE, MA",,1008,21028,74189,21
"02186","MILTON, MA",,5319,36476,165419,442
"02187","MILTON VILLAGE, MA",,55,386,1540,11
"02188","WEYMOUTH, MA",,3711,25577,109379,337
"02189","EAST WEYMOUTH, MA",,5080,51736,222019,427
"02190","SOUTH WEYMOUTH, MA",,7018,60045,258069,430
"02191","NORTH WEYMOUTH, MA",,1059,5426,24779,127
"02196","BOSTON, MA",,15,60,276,4
"02199","BOSTON, MA",,15407,295304,1100323,179
"02201","BOSTON, MA",,43,414,1744,3
"02202","BOSTON, MA","B",0,0,0,1
"02203","BOSTON, MA",,75,527,2421,9
"02204","BOSTON, MA","A",0,0,0,2
"02205","BOSTON, MA",,1086,13835,55198,31
"02206","BOSTON, MA","E",0,0,0,2
"02208","BOSTON, MA","G",0,0,0,1
"02210","BOSTON, MA",,20982,319567,1418221,712
"02211","BOSTON, MA","A",0,0,0,2
"02215","BOSTON, MA",,41026,389173,1708778,610
"02216","BOSTON, MA","E",0,0,0,6
"02217","BOSTON, MA","A",0,0,0,1
"02222","BOSTON, MA",,30,155,635,5
"02228","EAST BOSTON, MA",,11,80,236,3
"02238","CAMBRIDGE, MA",,1635,18553,77520,28
"02239","CAMBRIDGE, MA","A",0,0,0,1
"02269","QUINCY, MA",,1831,19337,82506,31
"02297","BOSTON, MA","A",0,0,0,1
"02301","BROCKTON, MA",,18989,149448,634704,1308
"02302","BROCKTON, MA",,5987,51634,228993,409
"02303","BROCKTON, MA",,432,4646,16507,32
"02304","BROCKTON, MA",,130,1830,6020,15
"02305","BROCKTON, MA",,32,61,266,6
"02322","AVON, MA",,8662,73422,325341,245
"02324","BRIDGEWATER, MA",,4529,30252,135527,459
"02325","BRIDGEWATER, MA","E",0,0,0,2
"02327","BRYANTVILLE, MA",,391,218,858,11
"02330","CARVER, MA",,949,5438,26049,168
"02331","DUXBURY, MA",,257,1820,8976,58
"02332","DUXBURY, MA",,2142,15923,73196,311
"02333","EAST BRIDGEWATER, MA",,2326,14900,64632,244
"02334","EASTON, MA",,937,5629,23542,60
"02337","ELMWOOD, MA","A",0,0,0,1
"02338","HALIFAX, MA",,748,3621,16881,94
"02339","HANOVER, MA",,8251,54055,235856,662
"02340","HANOVER, MA","A",0,0,0,1
"02341","HANSON, MA",,1714,11520,52710,179
"02343","HOLBROOK, MA",,2822,22576,101192,286
"02344","MIDDLEBORO, MA","C",0,0,0,1
"02345","MANOMET, MA",,327,1703,6799,36
"02346","MIDDLEBORO, MA",,6450,49129,202305,505
"02347","LAKEVILLE, MA",,3137,26907,126046,280
"02348","MIDDLEBORO, MA","A",0,0,0,1
"02349","MIDDLEBORO, MA","A",0,0,0,2
"02350","MONPONSETT, MA","A",0,0,0,2
"02351","ABINGTON, MA",,3924,23249,102486,321
"02355","NORTH CARVER, MA",,36,198,871,9
"02356","NORTH EASTON, MA",,1830,12744,61309,264
"02357","NORTH EASTON, MA","G",0,0,0,2
"02358","NORTH PEMBROKE, MA",,255,1631,7242,24
"02359","PEMBROKE, MA",,4161,28912,129256,482
"02360","PLYMOUTH, MA",,18534,154778,738317,1229
"02361","PLYMOUTH, MA",,92,711,3153,14
"02362","PLYMOUTH, MA",,966,10873,44099,26
