"ZIP","NAME","EMPFLAG","EMP","QP1","AP","EST"
"01069","PALMER, MA",,3414,21011,93900,277
"01070","PLAINFIELD, MA",,16,93,435,5
"01071","RUSSELL, MA",,158,1100,5674,18
"01072","SHUTESBURY, MA",,36,145,792,18
"01073","SOUTHAMPTON, MA",,628,3205,14184,100
"01074","SOUTH BARRE, MA",,68,344,1565,11
"01075","SOUTH HADLEY, MA",,5263,35727,135126,289
"01077","SOUTHWICK, MA",,1642,8442,40432,195
"01079","THORNDIKE, MA",,283,1644,7476,14
"01080","THREE RIVERS, MA",,253,1106,4906,41
"01081","WALES, MA",,72,264,1261,15
"01082","WARE, MA",,2385,13867,61827,191
"01083","WARREN, MA",,391,2744,11565,43
"01084","WEST CHESTERFIELD, MA","A",0,0,0,2
"01085","WESTFIELD, MA",,12403,78630,335916,832
"01086","WESTFIELD, MA",,1264,7000,30610,59
"01088","WEST HATFIELD, MA",,285,1842,9310,20
"01089","WEST SPRINGFIELD, MA",,17816,101988,442451,1042
"01090","WEST SPRINGFIELD, MA",,544,4328,17374,34
"01092","WEST WARREN, MA",,763,6227,23110,17
"01093","WHATELY, MA",,1444,8963,42560,31
"01094","WHEELWRIGHT, MA","B",0,0,0,4
"01095","WILBRAHAM, MA",,3194,23301,100739,278
"01096","WILLIAMSBURG, MA",,266,946,4386,47
"01097","WORONOCO, MA","B",0,0,0,2
"01098","WORTHINGTON, MA",,147,636,3986,27
"01101","SPRINGFIELD, MA",,1219,6809,30045,74
"01102","SPRINGFIELD, MA",,3180,24148,98795,18
"01103","SPRINGFIELD, MA",,8277,54336,240862,620
"01104","SPRINGFIELD, MA",,12463,87152,376713,537
"01105","SPRINGFIELD, MA",,5033,31435,134125,330
"01106","LONGMEADOW, MA",,2454,10836,48280,227
"01107","SPRINGFIELD, MA",,7817,66347,279284,152
"01108","SPRINGFIELD, MA",,3203,12000,52923,312
"01109","SPRINGFIELD, MA",,19435,162907,657929,343
"01111","SPRINGFIELD, MA","C",0,0,0,3
"01114","SPRINGFIELD, MA","C",0,0,0,2
"01115","SPRINGFIELD, MA",,893,9848,38410,79
"01116","LONGMEADOW, MA","A",0,0,0,1
"01118","SPRINGFIELD, MA",,1386,8505,41098,141
"01119","SPRINGFIELD, MA",,3737,16537,69934,139
"01128","SPRINGFIELD, MA",,660,2300,9867,41
"01129","SPRINGFIELD, MA",,3484,12856,55537,205
"01133","SPRINGFIELD, MA","E",0,0,0,2
"01138","SPRINGFIELD, MA",,53,273,1332,19
"01139","SPRINGFIELD, MA","F",0,0,0,10
"01144","SPRINGFIELD, MA",,1312,14037,51942,54
"01151","INDIAN ORCHARD, MA",,1771,21654,78067,148
"01199","SPRINGFIELD, MA","F",0,0,0,4
"01201","PITTSFIELD, MA",,22557,173986,751921,1392
"01202","PITTSFIELD, MA",,804,4757,27903,71
"01203","PITTSFIELD, MA","A",0,0,0,1
"01220","ADAMS, MA",,1882,10868,47991,178
"01222","ASHLEY FALLS, MA",,51,277,1408,13
"01223","BECKET, MA",,223,979,5367,34
"01224","BERKSHIRE, MA",,24,117,507,4
"01225","CHESHIRE, MA",,193,885,4413,37
"01226","DALTON, MA",,2358,20459,83867,114
"01227","DALTON, MA",,66,345,1940,15
"01229","GLENDALE, MA",,16,48,234,3
"01230","GREAT BARRINGTON, MA",,4168,21169,90004,415
"01235","HINSDALE, MA",,351,1133,4791,34
"01236","HOUSATONIC, MA",,2457,13426,53821,45
"01237","LANESBORO, MA",,2509,6866,28666,170
"01238","LEE, MA",,2713,17437,72094,272
"01240","LENOX, MA",,3131,16755,73384,228
"01242","LENOX DALE, MA",,103,458,2179,18
"01243","MIDDLEFIELD, MA",,51,172,750,9
"01244","MILL RIVER, MA",,23,76,297,5
"01245","MONTEREY, MA",,125,504,2489,28
"01247","NORTH ADAMS, MA",,5101,25850,113203,399
"01252","NORTH EGREMONT, MA",,48,101,715,11
"01253","OTIS, MA",,88,277,1281,21
"01254","RICHMOND, MA",,71,392,2036,26
"01255","SANDISFIELD, MA",,93,565,2447,11
"01256","SAVOY, MA",,18,81,339,5
"01257","SHEFFIELD, MA",,770,4954,23066,100
"01258","SOUTH EGREMONT, MA",,181,509,2390,34
"01259","SOUTHFIELD, MA",,72,360,1584,18
"01260","SOUTH LEE, MA",,701,5704,24950,17
"01262","STOCKBRIDGE, MA",,763,4110,21307,84
"01264","TYRINGHAM, MA","A",0,0,0,3
"01266","WEST STOCKBRIDGE, MA",,221,898,4795,55
"01267","WILLIAMSTOWN, MA",,4640,23209,107760,225
"01270","WINDSOR, MA",,74,247,1082,9
"01301","GREENFIELD, MA",,9030,47594,203094,578
"01302","GREENFIELD, MA",,594,5080,19690,40
"01330","ASHFIELD, MA",,190,672,2805,41
"01331","ATHOL, MA",,3598,20833,89550,241
"01337","BERNARDSTON, MA",,410,1951,10137,50
"01338","BUCKLAND, MA",,100,563,2676,9
"01339","CHARLEMONT, MA",,292,623,2204,34
"01340","COLRAIN, MA",,190,1374,5876,25
"01341","CONWAY, MA",,77,417,1892,27
"01342","DEERFIELD, MA",,882,4679,20735,35
"01344","ERVING, MA","C",0,0,0,9
"01346","HEATH, MA","A",0,0,0,4
"01349","TURNERS FALLS, MA",,332,1993,8432,21
"01350","MONROE BRIDGE, MA","A",0,0,0,4
"01351","MONTAGUE, MA",,100,430,1933,27
"01355","NEW SALEM, MA",,55,192,867,20
"01360","NORTHFIELD, MA",,873,5590,26007,46
"01364","ORANGE, MA",,1325,7653,30942,135
"01366","PETERSHAM, MA",,126,334,1536,22
"01367","ROWE, MA",,89,647,2993,9
"01368","ROYALSTON, MA",,32,173,708,8
"01370","SHELBURNE FALLS, MA",,866,4440,18375,122
"01373","SOUTH DEERFIELD, MA",,2315,17831,76701,117
"01375","SUNDERLAND, MA",,480,2938,17007,51
"01376","TURNERS FALLS, MA",,1766,9688,45040,126
"01378","WARWICK, MA",,9,31,228,6
"01379","WENDELL, MA",,106,568,2515,12
"01380","WENDELL DEPOT, MA","A",0,0,0,1
"01420","FITCHBURG, MA",,13672,82124,364915,932
"01430","ASHBURNHAM, MA",,679,3532,15493,79
"01431","ASHBY, MA",,172,851,3852,41
"01432","AYER, MA",,4537,32031,147216,264
"01436","BALDWINVILLE, MA",,501,2746,12269,37
"01438","EAST TEMPLETON, MA",,221,899,5838,21
"01440","GARDNER, MA",,7335,37405,161494,432
"01441","GARDNER, MA","G",0,0,0,3
"01450","GROTON, MA",,1252,8311,36507,165
"01451","HARVARD, MA",,743,8100,38964,146
"01452","HUBBARDSTON, MA",,262,1257,6241,56
"01453","LEOMINSTER, MA",,18982,113716,483746,1123
"01460","LITTLETON, MA",,6005,75511,445600,311
"01462","LUNENBURG, MA",,1751,11235,53633,187
"01463","PEPPERELL, MA",,1439,9312,37570,179
"01464","SHIRLEY, MA",,839,6014,27962,87
"01467","STILL RIVER, MA",,13,64,342,5
"01468","TEMPLETON, MA",,167,861,3860,32
"01469","TOWNSEND, MA",,1351,7471,33183,107
"01471","GROTON, MA","F",0,0,0,2
"01472","WEST GROTON, MA",,272,2350,9796,11
"01473","WESTMINSTER, MA",,1472,10606,50746,117
"01474","WEST TOWNSEND, MA",,230,732,3705,31
"01475","WINCHENDON, MA",,1277,5862,26631,156
"01477","WINCHENDON SPRINGS, MA","B",0,0,0,4
"01501","AUBURN, MA",,9596,65680,273538,536
"01503","BERLIN, MA",,344,1631,8869,73
"01504","BLACKSTONE, MA",,746,2973,13760,139
"01505","BOYLSTON, MA",,1061,7086,33839,89
"01506","BROOKFIELD, MA",,374,1601,7083,36
"01507","CHARLTON, MA",,1539,8711,40080,164
"01508","CHARLTON CITY, MA",,285,944,4390,31
"01509","CHARLTON DEPOT, MA",,11,40,280,5
"01510","CLINTON, MA",,4127,26430,115720,261
"01515","EAST BROOKFIELD, MA",,272,1757,8049,43
"01516","DOUGLAS, MA",,619,4084,15301,98
"01518","FISKDALE, MA",,268,1252,5195,48
"01519","GRAFTON, MA",,1016,6854,30966,86
"01520","HOLDEN, MA",,3011,18946,86540,270
"01521","HOLLAND, MA",,56,260,1255,20
"01522","JEFFERSON, MA",,122,509,2386,26
"01523","LANCASTER, MA",,1067,6000,25083,87
"01524","LEICESTER, MA",,922,5293,26598,98
"01525","LINWOOD, MA",,238,775,3813,25
"01526","MANCHAUG, MA",,55,244,1023,12
"01527","MILLBURY, MA",,3342,24231,102239,219
"01529","MILLVILLE, MA",,80,298,1544,29
"01531","NEW BRAINTREE, MA",,26,123,644,15
"01532","NORTHBOROUGH, MA",,5079,43453,178871,428
"01534","NORTHBRIDGE, MA",,1071,6518,27687,53
"01535","NORTH BROOKFIELD, MA",,959,7083,27682,75
"01536","NORTH GRAFTON, MA",,1987,19021,78969,120
"01537","NORTH OXFORD, MA",,744,4162,18840,52
"01538","NORTH UXBRIDGE, MA",,282,2028,8246,28
"01540","OXFORD, MA",,1995,12769,57618,215
"01541","PRINCETON, MA",,773,3280,11621,62
"01542","ROCHDALE, MA",,427,2448,10217,35
"01543","RUTLAND, MA",,576,3493,15665,74
"01545","SHREWSBURY, MA","I",0,0,0,690
"01546","SHREWSBURY, MA","A",0,0,0,1
"01550","SOUTHBRIDGE, MA",,6430,41974,171399,380
"01560","SOUTH GRAFTON, MA",,393,2049,8957,50
"01561","SOUTH LANCASTER, MA",,933,3996,18070,41
"01562","SPENCER, MA",,2911,18661,85131,232
"01564","STERLING, MA",,1519,11410,51247,165
"01566","STURBRIDGE, MA",,3826,21799,91231,199
"01568","UPTON, MA",,572,2934,14701,128
"01569","UXBRIDGE, MA",,1775,8849,39513,224
"01570","WEBSTER, MA",,5979,38862,161749,348
"01571","DUDLEY, MA",,2075,10545,46175,132
"01580","WESTBOROUGH, MA","G",0,0,0,4
"01581","WESTBOROUGH, MA",,22149,219618,923788,812
"01582","WESTBOROUGH, MA","G",0,0,0,4
"01583","WEST BOYLSTON, MA",,2665,14741,63796,215
"01585","WEST BROOKFIELD, MA",,862,5199,22267,72
"01586","WEST MILLBURY, MA","A",0,0,0,2
"01588","WHITINSVILLE, MA",,2677,15880,70227,196
"01590","SUTTON, MA",,958,5545,31036,138
"01601","WORCESTER, MA",,220,975,4042,15
"01602","WORCESTER, MA",,3396,16490,73125,285
"01603","WORCESTER, MA",,7677,44745,193764,433
"01604","WORCESTER, MA",,14067,83139,361363,720
"01605","WORCESTER, MA",,22766,193571,789225,548
"01606","WORCESTER, MA",,9026,74055,307244,406
"01607","WORCESTER, MA",,2263,15107,73394,156
"01608","WORCESTER, MA",,12468,84794,350682,713
"01609","WORCESTER, MA",,10367,68655,291943,501
"01610","WORCESTER, MA",,10023,55914,230746,389
"01611","CHERRY VALLEY, MA",,160,738,3995,35
"01612","PAXTON, MA",,882,4746,27165,81
"01613","WORCESTER, MA",,917,7849,35317,55
"01614","WORCESTER, MA",,74,1095,4194,10
"01615","WORCESTER, MA",,1849,17582,67898,11
"01653","WORCESTER, MA","A",0,0,0,1
"01655","WORCESTER, MA","H",0,0,0,5
"01701","FRAMINGHAM, MA",,30950,291031,1275459,1368
"01702","FRAMINGHAM, MA",,10264,78057,346678,709
"01703","FRAMINGHAM, MA",,180,799,4221,22
"01704","FRAMINGHAM, MA",,251,3738,15048,13
"01705","FRAMINGHAM, MA",,31,196,1009,15
"01718","VILLAGE OF NAGOG WOODS, MA",,20,128,663,6
"01719","BOXBOROUGH, MA",,2916,42676,176010,125
"01720","ACTON, MA",,9098,87195,377225,736
"01721","ASHLAND, MA",,4087,27832,112251,370
"01730","BEDFORD, MA",,19905,251768,1045231,510
"01731","HANSCOM AFB, MA",,404,3840,15656,19
"01740","BOLTON, MA",,1569,15245,61370,112
"01741","CARLISLE, MA",,551,5156,24131,110
"01742","CONCORD, MA",,11074,105445,491223,861
"01745","FAYVILLE, MA",,152,1297,7077,22
"01746","HOLLISTON, MA",,4540,37525,168245,377
"01747","HOPEDALE, MA",,1346,10010,42025,135
"01748","HOPKINTON, MA",,7399,134579,609318,341
"01749","HUDSON, MA",,10953,98353,410298,490
"01752","MARLBOROUGH, MA",,26008,266636,1177113,1219
"01754","MAYNARD, MA",,4086,58447,224316,250
"01756","MENDON, MA",,1124,5542,25865,143
"01757","MILFORD, MA",,12251,96536,422868,715
"01760","NATICK, MA",,20761,162467,697980,1322
"01770","SHERBORN, MA",,380,3142,14014,104
"01772","SOUTHBOROUGH, MA",,6250,72249,316023,266
"01773","LINCOLN, MA",,1473,20973,89337,147
"01775","STOW, MA",,1912,19994,87358,174
"01776","SUDBURY, MA",,5485,51075,225516,506
"01778","WAYLAND, MA",,2648,17963,86964,335
"01784","WOODVILLE, MA",,40,230,1078,8
"01801","WOBURN, MA",,39296,323319,1417079,1899
"01803","BURLINGTON, MA","K",0,0,0,1360
"01805","BURLINGTON, MA","H",0,0,0,5
"01810","ANDOVER, MA",,27478,312648,1262920,912
"01813","WOBURN, MA","A",0,0,0,1
"01821","BILLERICA, MA",,15875,175772,770081,664
"01822","BILLERICA, MA","E",0,0,0,4
"01824","CHELMSFORD, MA",,13307,135647,586198,777
"01826","DRACUT, MA",,3719,19358,88502,511
"01827","DUNSTABLE, MA",,111,698,3529,37
"01830","HAVERHILL, MA",,8370,46702,192716,599
"01831","HAVERHILL, MA",,582,3186,13243,38
"01832","HAVERHILL, MA",,3312,19606,88725,271
"01833","GEORGETOWN, MA",,2008,14453,71264,187
"01834","GROVELAND, MA",,837,6492,29190,103
"01835","HAVERHILL, MA",,4481,32880,146968,251
"01840","LAWRENCE, MA",,4646,25826,113116,323
"01841","LAWRENCE, MA",,6638,52056,210825,278
"01842","LAWRENCE, MA",,571,3055,14223,37
"01843","LAWRENCE, MA",,8386,54138,226331,402
"01844","METHUEN, MA",,10893,68341,303394,800
"01845","NORTH ANDOVER, MA",,19236,184423,804834,843
"01850","LOWELL, MA",,1330,5695,23829,110
"01851","LOWELL, MA",,10647,96733,379604,403
"01852","LOWELL, MA",,11768,72320,302183,774
"01853","LOWELL, MA",,394,2378,11148,37
"01854","LOWELL, MA",,5853,35846,154289,313
"01860","MERRIMAC, MA",,657,4352,18254,100
"01862","NORTH BILLERICA, MA",,7254,68367,296112,349
"01863","NORTH CHELMSFORD, MA",,1750,14124,61115,204
"01864","NORTH READING, MA",,5001,35674,151318,410
"01865","NUTTING LAKE, MA",,14,161,559,6
"01866","PINEHURST, MA",,166,738,3331,11
"01867","READING, MA",,7251,77752,315465,574
"01876","TEWKSBURY, MA",,15073,150505,608439,661
"01879","TYNGSBORO, MA",,3331,17255,78565,274
"01880","WAKEFIELD, MA",,12184,118356,537595,927
"01885","WEST BOXFORD, MA",,77,397,2461,17
"01886","WESTFORD, MA",,9052,100152,453465,549
"01887","WILMINGTON, MA",,23073,243523,1011331,734
"01888","WOBURN, MA",,605,8768,37552,27
"01889","NORTH READING, MA","A",0,0,0,1
"01890","WINCHESTER, MA",,6177,39742,192828,585
"01901","LYNN, MA",,6202,36456,150941,281
"01902","LYNN, MA",,3762,18308,77679,359
"01903","LYNN, MA",,264,1024,4321,31
"01904","LYNN, MA",,3548,21708,92652,260
"01905","LYNN, MA",,8665,89710,367212,281
"01906","SAUGUS, MA",,11088,47129,203746,760
"01907","SWAMPSCOTT, MA",,2681,11134,50999,297
"01908","NAHANT, MA",,263,1082,5520,44
"01910","LYNN, MA","A",0,0,0,2
"01913","AMESBURY, MA",,4123,29422,132200,333
"01915","BEVERLY, MA",,17186,130392,554280,1043
"01921","BOXFORD, MA",,391,2029,9898,108
"01922","BYFIELD, MA",,353,1760,7684,42
"01923","DANVERS, MA",,21481,162193,717550,1111
"01929","ESSEX, MA",,1014,5193,25295,147
"01930","GLOUCESTER, MA",,10833,76388,325535,900
"01931","GLOUCESTER, MA",,132,901,3640,43
"01936","HAMILTON, MA",,88,507,3054,26
"01937","HATHORNE, MA",,73,530,1995,10
"01938","IPSWICH, MA",,3289,22412,98786,388
"01940","LYNNFIELD, MA",,4598,33684,155093,361
"01944","MANCHESTER, MA",,1159,7169,33829,185
"01945","MARBLEHEAD, MA",,4157,24943,117968,607
"01947","SALEM, MA","B",0,0,0,1
"01949","MIDDLETON, MA",,3208,22390,93601,252
"01950","NEWBURYPORT, MA",,10386,68549,296920,759
"01951","NEWBURY, MA",,487,2806,12479,77
"01952","SALISBURY, MA",,2087,13431,60891,261
"01960","PEABODY, MA",,23435,168087,712740,1427
"01961","PEABODY, MA",,1854,16876,69471,40
"01965","PRIDES CROSSING, MA",,192,1150,4797,14
"01966","ROCKPORT, MA",,955,3543,17702,218
"01969","ROWLEY, MA",,1731,8982,38849,184
"01970","SALEM, MA",,15612,105079,465264,1167
"01971","SALEM, MA",,28,95,421,8
"01982","SOUTH HAMILTON, MA",,1165,5401,24260,150
"01983","TOPSFIELD, MA",,1872,13625,67639,229
"01984","WENHAM, MA",,1498,9770,45376,63
"01985","WEST NEWBURY, MA",,303,1706,8309,81
"02018","ACCORD, MA",,307,3615,14183,17
"02019","BELLINGHAM, MA",,3838,18427,85096,321
"02020","BRANT ROCK, MA",,180,528,2147,19
"02021","CANTON, MA",,20420,184349,817625,852
"02025","COHASSET, MA",,1805,12806,54246,251
"02026","DEDHAM, MA",,12283,96910,412042,835
"02027","DEDHAM, MA",,594,6488,22311,27
"02030","DOVER, MA",,382,3127,16557,110
"02031","EAST MANSFIELD, MA","A",0,0,0,1
"02032","EAST WALPOLE, MA",,1943,19989,85023,112
"02035","FOXBORO, MA",,8256,84998,387995,443
"02038","FRANKLIN, MA",,12604,92750,371081,689
"02040","GREENBUSH, MA",,59,212,1305,13
"02041","GREEN HARBOR, MA",,93,423,1910,17
"02043","HINGHAM, MA",,10040,84663,362142,808
"02044","HINGHAM, MA","E",0,0,0,1
"02045","HULL, MA",,820,3715,16695,151
"02047","HUMAROCK, MA",,31,139,543,10
"02048","MANSFIELD, MA",,11389,114140,498883,479
"02050","MARSHFIELD, MA",,3120,17722,84911,436
"02051","MARSHFIELD HILLS, MA",,85,455,2245,23
"02052","MEDFIELD, MA",,2827,19044,83240,298
"02053","MEDWAY, MA",,2343,17866,76689,257
"02054","MILLIS, MA",,1786,10924,50325,218
"02055","MINOT, MA",,18,31,171,3
"02056","NORFOLK, MA",,1871,10789,47142,198
"02059","NORTH MARSHFIELD, MA",,10,98,426,5
"02060","NORTH SCITUATE, MA",,435,5175,21454,28
"02061","NORWELL, MA",,7120,70815,325014,462
"02062","NORWOOD, MA",,28550,264933,1130701,1244
"02065","OCEAN BLUFF, MA",,26,72,474,9
"02066","SCITUATE, MA",,2235,10829,50496,331
"02067","SHARON, MA",,3310,24356,117112,360
"02070","SHELDONVILLE, MA",,65,144,672,7
"02071","SOUTH WALPOLE, MA",,464,4656,19190,19
"02072","STOUGHTON, MA",,13550,111950,489382,854
"02081","WALPOLE, MA",,6462,42085,179734,533
"02090","WESTWOOD, MA",,12622,140184,541866,443
"02093","WRENTHAM, MA",,2586,16962,78897,311
"02101","BOSTON, MA",,5991,25851,110029,39
"02102","BOSTON, MA","A",0,0,0,1
"02103","BOSTON, MA","E",0,0,0,6
"02104","BOSTON, MA","A",0,0,0,3
"02105","BOSTON, MA",,239,3457,12833,13
"02106","BOSTON, MA","H",0,0,0,11
"02107","BOSTON, MA","H",0,0,0,7
"02108","BOSTON, MA",,28536,308514,1231086,1312
"02109","BOSTON, MA",,47559,862393,3457035,1581
"02110","BOSTON, MA",,57931,1112641,4031537,1551
"02111","BOSTON, MA",,27470,340148,1218096,917
"02112","BOSTON, MA",,24,73,451,8
"02113","BOSTON, MA",,1443,6957,31010,171
"02114","BOSTON, MA",,26756,270270,1129460,779
"02115","BOSTON, MA",,37213,283537,1208097,617
"02116","BOSTON, MA",,49893,555302,2181709,1989
"02117","BOSTON, MA",,8825,164742,492177,39
"02118","BOSTON, MA",,15982,143760,622805,648
"02119","BOSTON, MA",,6730,52224,229078,355
"02120","BOSTON, MA",,2404,16525,75476,135
"02121","BOSTON, MA",,1411,7149,36515,139
"02122","BOSTON, MA",,5878,35534,151413,452
"02123","BOSTON, MA",,19,84,306,6
"02124","BOSTON, MA",,6609,41369,182152,464
"02125","BOSTON, MA",,7984,65814,286537,366
"02126","MATTAPAN, MA",,1967,12032,54225,223
"02127","BOSTON, MA",,10062,89658,409263,608
"02128","BOSTON, MA",,20308,156822,640606,637
"02129","CHARLESTOWN, MA",,8620,69121,306313,413
"02130","JAMAICA PLAIN, MA",,10782,80231,343011,568
"02131","ROSLINDALE, MA",,4862,27502,120190,366
"02132","WEST ROXBURY, MA",,6253,40275,176220,462
"02133","BOSTON, MA",,31,180,786,9
"02134","ALLSTON, MA",,10770,83157,368032,504
"02135","BRIGHTON, MA",,16479,131926,588847,684
"02136","HYDE PARK, MA",,3727,21844,103760,386
"02137","READVILLE, MA",,833,7873,39092,27
"02138","CAMBRIDGE, MA",,40731,364510,1562456,1310
"02139","CAMBRIDGE, MA",,38267,372076,1597056,1061
"02140","CAMBRIDGE, MA",,8901,115582,428905,476
"02141","CAMBRIDGE, MA",,11980,144144,630120,430
"02142","CAMBRIDGE, MA",,15904,246947,1074200,362
"02143","SOMERVILLE, MA",,12408,77090,331066,579
"02144","SOMERVILLE, MA",,3949,24868,117711,373
"02145","SOMERVILLE, MA",,4431,23059,100348,342
"02146","BROOKLINE, MA",,7221,42241,176861,396
"02147","BROOKLINE VILLAGE, MA",,130,987,3860,16
"02148","MALDEN, MA",,18725,114690,495596,1043
"02149","EVERETT, MA",,10769,80622,356539,704
"02150","CHELSEA, MA",,11045,81253,346876,722
"02151","REVERE, MA",,7466,38730,169077,701
"02152","WINTHROP, MA",,2730,15983,69125,260
"02153","MEDFORD, MA",,38,99,417,3
"02154","WALTHAM, MA",,31868,415067,1615330,782
"02155","MEDFORD, MA",,17421,137155,577743,1059
"02156","WEST MEDFORD, MA",,50,269,1247,11
"02157","BABSON PARK, MA",,206,798,3292,7
"02158","NEWTON, MA",,3970,35392,141409,123
"02159","NEWTON, MA",,4794,42681,182655,194
"02160","NEWTON, MA",,1456,7537,29672,81
"02161","NEWTON, MA",,1115,6523,32728,71
"02162","NEWTON, MA",,3446,35234,154685,86
"02163","BOSTON, MA",,148,983,4175,8
"02164","NEWTON, MA",,1954,21560,83759,71
"02165","NEWTON, MA",,1798,13214,56927,166
"02166","AUBURNDALE, MA",,1735,11497,49131,93
"02167","CHESTNUT HILL, MA",,5292,33881,138756,231
"02168","WABAN, MA",,288,1757,9482,36
"02169","QUINCY, MA",,27310,195145,852630,1421
"02170","QUINCY, MA",,2211,9782,43373,245
"02171","QUINCY, MA",,17855,239929,804557,299
"02172","WATERTOWN, MA",,8421,80738,317815,340
"02173","LEXINGTON, MA",,9305,127205,481566,303
"02174","ARLINGTON, MA",,3890,20361,86941,230
"02175","ARLINGTON HEIGHTS, MA","A",0,0,0,1
"02176","MELROSE, MA",,6394,39598,179260,526
"02177","MELROSE, MA",,65,218,1005,3
"02178","BELMONT, MA",,2560,16799,73889,145
"02179","WAVERLEY, MA","B",0,0,0,5
"02180","STONEHAM, MA",,8408,61644,270009,587
"02181","WELLESLEY, MA",,9637,113240,504748,392
"02184","BRAINTREE, MA",,30673,222372,952717,1436
"02185","BRAINTREE, MA",,765,6757,24282,32
"02186","MILTON, MA",,5772,32224,144859,386
"02187","MILTON VILLAGE, MA",,140,983,4192,11
"02188","WEYMOUTH, MA",,4266,24290,104999,316
"02189","WEYMOUTH, MA",,4030,29679,131759,383
"02190","WEYMOUTH, MA",,6375,41798,188839,402
"02191","WEYMOUTH, MA",,796,3342,15487,129
"02192","NEEDHAM, MA",,2870,18717,74184,143
"02193","WESTON, MA",,1136,15783,77694,81
"02194","NEEDHAM, MA",,7747,94615,393087,192
"02195","NEWTON, MA","C",0,0,0,3
"02196","BOSTON, MA","B",0,0,0,2
"02199","BOSTON, MA",,9457,215547,890103,154
"02201","BOSTON, MA",,56,411,4030,6
"02202","BOSTON, MA","B",0,0,0,2
"02203","BOSTON, MA",,79,446,1719,14
"02204","BOSTON, MA","A",0,0,0,2
"02205","BOSTON, MA",,1525,14229,64537,51
"02208","BOSTON, MA","H",0,0,0,3
"02209","BOSTON, MA","B",0,0,0,1
"02210","BOSTON, MA",,18286,220793,1015437,767
"02211","BOSTON, MA","F",0,0,0,8
"02215","BOSTON, MA",,39537,300182,1378589,613
"02216","BOSTON, MA",,114,648,2406,9
"02217","BOSTON, MA","A",0,0,0,1
"02222","BOSTON, MA",,38,208,890,8
"02238","CAMBRIDGE, MA","G",0,0,0,26
"02239","CAMBRIDGE, MA","A",0,0,0,1
"02241","BOSTON, MA","A",0,0,0,1
"02254","WALTHAM, MA",,6784,98734,365335,61
"02258","NEWTON, MA","A",0,0,0,2
"02269","QUINCY, MA",,1321,13688,56152,40
"02272","WATERTOWN, MA",,80,418,2453,13
"02301","BROCKTON, MA",,12254,75431,341333,856
"02302","BROCKTON, MA",,2698,15638,79319,245
"02303","BROCKTON, MA",,698,5651,25371,28
"02304","BROCKTON, MA",,215,1751,7437,17
"02305","BROCKTON, MA",,19,58,510,10
"02322","AVON, MA",,7125,57176,260922,252
"02324","BRIDGEWATER, MA",,4029,20861,96938,410
"02325","BRIDGEWATER, MA","E",0,0,0,1
"02327","BRYANTVILLE, MA",,31,134,592,15
"02330","CARVER, MA",,767,3167,15134,131
"02331","DUXBURY, MA",,406,2279,9955,72
"02332","DUXBURY, MA","G",0,0,0,258
