"ZIP","NAME","EMPFLAG","EMP","QP1","AP","EST"
"01952","SALISBURY, MA",,2213,17387,74600,272
"01960","PEABODY, MA",,24164,211665,815103,1443
"01961","PEABODY, MA",,1781,18689,69389,49
"01965","PRIDES CROSSING, MA",,222,1379,6116,13
"01966","ROCKPORT, MA",,928,4409,22139,207
"01969","ROWLEY, MA",,1924,13036,52185,201
"01970","SALEM, MA",,16565,147055,602379,1189
"01971","SALEM, MA",,38,212,947,7
"01982","SOUTH HAMILTON, MA",,1218,7012,31200,155
"01983","TOPSFIELD, MA",,2371,23310,104011,242
"01984","WENHAM, MA",,1595,10854,47098,63
"01985","WEST NEWBURY, MA",,347,2250,11195,84
"02018","ACCORD, MA",,530,6763,26999,22
"02019","BELLINGHAM, MA",,4667,26223,110527,350
"02020","BRANT ROCK, MA",,164,965,4734,21
"02021","CANTON, MA",,21783,262987,1038345,903
"02025","COHASSET, MA",,2278,17143,68147,261
"02026","DEDHAM, MA",,13000,119806,482828,822
"02027","DEDHAM, MA",,1949,17867,72673,47
"02030","DOVER, MA",,749,12140,41994,120
"02031","EAST MANSFIELD, MA","A",0,0,0,1
"02032","EAST WALPOLE, MA",,1861,17790,72297,114
"02035","FOXBORO, MA",,9961,130523,510389,506
"02038","FRANKLIN, MA",,17035,257732,824359,729
"02040","GREENBUSH, MA",,76,401,2311,15
"02041","GREEN HARBOR, MA",,88,399,1830,22
"02043","HINGHAM, MA",,10716,107571,428063,831
"02045","HULL, MA",,928,5151,22814,173
"02047","HUMAROCK, MA",,44,293,1365,18
"02048","MANSFIELD, MA",,11396,118150,496164,511
"02050","MARSHFIELD, MA",,3584,24506,109709,468
"02051","MARSHFIELD HILLS, MA",,110,726,3408,24
"02052","MEDFIELD, MA",,3157,27377,116810,325
"02053","MEDWAY, MA",,2217,17044,71301,285
"02054","MILLIS, MA",,1846,12370,58179,226
"02055","MINOT, MA",,25,81,388,4
"02056","NORFOLK, MA",,1312,8992,39089,213
"02059","NORTH MARSHFIELD, MA",,12,107,626,8
"02060","NORTH SCITUATE, MA",,533,6394,25288,28
"02061","NORWELL, MA",,8179,92400,383925,512
"02062","NORWOOD, MA",,28298,310033,1287353,1233
"02065","OCEAN BLUFF, MA",,29,170,837,8
"02066","SCITUATE, MA",,2220,12926,60852,361
"02067","SHARON, MA",,3645,33045,141105,399
"02070","SHELDONVILLE, MA",,115,419,1813,10
"02071","SOUTH WALPOLE, MA",,374,5057,19278,15
"02072","STOUGHTON, MA",,16184,147218,623689,889
"02081","WALPOLE, MA",,7174,56849,247399,558
"02090","WESTWOOD, MA",,11887,163650,670233,480
"02093","WRENTHAM, MA",,4070,25162,108555,390
"02101","BOSTON, MA",,485,4990,18957,34
"02102","BOSTON, MA","A",0,0,0,2
"02103","BOSTON, MA",,57,821,2759,6
"02104","BOSTON, MA",,33,312,6006,7
"02105","BOSTON, MA","C",0,0,0,6
"02106","BOSTON, MA","H",0,0,0,5
"02107","BOSTON, MA","H",0,0,0,6
"02108","BOSTON, MA",,27699,428421,1610584,1287
"02109","BOSTON, MA",,56670,1420640,4943170,1520
"02110","BOSTON, MA",,64114,1871588,5308447,1548
"02111","BOSTON, MA",,32552,582456,1891284,923
"02112","BOSTON, MA",,49,429,1715,16
"02113","BOSTON, MA",,1525,8624,38233,165
"02114","BOSTON, MA",,28306,377378,1528318,828
"02115","BOSTON, MA",,41353,387117,1565309,638
"02116","BOSTON, MA",,55282,938131,2995573,1996
"02117","BOSTON, MA",,5108,180546,459746,38
"02118","BOSTON, MA",,17564,239173,881635,680
"02119","BOSTON, MA",,7191,75488,296096,394
"02120","BOSTON, MA",,3799,28619,125527,162
"02121","BOSTON, MA",,2034,11671,52030,165
"02122","BOSTON, MA",,5965,45707,189738,510
"02123","BOSTON, MA",,20,107,486,6
"02124","BOSTON, MA",,6471,46843,196618,524
"02125","BOSTON, MA",,8410,82494,322492,411
"02126","MATTAPAN, MA",,1815,11021,49522,233
"02127","BOSTON, MA",,11258,131465,558701,616
"02128","BOSTON, MA",,24641,228119,886880,657
"02129","CHARLESTOWN, MA",,10399,105046,417442,435
"02130","JAMAICA PLAIN, MA",,11910,99495,412999,655
"02131","ROSLINDALE, MA",,4927,31759,140538,385
"02132","WEST ROXBURY, MA",,6842,53656,229740,469
"02133","BOSTON, MA",,33,204,880,9
"02134","ALLSTON, MA",,10967,112433,441046,500
"02135","BRIGHTON, MA",,17943,167636,686063,745
"02136","HYDE PARK, MA",,4351,31695,141332,405
"02137","READVILLE, MA",,962,9423,35686,25
"02138","CAMBRIDGE, MA",,44413,469967,1984032,1288
"02139","CAMBRIDGE, MA",,44407,600076,2356593,1054
"02140","CAMBRIDGE, MA",,9201,150857,571109,482
"02141","CAMBRIDGE, MA",,10700,134955,487088,436
"02142","CAMBRIDGE, MA",,16726,323946,1252329,350
"02143","SOMERVILLE, MA",,12147,88437,362551,562
"02144","SOMERVILLE, MA",,4085,33421,146309,400
"02145","SOMERVILLE, MA",,3939,25954,107942,321
"02146","BROOKLINE, MA",,4316,26851,112934,211
"02147","BROOKLINE VILLAGE, MA",,59,649,2273,7
"02148","MALDEN, MA",,17511,129589,537575,1069
"02149","EVERETT, MA",,11556,111061,454296,730
"02150","CHELSEA, MA","J",0,0,0,712
"02151","REVERE, MA",,7325,43149,188653,708
"02152","WINTHROP, MA",,2042,10788,45600,270
"02153","MEDFORD, MA","B",0,0,0,2
"02154","WALTHAM, MA",,22175,373207,1332157,471
"02155","MEDFORD, MA",,17214,138866,588252,1073
"02156","WEST MEDFORD, MA",,31,238,1010,6
"02157","BABSON PARK, MA",,244,1187,5092,6
"02158","NEWTON, MA",,4042,42577,179964,74
"02159","NEWTON, MA",,2999,32780,125599,113
"02160","NEWTON, MA",,642,5061,20761,36
"02161","NEWTON, MA",,688,4932,18453,32
"02162","NEWTON, MA",,2213,26764,107431,29
"02163","BOSTON, MA",,167,1143,4848,13
"02164","NEWTON, MA",,1000,13225,48094,39
"02165","NEWTON, MA",,751,6967,25765,38
"02166","AUBURNDALE, MA",,1057,8215,33454,31
"02167","CHESTNUT HILL, MA",,3786,31283,121318,129
"02168","WABAN, MA",,52,451,2228,11
"02169","QUINCY, MA",,28093,264188,1117168,1562
"02170","QUINCY, MA",,2054,11581,51479,264
"02171","QUINCY, MA",,15557,276054,908038,311
"02172","WATERTOWN, MA",,6134,65182,228389,198
"02173","LEXINGTON, MA",,6187,117117,399717,161
"02174","ARLINGTON, MA",,2519,16088,65674,123
"02175","ARLINGTON HEIGHTS, MA","A",0,0,0,1
"02176","MELROSE, MA",,6129,43354,190676,538
"02177","MELROSE, MA","B",0,0,0,3
"02178","BELMONT, MA",,2657,18076,76282,83
"02179","WAVERLEY, MA","C",0,0,0,3
"02180","STONEHAM, MA",,7183,62146,266583,599
"02181","WELLESLEY, MA",,6509,126560,515789,198
"02184","BRAINTREE, MA",,30497,274386,1108990,1464
"02185","BRAINTREE, MA",,686,6979,26210,35
"02186","MILTON, MA",,5618,39661,171514,449
"02187","MILTON VILLAGE, MA",,40,370,1400,10
"02188","WEYMOUTH, MA",,4439,29394,121165,333
"02189","WEYMOUTH, MA",,4424,39572,172999,395
"02190","WEYMOUTH, MA",,6359,49623,222714,402
"02191","WEYMOUTH, MA",,822,4219,19308,124
"02192","NEEDHAM, MA",,2119,15250,67236,88
"02193","WESTON, MA",,1023,13275,78155,45
"02194","NEEDHAM, MA",,7046,113191,454997,107
"02195","NEWTON, MA","B",0,0,0,1
"02196","BOSTON, MA","A",0,0,0,2
"02199","BOSTON, MA",,17871,294526,1057851,165
"02201","BOSTON, MA",,40,353,1504,6
"02202","BOSTON, MA","B",0,0,0,2
"02203","BOSTON, MA",,55,371,1583,10
"02204","BOSTON, MA","A",0,0,0,2
"02205","BOSTON, MA",,1340,18021,69638,42
"02208","BOSTON, MA","G",0,0,0,3
"02209","BOSTON, MA","B",0,0,0,2
"02210","BOSTON, MA",,20786,326255,1457460,746
"02211","BOSTON, MA",,81,412,1691,6
"02212","BOSTON, MA","A",0,0,0,1
"02215","BOSTON, MA",,42316,385736,1726164,637
"02216","BOSTON, MA",,93,444,1832,9
"02217","BOSTON, MA","A",0,0,0,1
"02222","BOSTON, MA",,38,232,986,6
"02228","EAST BOSTON, MA","A",0,0,0,2
"02238","CAMBRIDGE, MA",,1691,15373,64393,29
"02239","CAMBRIDGE, MA","A",0,0,0,2
"02254","WALTHAM, MA",,5824,87929,303041,30
"02258","NEWTON, MA","A",0,0,0,1
"02269","QUINCY, MA",,1568,16436,64668,36
"02272","WATERTOWN, MA","A",0,0,0,1
"02301","BROCKTON, MA",,15791,117062,506188,1144
"02302","BROCKTON, MA",,5299,41839,171090,370
"02303","BROCKTON, MA",,787,6842,25220,42
"02304","BROCKTON, MA",,207,2306,7889,19
"02305","BROCKTON, MA",,32,168,942,14
"02322","AVON, MA",,7291,69020,294842,256
"02324","BRIDGEWATER, MA",,4669,28474,121161,424
"02325","BRIDGEWATER, MA","E",0,0,0,1
"02327","BRYANTVILLE, MA",,29,158,721,10
