"zip","name","empflag","emp","qp1","ap","est"
"01260","South Lee, MA","F",0,0,0,15
"01262","Stockbridge, MA",,884,4053,18306,89
"01264","Tyringham, MA","A",0,0,0,4
"01266","West Stockbridge, MA",,192,867,5345,51
"01267","Williamstown, MA",,4211,18057,78278,223
"01270","Windsor, MA",,10,41,260,6
"01301","Greenfield, MA",,8947,41167,177899,554
"01302","Greenfield, MA",,622,4052,16229,64
"01330","Ashfield, MA",,97,294,1453,35
"01331","Athol, MA",,3403,16782,69381,255
"01337","Bernardston, MA",,260,1111,4582,45
"01338","Buckland, MA",,103,542,2253,9
"01339","Charlemont, MA",,187,561,2041,29
"01340","Colrain, MA",,324,2039,8428,23
"01341","Conway, MA",,75,321,1741,25
"01342","Deerfield, MA",,779,3813,16571,33
"01343","Drury, MA","A",0,0,0,1
"01344","Erving, MA","C",0,0,0,10
"01346","Heath, MA","A",0,0,0,3
"01349","Turners Falls, MA",,396,2480,10732,20
"01350","Monroe Bridge, MA","A",0,0,0,1
"01351","Montague, MA",,93,284,1446,26
"01355","New Salem, MA",,33,114,489,6
"01360","Northfield, MA",,829,4601,20920,48
"01364","Orange, MA",,1500,8435,33347,141
"01366","Petersham, MA",,83,291,1386,20
"01367","Rowe, MA",,64,507,1994,7
"01368","Royalston, MA",,5,32,112,4
"01370","Shelburne Falls, MA",,665,2763,12369,119
"01373","South Deerfield, MA",,2289,15685,77249,108
"01375","Sunderland, MA",,394,1769,11989,40
"01376","Turners Falls, MA",,1693,9458,37628,130
"01378","Warwick, MA","A",0,0,0,2
"01379","Wendell, MA",,101,389,1546,14
"01380","Wendell Depot, MA","A",0,0,0,1
"01420","Fitchburg, MA",,13457,74413,327915,939
"01430","Ashburnham, MA",,519,2784,12119,61
"01431","Ashby, MA",,166,695,3017,41
"01432","Ayer, MA",,3220,19740,88390,207
"01433","Ft Devens, MA","E",0,0,0,12
"01436","Baldwinville, MA",,494,2542,12044,34
"01438","East Templeton, MA",,289,968,4366,20
"01440","Gardner, MA",,7082,30797,134176,424
"01441","Gardner, MA","G",0,0,0,1
"01450","Groton, MA",,1204,6766,28229,145
"01451","Harvard, MA",,702,4202,21577,151
"01452","Hubbardston, MA",,319,1589,7563,58
"01453","Leominster, MA",,15969,86473,370661,1078
"01460","Littleton, MA",,4651,50226,196565,280
"01462","Lunenburg, MA",,1062,6277,30986,168
"01463","Pepperell, MA",,1217,6756,29953,162
"01464","Shirley, MA",,583,3697,18348,74
"01467","Still River, MA",,8,59,269,6
"01468","Templeton, MA",,179,1031,4737,37
"01469","Townsend, MA",,1148,7153,29383,98
"01470","Groton, MA","A",0,0,0,1
"01471","Groton, MA","F",0,0,0,2
"01472","West Groton, MA","C",0,0,0,13
"01473","Westminster, MA",,1216,7296,35642,104
"01474","West Townsend, MA",,237,792,3439,37
"01475","Winchendon, MA",,1287,4930,23009,153
"01477","Winchendon Springs, MA","B",0,0,0,4
"01501","Auburn, MA",,8074,44354,190656,500
"01503","Berlin, MA",,355,2092,9411,63
"01504","Blackstone, MA",,628,2735,12609,117
"01505","Boylston, MA",,927,5257,23738,59
"01506","Brookfield, MA",,352,1368,6143,44
"01507","Charlton, MA",,943,4347,19234,117
"01508","Charlton City, MA",,299,1240,7709,50
"01509","Charlton Depot, MA","B",0,0,0,4
"01510","Clinton, MA",,4640,27691,125252,273
"01515","East Brookfield, MA",,244,1320,6594,41
"01516","Douglas, MA",,485,2500,10575,85
"01517","East Princeton, MA","A",0,0,0,1
"01518","Fiskdale, MA",,95,282,1516,29
"01519","Grafton, MA",,874,5449,24132,95
"01520","Holden, MA",,2763,15412,71064,282
"01521","Holland, MA",,121,310,1519,18
"01522","Jefferson, MA",,217,1019,5112,27
"01523","Lancaster, MA",,918,3614,15787,69
"01524","Leicester, MA",,1124,5248,24740,100
"01525","Linwood, MA",,269,681,2949,28
"01526","Manchaug, MA",,23,72,353,7
"01527","Millbury, MA",,2929,17086,73468,226
"01529","Millville, MA",,65,276,1159,24
"01531","New Braintree, MA",,21,74,411,11
"01532","Northborough, MA",,4913,32239,133510,373
"01534","Northbridge, MA",,802,3992,18523,41
"01535","North Brookfield, MA",,713,3983,17797,76
"01536","North Grafton, MA",,1940,16209,68720,117
"01537","North Oxford, MA",,644,2429,12296,46
"01538","North Uxbridge, MA",,299,1974,8230,25
"01539","Oakdale, MA","A",0,0,0,1
"01540","Oxford, MA",,1487,7735,35390,182
"01541","Princeton, MA",,856,2014,7407,52
"01542","Rochdale, MA",,193,951,4413,31
"01543","Rutland, MA",,545,2393,12214,67
"01545","Shrewsbury, MA",,7847,41983,190336,615
"01546","Shrewsbury, MA","A",0,0,0,1
"01550","Southbridge, MA",,6153,34996,148292,368
"01560","South Grafton, MA",,431,2129,9019,50
"01561","South Lancaster, MA",,1203,4030,17097,37
"01562","Spencer, MA",,2797,15997,68285,203
"01564","Sterling, MA",,1134,7374,35797,138
"01566","Sturbridge, MA",,3996,18820,79292,213
"01568","Upton, MA",,548,2480,12368,94
"01569","Uxbridge, MA",,1352,5658,26041,177
"01570","Webster, MA",,6758,33343,145390,393
"01571","Dudley, MA",,706,4570,20286,106
"01580","Westborough, MA","G",0,0,0,4
"01581","Westborough, MA",,19364,154184,626106,743
"01582","Westborough, MA","G",0,0,0,4
"01583","West Boylston, MA",,2353,12268,50756,188
"01585","West Brookfield, MA",,691,3170,14100,78
"01586","West Millbury, MA","A",0,0,0,1
"01588","Whitinsville, MA",,1992,10883,53008,179
"01590","Sutton, MA",,833,3727,21275,99
"01601","Worcester, MA",,178,859,4572,19
"01602","Worcester, MA",,3670,15159,68992,274
"01603","Worcester, MA",,6080,30691,141514,417
"01604","Worcester, MA",,12501,69250,300379,684
"01605","Worcester, MA",,20047,147337,582096,558
"01606","Worcester, MA",,14704,68270,279691,454
"01607","Worcester, MA",,2429,15286,77421,148
"01608","Worcester, MA",,12536,71244,304009,700
"01609","Worcester, MA",,10199,56999,243421,508
"01610","Worcester, MA",,9848,46894,199124,378
"01611","Cherry Valley, MA",,194,871,3997,41
"01612","Paxton, MA",,356,1958,9374,58
"01613","Worcester, MA",,1302,8169,40981,69
"01614","Worcester, MA","B",0,0,0,10
"01615","Worcester, MA",,2305,19409,78024,14
"01655","Worcester, MA","H",0,0,0,2
"01701","Framingham, MA",,40255,282021,1229242,2100
"01718","Village Of Nagog Woods, MA","A",0,0,0,4
"01719","Boxboro, MA",,2853,33647,128868,81
"01720","Acton, MA",,8568,64577,271122,655
"01721","Ashland, MA",,3483,18672,81067,335
"01730","Bedford, MA",,17483,173640,720996,458
"01731","Hanscom Afb, MA",,82,450,1915,7
"01740","Bolton, MA",,1420,14788,60367,89
"01741","Carlisle, MA",,559,3529,17581,94
"01742","Concord, MA",,8548,60170,258619,758
"01745","Fayville, MA",,166,986,4540,25
"01746","Holliston, MA",,3434,22671,102469,366
"01747","Hopedale, MA",,1514,9536,44585,123
"01748","Hopkinton, MA",,4851,57934,282879,283
"01749","Hudson, MA",,8418,58999,275727,441
"01752","Marlborough, MA",,23759,238876,914541,979
"01754","Maynard, MA",,5521,59906,210168,212
"01756","Mendon, MA",,1067,5183,24286,115
"01757","Milford, MA",,11863,74180,322419,669
"01760","Natick, MA",,16761,108548,483658,1220
"01770","Sherborn, MA",,296,1435,7571,84
"01772","Southborough, MA",,4812,42856,193785,233
"01773","Lincoln, MA",,1155,8043,35586,145
"01775","Stow, MA",,1624,17521,71584,162
"01776","Sudbury, MA",,5096,32488,130175,461
"01778","Wayland, MA",,3439,24528,83268,311
"01784","Woodville, MA",,50,266,1116,9
"01801","Woburn, MA",,31435,214699,948978,1771
"01803","Burlington, MA",,32937,273279,1159843,1279
"01805","Burlington, MA","A",0,0,0,1
"01810","Andover, MA",,24675,219765,934179,825
"01813","Woburn, MA","A",0,0,0,3
"01821","Billerica, MA",,14336,127647,528562,597
"01822","Billerica, MA",,18,155,690,5
"01824","Chelmsford, MA",,12448,86205,378997,745
"01826","Dracut, MA",,2860,14182,67852,421
"01827","Dunstable, MA",,83,498,2575,32
"01830","Haverhill, MA",,9008,45050,193283,611
"01831","Haverhill, MA",,567,3025,14087,53
"01832","Haverhill, MA",,2615,13679,64616,204
"01833","Georgetown, MA",,1398,7716,36585,159
"01834","Groveland, MA",,693,4420,19424,84
"01835","Haverhill, MA",,2640,15561,67910,210
"01840","Lawrence, MA",,4881,25328,102622,324
"01841","Lawrence, MA",,6596,41154,177993,285
"01842","Lawrence, MA",,1184,6289,28075,46
"01843","Lawrence, MA",,7071,38317,172845,369
"01844","Methuen, MA",,10671,53646,236802,823
"01845","North Andover, MA",,16254,135617,574572,716
"01850","Lowell, MA",,1481,6546,27775,115
"01851","Lowell, MA",,7167,52796,211556,379
"01852","Lowell, MA",,12824,87470,353841,731
"01853","Lowell, MA",,1068,6303,26639,50
"01854","Lowell, MA",,4913,27312,113238,275
"01860","Merrimac, MA",,606,3186,15586,89
"01862","North Billerica, MA",,5489,49006,190489,322
"01863","North Chelmsford, MA",,989,4569,21270,155
"01864","North Reading, MA",,4009,29636,119235,351
"01865","Nutting Lake, MA",,58,279,1050,8
"01866","Pinehurst, MA",,199,791,3706,14
"01867","Reading, MA",,5179,36812,155467,518
"01876","Tewksbury, MA",,10576,78847,316989,612
"01879","Tyngsboro, MA",,2086,12567,60627,209
"01880","Wakefield, MA",,11831,90162,400103,908
"01885","West Boxford, MA",,93,471,2260,20
"01886","Westford, MA",,6583,49504,211488,462
"01887","Wilmington, MA",,19317,161395,683502,639
"01888","Woburn, MA",,961,9738,37292,38
"01890","Winchester, MA",,5619,36925,162373,522
"01901","Lynn, MA",,4976,25021,106497,278
"01902","Lynn, MA",,3651,16219,67981,360
"01903","Lynn, MA",,573,3697,17128,39
"01904","Lynn, MA",,3908,24920,104563,283
"01905","Lynn, MA",,8326,78938,328611,264
"01906","Saugus, MA",,9322,37122,165614,697
"01907","Swampscott, MA",,2642,10011,43300,293
"01908","Nahant, MA",,281,1168,5328,45
"01910","Lynn, MA","B",0,0,0,3
"01913","Amesbury, MA",,4058,23904,106439,308
"01915","Beverly, MA",,13573,85493,373146,927
"01921","Boxford, MA",,236,1014,5022,74
"01922","Byfield, MA",,266,1112,5038,33
"01923","Danvers, MA",,19941,126929,563032,1086
"01929","Essex, MA",,868,4271,19680,129
"01930","Gloucester, MA",,9128,53350,249900,820
"01931","Gloucester, MA",,285,1292,6449,46
"01936","Hamilton, MA",,91,372,1802,19
"01937","Hathorne, MA",,166,817,3386,13
"01938","Ipswich, MA",,3058,15265,69706,356
"01940","Lynnfield, MA",,3734,26022,117591,336
"01944","Manchester, MA",,1089,6034,26664,181
"01945","Marblehead, MA",,3881,18564,88413,565
"01949","Middleton, MA",,3122,28051,100789,201
"01950","Newburyport, MA",,8594,47830,212580,676
"01951","Newbury, MA",,399,1890,8569,66
"01952","Salisbury, MA",,1461,7390,39942,211
"01960","Peabody, MA",,20046,116174,500941,1321
"01961","Peabody, MA",,1409,10803,46843,61
"01965","Prides Crossing, MA","C",0,0,0,9
"01966","Rockport, MA",,969,3287,16138,207
"01969","Rowley, MA",,1225,5173,24139,154
"01970","Salem, MA",,15597,92784,399671,1105
"01971","Salem, MA",,143,455,2359,14
"01982","South Hamilton, MA",,1169,4328,20217,156
"01983","Topsfield, MA",,1786,11313,52896,225
"01984","Wenham, MA",,1090,5122,24078,51
"01985","West Newbury, MA",,249,1046,4978,64
"02018","Accord, MA",,573,3562,14236,23
"02019","Bellingham, MA",,2344,10066,49099,285
"02020","Brant Rock, MA",,173,321,1627,13
"02021","Canton, MA",,16845,125176,547294,838
"02025","Cohasset, MA",,1827,7974,39457,237
"02026","Dedham, MA",,13066,75005,334272,802
"02027","Dedham, MA",,416,2802,10180,32
"02030","Dover, MA",,333,2004,9985,95
"02031","East Mansfield, MA","A",0,0,0,3
"02032","East Walpole, MA",,1685,10978,47564,117
"02035","Foxboro, MA",,6581,45543,235652,395
"02038","Franklin, MA",,8542,51418,216803,577
"02040","Greenbush, MA",,138,770,4040,21
"02041","Green Harbor, MA",,51,203,1144,17
"02043","Hingham, MA",,9602,66778,282972,783
"02044","Hingham, MA","B",0,0,0,1
"02045","Hull, MA",,514,1948,10222,135
"02047","Humarock, MA",,34,139,1038,15
"02048","Mansfield, MA",,9365,110871,419903,443
"02050","Marshfield, MA",,2661,11511,52939,395
"02051","Marshfield Hills, MA",,113,382,1791,18
"02052","Medfield, MA",,3823,27712,119856,279
"02053","Medway, MA",,1711,8309,37567,226
"02054","Millis, MA",,1601,8469,39646,198
"02055","Minot, MA","A",0,0,0,1
"02056","Norfolk, MA",,1544,8397,37346,174
"02059","North Marshfield, MA",,23,220,1284,9
"02060","North Scituate, MA",,262,2062,10112,26
"02061","Norwell, MA",,6503,40299,184674,407
"02062","Norwood, MA",,23472,182183,783229,1136
"02065","Ocean Bluff, MA",,48,232,1340,10
"02066","Scituate, MA",,1959,8352,40432,289
"02067","Sharon, MA",,2851,15563,79708,416
"02070","Sheldonville, MA",,87,193,847,6
"02071","South Walpole, MA",,689,5365,22368,23
"02072","Stoughton, MA",,14892,103098,431655,834
"02081","Walpole, MA",,4946,26436,118307,471
"02090","Westwood, MA",,11085,97336,386503,414
"02093","Wrentham, MA",,1840,11597,52217,198
"02101","Boston, MA",,2980,29131,114306,35
"02102","Boston, MA",,22,133,447,6
"02103","Boston, MA","F",0,0,0,7
"02104","Boston, MA",,41,95,478,6
"02105","Boston, MA",,73,628,1516,8
"02106","Boston, MA","H",0,0,0,10
"02107","Boston, MA","H",0,0,0,23
"02108","Boston, MA",,24468,213740,854259,1205
"02109","Boston, MA",,34714,381451,1733537,1569
"02110","Boston, MA",,53735,679814,2653340,1406
"02111","Boston, MA",,26026,248825,980591,865
"02112","Boston, MA",,36,169,813,11
"02113","Boston, MA",,1404,5787,26923,177
"02114","Boston, MA",,23299,212205,665141,766
"02115","Boston, MA",,37242,253323,1039564,580
"02116","Boston, MA",,48641,389088,1503844,1901
"02117","Boston, MA",,8623,120385,412141,38
"02118","Roxbury, MA",,17954,124921,511054,589
"02119","Roxbury, MA",,5888,37661,158841,328
"02120","Roxbury, MA",,2657,16825,73065,125
"02121","Dorchester, MA",,1064,5034,21869,114
"02122","Dorchester, MA",,6943,33871,144120,413
"02123","Boston, MA",,21,153,1011,8
"02124","Dorchester, MA",,6143,36293,163720,390
"02125","Dorchester, MA",,6659,39899,174238,308
"02126","Mattapan, MA",,2891,14950,65166,209
"02127","Boston, MA",,10989,98454,414688,617
"02128","Boston, MA",,19541,121512,513001,590
"02129","Charlestown, MA",,8329,52577,214007,407
"02130","Jamaica Plain, MA",,11150,74960,317949,508
"02131","Roslindale, MA",,4479,22978,94590,333
"02132","West Roxbury, MA",,5864,37361,158122,430
"02133","Boston, MA",,82,285,1062,13
"02134","Allston, MA",,9935,64771,297257,523
"02135","Brighton, MA",,14652,101288,421739,601
"02136","Hyde Park, MA",,5112,32735,141475,376
"02137","Readville, MA",,757,6968,32822,31
"02138","Cambridge, MA",,38612,281951,1193452,1252
"02139","Cambridge, MA",,35616,295110,1228335,1018
"02140","Cambridge, MA",,9609,96370,386585,487
"02141","Cambridge, MA",,10105,114796,435646,393
"02142","Cambridge, MA",,14082,152229,631354,319
"02143","Somerville, MA",,11492,61811,268167,565
"02144","Somerville, MA",,3546,17622,74190,335
"02145","Somerville, MA",,6264,25960,114230,334
"02146","Brookline, MA",,15716,88044,377329,1362
"02147","Brookline Village, MA",,178,904,4325,26
"02148","Malden, MA",,17536,94040,394457,1023
"02149","Everett, MA",,8406,55236,240580,696
"02150","Chelsea, MA",,10825,65975,298611,684
"02151","Revere, MA",,7450,32338,141302,693
"02152","Winthrop, MA",,3019,17895,77919,265
"02153","Medford, MA","C",0,0,0,3
"02154","Waltham, MA",,50607,423267,1786247,2188
"02155","Medford, MA",,15986,96485,410137,1026
"02156","West Medford, MA",,94,341,1580,13
"02157","Babson Park, MA","G",0,0,0,13
"02158","Newton, MA",,6404,47799,199340,429
"02159","Newton, MA",,9192,58728,259175,680
"02160","Newton, MA",,3886,21164,90750,255
"02161","Newton, MA",,2220,13446,62790,266
"02162","Newton, MA",,4032,32171,135522,148
"02163","Boston, MA",,216,990,3999,11
"02164","Newton, MA",,3887,34886,144865,221
"02165","Newton, MA",,2583,13492,62160,312
"02166","Auburndale, MA",,2462,13037,58601,172
"02167","Chestnut Hill, MA",,13493,70760,307294,537
"02168","Waban, MA",,679,3661,17788,122
"02169","Quincy, MA",,23791,157256,661431,1323
"02170","Quincy, MA",,2531,10928,44407,245
"02171","Quincy, MA",,13746,107235,428046,279
"02172","Watertown, MA",,13835,97123,419861,961
"02173","Lexington, MA",,15277,150586,614903,1019
"02174","Arlington, MA",,7300,37143,158901,791
"02175","Arlington Heights, MA","A",0,0,0,1
"02176","Melrose, MA",,5489,30924,135903,530
"02177","Melrose, MA","B",0,0,0,2
"02178","Belmont, MA",,5155,32383,110129,528
"02179","Waverley, MA",,121,711,3302,10
"02180","Stoneham, MA",,7817,46223,203649,561
"02181","Wellesley, MA",,17852,137714,595489,1174
"02184","Braintree, MA",,26340,169580,708604,1319
"02185","Braintree, MA",,305,2331,9707,29
"02186","Milton, MA",,5069,25890,111478,390
"02187","Milton Village, MA",,76,323,1556,13
"02188","Weymouth, MA",,3774,17948,80603,304
"02189","Weymouth, MA",,3286,20774,95155,361
"02190","Weymouth, MA",,6047,35196,157906,392
"02191","Weymouth, MA",,1011,2989,13437,134
"02192","Needham, MA",,5226,29741,127863,531
"02193","Weston, MA",,2804,15707,70384,291
"02194","Needham, MA",,11911,113228,469032,606
"02195","Newton, MA",,533,8786,31557,12
"02196","Boston, MA","E",0,0,0,3
"02199","Boston, MA",,9288,115006,454747,131
"02201","Boston, MA",,141,662,4551,11
"02202","Boston, MA",,129,870,3792,5
"02203","Boston, MA",,115,947,3625,8
"02204","Boston, MA","A",0,0,0,2
"02205","Boston, MA",,1276,8263,32050,38
"02208","Boston, MA","G",0,0,0,5
"02209","Boston, MA","C",0,0,0,3
"02210","Boston, MA",,15546,143550,589741,720
"02211","Boston, MA","G",0,0,0,9
"02212","Boston, MA","B",0,0,0,2
"02215","Boston, MA",,37032,254914,1096969,580
"02216","Boston, MA","B",0,0,0,4
"02222","Boston, MA",,29,128,502,6
"02238","Cambridge, MA","G",0,0,0,41
"02241","Boston, MA","C",0,0,0,1
"02254","Waltham, MA",,11438,91076,392726,140
"02258","Newton, MA",,111,1401,4679,18
"02269","Quincy, MA",,1635,12117,49802,58
"02272","Watertown, MA",,892,6868,32570,66
"02277","Watertown, MA","A",0,0,0,1
"02322","Avon, MA",,5565,41524,186219,236
"02324","Bridgewater, MA",,3677,16952,75307,341
"02325","Bridgewater, MA","A",0,0,0,1
"02327","Bryantville, MA",,34,140,584,14
"02330","Carver, MA",,549,2320,11150,106
"02331","Duxbury, MA",,429,1940,9547,103
"02332","Duxbury, MA",,1310,6363,29888,198
"02333","East Bridgewater, MA",,2572,14631,62645,190
"02334","Easton, MA",,1134,6902,28522,62
"02337","Elmwood, MA","A",0,0,0,2
"02338","Halifax, MA",,430,1289,5641,69
"02339","Hanover, MA",,5789,26126,121034,594
"02341","Hanson, MA",,1393,6556,27773,169
"02343","Holbrook, MA",,2578,13911,65129,241
"02345","Manomet, MA",,459,1554,6527,50
"02346","Middleboro, MA",,5142,25785,120834,397
"02347","Lakeville, MA",,2245,15922,68342,170
"02348","Middleboro, MA","A",0,0,0,1
"02349","Middleboro, MA",,10,73,317,3
"02350","Monponsett, MA","A",0,0,0,2
"02351","Abington, MA",,2707,12965,59676,273
"02355","North Carver, MA",,77,262,1226,12
"02356","North Easton, MA",,1728,6545,31848,217
"02357","North Easton, MA","F",0,0,0,2
"02358","North Pembroke, MA",,232,998,5360,33
"02359","Pembroke, MA",,3227,14083,64216,336
"02360","Plymouth, MA",,14044,80372,343607,896
"02361","Plymouth, MA",,216,776,3904,29
"02362","Plymouth, MA",,364,1746,9556,47
"02364","Kingston, MA",,4413,16275,72723,365
"02366","South Carver, MA",,132,640,3081,22
"02367","Plympton, MA",,129,460,2231,38
"02368","Randolph, MA",,9704,65116,281376,606
"02370","Rockland, MA",,6742,40790,182022,454
"02375","South Easton, MA",,3133,15124,70584,274
"02379","West Bridgewater, MA",,7047,40566,185232,273
"02381","White Horse Beach, MA",,17,38,619,5
"02382","Whitman, MA",,2348,10204,44784,224
"02401","Brockton, MA",,22704,120300,519246,1310
"02402","Brockton, MA",,6487,38497,169505,363
"02403","Brockton, MA",,1458,8788,39791,63
"02404","Brockton, MA",,157,1006,4552,23
"02405","Brockton, MA",,286,1534,6866,21
"02411","Brockton, MA","A",0,0,0,1
"02532","Buzzards Bay, MA",,3187,12739,55715,314
"02534","Cataumet, MA",,365,2333,11848,50
"02535","Chilmark, MA",,99,635,3598,30
"02536","East Falmouth, MA",,1186,4497,22978,264
"02537","East Sandwich, MA",,379,1503,6524,73
"02538","East Wareham, MA",,563,1694,9762,61
"02539","Edgartown, MA",,1062,4606,31539,238
"02540","Falmouth, MA",,5337,25034,117832,469
"02541","Falmouth, MA",,291,1723,7452,49
"02542","Buzzards Bay, MA",,21,64,241,3
"02543","Woods Hole, MA",,1632,13458,59530,52
"02552","Menemsha, MA",,20,178,996,6
"02553","Monument Beach, MA",,126,454,2519,34
"02554","Nantucket, MA",,2824,13870,83836,515
"02556","North Falmouth, MA",,763,3441,16440,88
"02557","Oak Bluffs, MA",,1070,4833,25608,158
"02558","Onset, MA",,197,574,3315,36
"02559","Pocasset, MA",,728,3746,17020,98
"02561","Sagamore, MA",,437,1492,7368,51
"02562","Sagamore Beach, MA",,158,1024,5932,16
"02563","Sandwich, MA",,2475,12354,58254,292
"02564","Siasconset, MA",,76,330,2483,22
"02568","Vineyard Haven, MA",,1273,6533,33845,310
"02571","Wareham, MA",,4057,24158,103127,269
"02574","West Falmouth, MA",,144,824,4076,41
"02575","West Tisbury, MA",,164,890,4667,53
"02576","West Wareham, MA",,490,2886,13477,65
"02584","Nantucket, MA",,255,1017,7078,66
"02601","Hyannis, MA",,15804,83573,375968,1196
