"zip","name","empflag","emp","qp1","ap","est"
"01244","MILL RIVER, MA",,8,54,266,5
"01245","MONTEREY, MA",,112,763,3969,23
"01247","NORTH ADAMS, MA",,5125,34722,147856,425
"01252","NORTH EGREMONT, MA",,36,114,541,11
"01253","OTIS, MA",,126,443,2193,23
"01254","RICHMOND, MA",,125,672,3379,37
"01255","SANDISFIELD, MA",,87,611,2770,18
"01256","SAVOY, MA",,14,100,434,5
"01257","SHEFFIELD, MA",,1016,7937,35988,111
"01258","SOUTH EGREMONT, MA",,346,1406,4323,35
"01259","SOUTHFIELD, MA",,108,774,3509,24
"01260","SOUTH LEE, MA",,757,6917,30004,13
"01262","STOCKBRIDGE, MA",,1050,7644,34811,92
"01264","TYRINGHAM, MA",,17,104,486,8
"01266","WEST STOCKBRIDGE, MA",,194,1264,6788,62
"01267","WILLIAMSTOWN, MA",,4799,37290,165298,231
"01270","WINDSOR, MA",,78,347,1582,12
"01301","GREENFIELD, MA",,8161,51542,212147,622
"01302","GREENFIELD, MA",,677,8272,33343,38
"01330","ASHFIELD, MA",,142,590,3110,33
"01331","ATHOL, MA",,3413,21529,96041,261
"01337","BERNARDSTON, MA",,410,2240,9870,60
"01338","BUCKLAND, MA",,53,279,1645,13
"01339","CHARLEMONT, MA",,323,1059,3958,29
"01340","COLRAIN, MA",,133,860,3606,29
"01341","CONWAY, MA",,109,550,2428,32
"01342","DEERFIELD, MA",,992,6955,29554,32
"01343","DRURY, MA","A",0,0,0,1
"01344","ERVING, MA",,241,1944,8393,16
"01346","HEATH, MA",,24,137,618,6
"01349","MILLERS FALLS, MA",,109,475,2181,15
"01350","MONROE BRIDGE, MA","A",0,0,0,2
"01351","MONTAGUE, MA",,119,637,3318,38
"01354","GILL, MA",,22,131,586,10
"01355","NEW SALEM, MA",,59,334,1700,17
"01360","NORTHFIELD, MA",,1072,7502,32800,46
"01364","ORANGE, MA",,1453,9181,42217,163
"01366","PETERSHAM, MA",,91,334,1753,24
"01367","ROWE, MA","E",0,0,0,10
"01368","ROYALSTON, MA",,54,181,754,9
"01370","SHELBURNE FALLS, MA",,852,4578,20505,142
"01373","SOUTH DEERFIELD, MA",,2687,30702,117511,138
"01375","SUNDERLAND, MA",,444,3113,20232,48
"01376","TURNERS FALLS, MA",,2012,15029,66120,141
"01378","WARWICK, MA","A",0,0,0,7
"01379","WENDELL, MA",,216,1627,6356,11
"01420","FITCHBURG, MA",,12963,97091,419934,896
"01430","ASHBURNHAM, MA",,851,4871,20951,97
"01431","ASHBY, MA",,146,817,3966,59
"01432","AYER, MA",,5654,51537,215934,284
"01434","DEVENS, MA",,198,3234,12502,8
"01436","BALDWINVILLE, MA",,558,3818,16821,42
"01438","EAST TEMPLETON, MA",,233,1326,8302,26
"01440","GARDNER, MA",,7063,45108,197106,457
"01441","WESTMINSTER, MA","E",0,0,0,2
"01450","GROTON, MA",,1306,9906,45311,196
"01451","HARVARD, MA",,637,6462,30420,162
"01452","HUBBARDSTON, MA",,401,2231,10453,66
"01453","LEOMINSTER, MA",,18268,122508,534340,1162
"01460","LITTLETON, MA",,5967,79941,401198,338
"01462","LUNENBURG, MA",,1955,15012,67267,207
"01463","PEPPERELL, MA",,1145,7218,36029,203
"01464","SHIRLEY, MA",,741,6575,31678,94
"01467","STILL RIVER, MA",,15,113,511,7
"01468","TEMPLETON, MA",,330,1935,8712,45
"01469","TOWNSEND, MA",,1316,9688,47669,130
"01471","GROTON, MA","F",0,0,0,2
"01472","WEST GROTON, MA",,336,3059,13283,14
"01473","WESTMINSTER, MA",,1408,13124,59529,165
"01474","WEST TOWNSEND, MA",,235,1170,5273,33
"01475","WINCHENDON, MA",,1303,7133,31037,157
"01477","WINCHENDON SPRINGS, MA","B",0,0,0,2
"01501","AUBURN, MA",,11369,87013,365312,602
"01503","BERLIN, MA",,310,2013,10234,80
"01504","BLACKSTONE, MA",,773,4611,21134,146
"01505","BOYLSTON, MA",,1329,10761,51171,129
"01506","BROOKFIELD, MA",,393,2061,8729,44
"01507","CHARLTON, MA",,2236,15869,72777,234
"01508","CHARLTON CITY, MA",,219,977,5220,31
"01509","CHARLTON DEPOT, MA",,22,60,505,5
"01510","CLINTON, MA",,4628,43388,180681,292
"01515","EAST BROOKFIELD, MA",,323,2134,9051,56
"01516","DOUGLAS, MA",,682,4066,19200,138
"01518","FISKDALE, MA",,341,1359,6115,59
"01519","GRAFTON, MA",,1730,11748,52462,109
"01520","HOLDEN, MA",,2641,18939,83896,259
"01521","HOLLAND, MA",,69,495,1994,22
"01522","JEFFERSON, MA",,151,873,5565,35
"01523","LANCASTER, MA",,1436,10065,45439,118
"01524","LEICESTER, MA",,1118,7313,31269,94
"01525","LINWOOD, MA",,244,1219,6445,23
"01526","MANCHAUG, MA",,60,348,1615,14
"01527","MILLBURY, MA",,4032,27916,127004,278
"01529","MILLVILLE, MA",,96,536,2641,38
"01531","NEW BRAINTREE, MA",,43,218,1308,16
"01532","NORTHBOROUGH, MA","I",0,0,0,489
"01534","NORTHBRIDGE, MA",,791,5577,23256,68
"01535","NORTH BROOKFIELD, MA",,929,6705,31009,84
"01536","NORTH GRAFTON, MA",,1876,16393,73923,156
"01537","NORTH OXFORD, MA",,922,7209,31966,56
"01538","NORTH UXBRIDGE, MA",,177,1335,6024,27
"01540","OXFORD, MA",,2129,15665,73260,240
"01541","PRINCETON, MA",,1246,3187,11354,62
"01542","ROCHDALE, MA",,468,3029,12305,41
"01543","RUTLAND, MA",,842,5832,27965,107
"01545","SHREWSBURY, MA",,11035,93285,388657,826
"01550","SOUTHBRIDGE, MA",,6009,45602,191574,395
"01560","SOUTH GRAFTON, MA",,269,1804,8144,49
"01561","SOUTH LANCASTER, MA",,897,4912,23059,37
"01562","SPENCER, MA",,3084,22185,102318,264
"01564","STERLING, MA",,1926,16222,76775,186
"01566","STURBRIDGE, MA",,4139,22343,95476,250
"01568","UPTON, MA",,611,4243,20032,156
"01569","UXBRIDGE, MA",,2171,15203,72131,274
"01570","WEBSTER, MA",,6844,60481,251679,388
"01571","DUDLEY, MA",,2013,14837,64068,150
"01580","WESTBOROUGH, MA","G",0,0,0,8
"01581","WESTBOROUGH, MA",,20500,232678,946082,885
"01582","WESTBOROUGH, MA","F",0,0,0,4
"01583","WEST BOYLSTON, MA",,3004,22595,95765,232
"01585","WEST BROOKFIELD, MA",,796,5167,21165,82
"01586","WEST MILLBURY, MA","A",0,0,0,1
"01588","WHITINSVILLE, MA",,2780,20903,82848,204
"01590","SUTTON, MA",,1304,9564,46303,154
"01601","WORCESTER, MA",,259,2300,9527,19
"01602","WORCESTER, MA",,2140,15948,66431,302
"01603","WORCESTER, MA",,7708,52267,249754,461
"01604","WORCESTER, MA",,14450,107323,491287,748
"01605","WORCESTER, MA",,21156,219410,852204,650
"01606","WORCESTER, MA",,9220,95145,397404,465
"01607","WORCESTER, MA",,2748,21461,98741,158
"01608","WORCESTER, MA",,13802,130747,533567,769
"01609","WORCESTER, MA",,9478,66091,269864,564
"01610","WORCESTER, MA",,8491,63161,264025,400
"01611","CHERRY VALLEY, MA",,234,1615,7422,48
"01612","PAXTON, MA",,784,4193,19724,77
"01613","WORCESTER, MA",,472,3909,17997,42
"01614","WORCESTER, MA",,28,140,605,9
"01615","WORCESTER, MA",,1068,15867,69294,12
"01653","WORCESTER, MA","C",0,0,0,5
"01655","WORCESTER, MA","H",0,0,0,5
"01701","FRAMINGHAM, MA",,33092,364583,1629176,1311
"01702","FRAMINGHAM, MA",,12333,199783,790549,818
"01703","FRAMINGHAM, MA",,18,98,581,7
"01704","FRAMINGHAM, MA",,140,2225,5848,14
"01705","FRAMINGHAM, MA",,13,140,857,5
"01718","VILLAGE OF NAGOG WOODS, MA",,20,118,589,5
"01719","BOXBOROUGH, MA",,3181,87091,292929,130
"01720","ACTON, MA",,8725,87259,374347,763
"01721","ASHLAND, MA",,3956,33303,143634,392
"01730","BEDFORD, MA",,16806,329682,1263962,536
"01731","HANSCOM AFB, MA",,216,1875,7793,20
"01740","BOLTON, MA",,1853,20612,86772,121
"01741","CARLISLE, MA",,551,5550,25880,105
"01742","CONCORD, MA",,10948,137698,592159,801
"01745","FAYVILLE, MA",,190,3340,13429,24
"01746","HOLLISTON, MA",,4330,46240,201545,396
"01747","HOPEDALE, MA",,1433,11929,53969,135
"01748","HOPKINTON, MA",,4897,70486,298834,392
"01749","HUDSON, MA",,7375,65944,292014,518
"01752","MARLBOROUGH, MA",,31020,501256,2045001,1339
"01754","MAYNARD, MA",,4039,66011,304246,288
"01756","MENDON, MA",,1153,7487,33277,174
"01757","MILFORD, MA",,14775,177152,842361,775
"01760","NATICK, MA",,20184,209793,853766,1348
"01770","SHERBORN, MA",,435,4228,19012,123
"01772","SOUTHBOROUGH, MA",,6795,101651,414425,323
"01773","LINCOLN, MA",,1313,15637,78830,152
"01775","STOW, MA",,1096,8145,42195,178
"01776","SUDBURY, MA",,6440,76628,320763,514
"01778","WAYLAND, MA",,2883,31068,144730,340
"01784","WOODVILLE, MA",,33,265,1177,8
"01801","WOBURN, MA",,35350,407878,1709758,1865
"01803","BURLINGTON, MA",,35201,489368,1921760,1361
"01805","BURLINGTON, MA","H",0,0,0,5
"01806","WOBURN, MA","A",0,0,0,1
"01807","WOBURN, MA","A",0,0,0,2
"01808","WOBURN, MA","C",0,0,0,2
"01810","ANDOVER, MA",,29466,438513,1701758,989
"01813","WOBURN, MA","A",0,0,0,1
"01821","BILLERICA, MA",,15215,213756,852319,705
"01822","BILLERICA, MA",,1,3,32,3
"01824","CHELMSFORD, MA",,17849,245377,987211,822
"01826","DRACUT, MA",,4251,30678,144341,543
"01827","DUNSTABLE, MA",,150,927,5354,46
"01830","HAVERHILL, MA",,7630,51420,225575,561
"01831","HAVERHILL, MA",,244,1473,7003,23
"01832","HAVERHILL, MA",,3283,22902,104369,290
"01833","GEORGETOWN, MA",,2135,17819,83092,211
"01834","GROVELAND, MA",,984,8958,36015,120
"01835","HAVERHILL, MA",,4091,34467,150274,266
"01840","LAWRENCE, MA",,4733,33010,129787,357
"01841","LAWRENCE, MA",,6150,52129,228957,314
"01842","LAWRENCE, MA",,396,2385,10226,28
"01843","LAWRENCE, MA",,8495,71048,308422,444
"01844","METHUEN, MA",,14888,117633,496663,854
"01845","NORTH ANDOVER, MA",,14621,147444,606891,861
"01850","LOWELL, MA",,1302,6211,27926,110
"01851","LOWELL, MA",,9455,97045,384506,454
"01852","LOWELL, MA",,12464,93830,397413,804
"01853","LOWELL, MA",,818,7013,25940,27
"01854","LOWELL, MA",,5652,41207,177498,319
"01860","MERRIMAC, MA",,728,5493,23031,109
"01862","NORTH BILLERICA, MA",,8002,106687,438951,382
"01863","NORTH CHELMSFORD, MA",,2206,21218,91157,236
"01864","NORTH READING, MA",,5951,55620,241157,477
"01865","NUTTING LAKE, MA",,35,870,2582,6
"01866","PINEHURST, MA",,65,485,2143,8
"01867","READING, MA",,5909,53021,228854,552
"01876","TEWKSBURY, MA",,15183,181122,725956,781
"01879","TYNGSBORO, MA",,4019,25471,114495,341
"01880","WAKEFIELD, MA",,13675,171924,736925,952
"01885","WEST BOXFORD, MA",,77,478,2689,14
"01886","WESTFORD, MA",,9125,115215,523009,614
"01887","WILMINGTON, MA",,19025,270337,1061226,736
"01888","WOBURN, MA",,274,4067,17680,18
"01889","NORTH READING, MA","A",0,0,0,2
"01890","WINCHESTER, MA",,6704,61886,280046,582
"01901","LYNN, MA",,4761,38748,151164,276
"01902","LYNN, MA",,3769,23674,102429,395
"01903","LYNN, MA",,185,1221,4645,20
"01904","LYNN, MA",,2490,16575,73808,273
"01905","LYNN, MA",,8127,110139,493024,287
"01906","SAUGUS, MA",,10755,64747,258304,771
"01907","SWAMPSCOTT, MA",,3105,17355,78320,347
"01908","NAHANT, MA",,333,1467,7324,46
"01910","LYNN, MA",,32,246,1660,6
"01913","AMESBURY, MA",,4148,35362,152792,365
"01915","BEVERLY, MA",,19393,197350,861254,1160
"01921","BOXFORD, MA",,483,3898,17515,113
"01922","BYFIELD, MA",,551,4676,24797,52
"01923","DANVERS, MA",,27204,215839,890893,1166
"01929","ESSEX, MA",,888,6374,31443,159
"01930","GLOUCESTER, MA",,9613,90436,380971,955
"01931","GLOUCESTER, MA",,102,785,4286,25
"01936","HAMILTON, MA",,92,739,4419,26
"01937","HATHORNE, MA",,57,552,2172,6
"01938","IPSWICH, MA",,3794,31650,145966,398
"01940","LYNNFIELD, MA",,4718,42304,181520,365
"01944","MANCHESTER, MA",,1325,11410,58724,188
"01945","MARBLEHEAD, MA",,4079,32660,141436,606
"01949","MIDDLETON, MA",,3343,36027,131035,281
"01950","NEWBURYPORT, MA",,9482,83220,362563,776
"01951","NEWBURY, MA",,433,3182,14279,79
"01952","SALISBURY, MA",,2363,18026,86903,283
"01960","PEABODY, MA",,24449,231130,994438,1420
"01961","PEABODY, MA",,888,11665,49292,23
"01965","PRIDES CROSSING, MA","E",0,0,0,12
"01966","ROCKPORT, MA",,849,4776,24031,216
"01969","ROWLEY, MA",,2287,15981,71626,212
"01970","SALEM, MA",,18663,136574,585498,1187
"01971","SALEM, MA",,13,50,505,3
"01982","SOUTH HAMILTON, MA",,947,5721,25625,159
"01983","TOPSFIELD, MA",,2171,18731,80930,251
"01984","WENHAM, MA",,1664,7050,31121,79
"01985","WEST NEWBURY, MA",,385,2457,13537,92
"02018","ACCORD, MA",,233,4923,16934,10
"02019","BELLINGHAM, MA",,4964,28639,127714,379
"02020","BRANT ROCK, MA",,208,623,2994,17
"02021","CANTON, MA",,21999,282327,1177208,896
"02025","COHASSET, MA",,2014,13907,60703,238
"02026","DEDHAM, MA",,14596,128086,537801,789
"02027","DEDHAM, MA",,619,7397,30088,20
"02030","DOVER, MA",,341,3101,16349,112
"02031","EAST MANSFIELD, MA","A",0,0,0,1
"02032","EAST WALPOLE, MA",,2119,17754,77924,120
"02035","FOXBORO, MA",,9487,143350,621475,510
"02038","FRANKLIN, MA",,17401,205488,761880,789
"02040","GREENBUSH, MA",,56,422,2194,11
"02041","GREEN HARBOR, MA",,73,336,1241,16
"02043","HINGHAM, MA",,10177,104728,445780,807
"02045","HULL, MA",,1016,5462,26246,179
"02047","HUMAROCK, MA",,56,196,1066,14
"02048","MANSFIELD, MA",,9581,110842,494097,522
"02050","MARSHFIELD, MA",,3802,28052,128887,497
"02051","MARSHFIELD HILLS, MA",,90,542,2714,17
"02052","MEDFIELD, MA",,2826,25494,114331,330
"02053","MEDWAY, MA",,2302,18143,82674,304
"02054","MILLIS, MA",,1775,11854,55462,214
"02055","MINOT, MA",,21,70,334,3
"02056","NORFOLK, MA",,1388,9541,44283,221
"02059","NORTH MARSHFIELD, MA",,10,119,503,8
"02060","NORTH SCITUATE, MA",,225,1351,6536,21
"02061","NORWELL, MA",,8382,75016,340511,519
"02062","NORWOOD, MA",,24991,286892,1192744,1208
"02065","OCEAN BLUFF, MA",,20,111,538,4
"02066","SCITUATE, MA",,2416,14896,70027,352
"02067","SHARON, MA",,3060,28688,127362,387
"02070","SHELDONVILLE, MA",,43,103,354,7
"02071","SOUTH WALPOLE, MA",,157,1063,5792,15
"02072","STOUGHTON, MA",,12502,121538,529337,900
"02081","WALPOLE, MA",,7105,62220,266257,572
"02090","WESTWOOD, MA",,13281,228718,844570,459
"02093","WRENTHAM, MA",,4486,26802,122470,409
"02101","BOSTON, MA",,327,3790,13337,30
"02102","BOSTON, MA","A",0,0,0,1
"02103","BOSTON, MA","A",0,0,0,4
"02104","BOSTON, MA","A",0,0,0,2
"02105","BOSTON, MA",,61,277,1611,5
"02106","BOSTON, MA","G",0,0,0,6
"02107","BOSTON, MA","E",0,0,0,5
"02108","BOSTON, MA",,24086,419784,1487323,1197
"02109","BOSTON, MA",,50084,1393023,4952794,1432
"02110","BOSTON, MA",,63195,2217296,6672647,1608
"02111","BOSTON, MA",,31144,448972,1621655,853
"02112","BOSTON, MA",,100,1217,5133,11
"02113","BOSTON, MA",,1444,7832,36939,174
"02114","BOSTON, MA",,31586,422872,1722423,726
"02115","BOSTON, MA",,45194,466490,1919502,599
"02116","BOSTON, MA",,49322,882837,3066739,1942
"02117","BOSTON, MA","H",0,0,0,37
"02118","BOSTON, MA",,18513,218408,899126,712
"02119","BOSTON, MA",,6847,82949,330565,383
"02120","BOSTON, MA",,5042,42811,198994,159
"02121","BOSTON, MA",,2082,12262,55999,164
"02122","BOSTON, MA",,6425,54343,221586,476
"02123","BOSTON, MA","B",0,0,0,5
"02124","BOSTON, MA",,6352,46798,202075,511
"02125","BOSTON, MA",,11043,126196,561074,386
"02126","MATTAPAN, MA",,1777,11527,53265,226
"02127","BOSTON, MA",,10786,161052,609950,626
"02128","BOSTON, MA",,20601,181844,762954,676
"02129","CHARLESTOWN, MA",,7751,104702,421033,436
"02130","JAMAICA PLAIN, MA",,11201,103238,436527,620
"02131","ROSLINDALE, MA",,4951,36837,159062,427
"02132","WEST ROXBURY, MA",,6538,51290,217874,455
"02133","BOSTON, MA",,95,1790,6601,8
"02134","ALLSTON, MA",,8655,84522,349244,513
"02135","BRIGHTON, MA",,18023,168452,712446,726
"02136","HYDE PARK, MA",,3832,30374,136867,401
"02137","READVILLE, MA",,674,7961,32784,15
"02138","CAMBRIDGE, MA",,45509,453269,1864630,1193
"02139","CAMBRIDGE, MA",,41460,551517,2220656,992
"02140","CAMBRIDGE, MA",,7158,101050,379621,461
"02141","CAMBRIDGE, MA",,9819,133099,525109,431
"02142","CAMBRIDGE, MA",,12956,331071,1260651,339
"02143","SOMERVILLE, MA",,10083,87790,362213,571
"02144","SOMERVILLE, MA",,3532,29680,128204,392
"02145","SOMERVILLE, MA",,3852,25757,108260,324
"02148","MALDEN, MA",,16157,127277,509447,1050
"02149","EVERETT, MA",,12477,115548,481826,752
"02150","CHELSEA, MA",,10489,90796,406182,675
"02151","REVERE, MA",,8094,48343,204626,735
"02152","WINTHROP, MA",,1788,10351,44324,269
"02153","MEDFORD, MA",,167,845,3338,6
"02155","MEDFORD, MA",,19464,147958,626266,1098
"02156","WEST MEDFORD, MA","A",0,0,0,2
"02163","BOSTON, MA",,133,2048,9286,25
"02169","QUINCY, MA",,25443,262165,1052396,1510
"02170","QUINCY, MA",,8744,30555,125107,244
"02171","QUINCY, MA",,10004,118707,485604,332
"02176","MELROSE, MA",,5286,40930,183542,501
"02177","MELROSE, MA","B",0,0,0,2
"02180","STONEHAM, MA",,7316,60552,266767,624
"02184","BRAINTREE, MA",,27647,251158,1064635,1467
"02185","BRAINTREE, MA",,674,11110,39683,18
"02186","MILTON, MA",,5443,38871,172065,434
"02187","MILTON VILLAGE, MA",,63,390,1556,12
"02188","WEYMOUTH, MA",,3804,25391,110188,330
"02189","EAST WEYMOUTH, MA",,5146,49704,217926,404
"02190","SOUTH WEYMOUTH, MA",,7346,65123,284123,417
"02191","NORTH WEYMOUTH, MA",,1131,7053,28906,123
"02196","BOSTON, MA","A",0,0,0,2
"02199","BOSTON, MA",,15095,295852,1246193,189
"02201","BOSTON, MA",,43,429,1978,4
"02202","BOSTON, MA","B",0,0,0,1
"02203","BOSTON, MA",,72,544,2411,9
"02204","BOSTON, MA","A",0,0,0,2
"02205","BOSTON, MA",,908,12786,50227,30
"02206","BOSTON, MA","A",0,0,0,1
"02208","BOSTON, MA","G",0,0,0,1
"02210","BOSTON, MA",,20372,333184,1498579,700
"02211","BOSTON, MA","A",0,0,0,1
"02215","BOSTON, MA",,41218,393334,1763016,594
"02216","BOSTON, MA",,307,1589,6720,7
"02217","BOSTON, MA","A",0,0,0,1
"02222","BOSTON, MA",,27,145,560,6
"02228","EAST BOSTON, MA","A",0,0,0,2
"02238","CAMBRIDGE, MA",,2026,22678,90848,29
"02239","CAMBRIDGE, MA","A",0,0,0,2
"02269","QUINCY, MA",,1947,22840,93057,33
"02297","BOSTON, MA","A",0,0,0,1
"02301","BROCKTON, MA",,27035,213922,917056,1465
"02302","BROCKTON, MA",,6916,61086,276293,407
"02303","BROCKTON, MA",,414,4452,17387,32
"02304","BROCKTON, MA",,87,994,4577,13
"02305","BROCKTON, MA",,58,274,1472,8
"02322","AVON, MA",,8937,78240,351936,249
"02324","BRIDGEWATER, MA",,4755,31116,145309,463
"02325","BRIDGEWATER, MA","F",0,0,0,1
"02327","BRYANTVILLE, MA",,113,176,803,10
"02330","CARVER, MA",,940,5441,25796,175
"02331","DUXBURY, MA",,212,1229,7681,54
"02332","DUXBURY, MA",,2198,18731,89316,315
"02333","EAST BRIDGEWATER, MA",,2003,13973,60656,237
"02334","EASTON, MA",,955,5762,23461,55
"02337","ELMWOOD, MA","A",0,0,0,1
"02338","HALIFAX, MA",,836,4134,19675,88
"02339","HANOVER, MA",,7879,53945,243528,660
"02340","HANOVER, MA","A",0,0,0,1
"02341","HANSON, MA",,1711,10806,55010,172
"02343","HOLBROOK, MA",,2906,24865,107450,273
"02344","MIDDLEBORO, MA","E",0,0,0,1
"02345","MANOMET, MA",,372,1993,8418,33
"02346","MIDDLEBORO, MA",,6628,50869,219968,507
"02347","LAKEVILLE, MA",,3314,27416,130411,280
"02348","MIDDLEBORO, MA","A",0,0,0,1
"02349","MIDDLEBORO, MA","A",0,0,0,2
"02350","MONPONSETT, MA","A",0,0,0,2
"02351","ABINGTON, MA",,3853,24126,106249,320
"02355","NORTH CARVER, MA",,33,191,857,8
"02356","NORTH EASTON, MA",,2177,14529,65891,281
"02357","NORTH EASTON, MA","G",0,0,0,2
"02358","NORTH PEMBROKE, MA",,237,1573,7243,21
"02359","PEMBROKE, MA",,4361,30185,145576,493
"02360","PLYMOUTH, MA",,17744,149033,658332,1247
"02361","PLYMOUTH, MA",,88,751,3155,13
"02362","PLYMOUTH, MA",,920,11403,54120,24
"02364","KINGSTON, MA",,5325,29584,130781,429
