"ZIP","NAME","EMPFLAG","EMP","QP1","AP","EST"
"01812","ANDOVER, MA","A",0,0,0,2
"01813","WOBURN, MA","A",0,0,0,1
"01821","BILLERICA, MA",,15768,169984,767646,684
"01822","BILLERICA, MA","E",0,0,0,4
"01824","CHELMSFORD, MA",,13738,152236,755694,780
"01826","DRACUT, MA",,3928,20593,96769,513
"01827","DUNSTABLE, MA",,125,1003,5254,42
"01830","HAVERHILL, MA",,8184,46809,202197,596
"01831","HAVERHILL, MA",,467,2269,11344,39
"01832","HAVERHILL, MA",,2900,18010,87960,280
"01833","GEORGETOWN, MA",,2288,16781,80584,201
"01834","GROVELAND, MA",,856,6736,29775,109
"01835","HAVERHILL, MA",,4596,32386,145349,268
"01840","LAWRENCE, MA",,4965,26617,120299,332
"01841","LAWRENCE, MA",,6165,47569,199845,322
"01842","LAWRENCE, MA",,596,2766,12814,33
"01843","LAWRENCE, MA",,8308,54091,239373,414
"01844","METHUEN, MA",,11525,71780,332285,824
"01845","NORTH ANDOVER, MA",,19985,194371,862629,861
"01850","LOWELL, MA",,1464,6178,25706,126
"01851","LOWELL, MA",,10422,97669,395871,412
"01852","LOWELL, MA",,11608,73506,319763,786
"01853","LOWELL, MA",,1307,8236,35758,39
"01854","LOWELL, MA",,6258,38525,163382,326
"01860","MERRIMAC, MA",,678,4591,20143,106
"01862","NORTH BILLERICA, MA",,7007,66427,288852,346
"01863","NORTH CHELMSFORD, MA",,2330,17148,82089,210
"01864","NORTH READING, MA",,4761,34693,159365,420
"01865","NUTTING LAKE, MA",,98,1270,5123,7
"01866","PINEHURST, MA",,159,690,3245,10
"01867","READING, MA",,7564,85630,353375,601
"01876","TEWKSBURY, MA","J",0,0,0,678
"01879","TYNGSBORO, MA",,3744,19978,88184,284
"01880","WAKEFIELD, MA",,12532,135547,633186,941
"01885","WEST BOXFORD, MA",,72,418,2383,19
"01886","WESTFORD, MA",,10094,124796,562123,558
"01887","WILMINGTON, MA",,21876,238437,1041899,747
"01888","WOBURN, MA",,759,10969,43433,29
"01889","NORTH READING, MA","A",0,0,0,2
"01890","WINCHESTER, MA",,6393,47589,213121,598
"01901","LYNN, MA",,4885,27418,116290,293
"01902","LYNN, MA",,3761,19658,84852,378
"01903","LYNN, MA",,222,840,3963,26
"01904","LYNN, MA",,3690,22487,100432,274
"01905","LYNN, MA",,8601,90070,366214,280
"01906","SAUGUS, MA",,10985,48638,213726,779
"01907","SWAMPSCOTT, MA",,2754,12724,59117,306
"01908","NAHANT, MA",,249,1103,5831,45
"01910","LYNN, MA",,22,222,1075,3
"01913","AMESBURY, MA",,3991,27494,127514,350
"01915","BEVERLY, MA",,18775,143137,659872,1090
"01921","BOXFORD, MA",,422,2391,12773,109
"01922","BYFIELD, MA",,385,1953,9329,48
"01923","DANVERS, MA",,22271,168835,766371,1222
"01929","ESSEX, MA",,1033,5109,28711,151
"01930","GLOUCESTER, MA",,10147,71278,310152,918
"01931","GLOUCESTER, MA",,189,1432,6472,53
"01936","HAMILTON, MA",,99,562,2630,26
"01937","HATHORNE, MA",,71,487,3376,12
"01938","IPSWICH, MA",,3357,22346,102752,398
"01940","LYNNFIELD, MA",,4470,36293,168245,367
"01944","MANCHESTER, MA",,1291,8206,40874,193
"01945","MARBLEHEAD, MA",,4202,27818,129824,616
"01947","SALEM, MA","A",0,0,0,1
"01949","MIDDLETON, MA",,3839,33746,140229,262
"01950","NEWBURYPORT, MA",,10243,68792,312026,770
"01951","NEWBURY, MA",,561,2913,14542,76
"01952","SALISBURY, MA",,2121,13505,65972,250
"01960","PEABODY, MA",,23287,173836,739830,1437
"01961","PEABODY, MA",,1601,15771,67971,36
"01965","PRIDES CROSSING, MA",,209,1285,5465,14
"01966","ROCKPORT, MA",,932,3601,19537,203
"01969","ROWLEY, MA",,1733,8886,39562,187
"01970","SALEM, MA",,16434,116212,500528,1194
"01971","SALEM, MA",,28,113,554,8
"01982","SOUTH HAMILTON, MA",,1110,5567,25451,156
"01983","TOPSFIELD, MA",,1938,14932,71326,234
"01984","WENHAM, MA",,1154,12709,72188,62
"01985","WEST NEWBURY, MA",,349,1963,9402,77
"02018","ACCORD, MA",,119,1916,8581,17
"02019","BELLINGHAM, MA",,4344,20233,91612,327
"02020","BRANT ROCK, MA",,120,531,2804,19
"02021","CANTON, MA",,19859,191178,885621,861
"02025","COHASSET, MA",,1838,14153,58472,249
"02026","DEDHAM, MA",,13272,106550,476590,828
"02027","DEDHAM, MA",,655,6989,24668,29
"02030","DOVER, MA",,427,4995,18643,110
"02031","EAST MANSFIELD, MA","A",0,0,0,1
"02032","EAST WALPOLE, MA",,2165,18410,76484,112
"02035","FOXBORO, MA",,8254,88870,410322,445
"02038","FRANKLIN, MA",,13308,147518,560824,700
"02040","GREENBUSH, MA",,81,303,1689,12
"02041","GREEN HARBOR, MA",,96,403,1834,22
"02043","HINGHAM, MA",,10042,84417,376309,790
"02045","HULL, MA",,815,3631,16523,155
"02047","HUMAROCK, MA",,29,133,695,14
"02048","MANSFIELD, MA",,12040,115124,533367,499
"02050","MARSHFIELD, MA",,3337,20025,92406,441
"02051","MARSHFIELD HILLS, MA",,94,544,2411,22
"02052","MEDFIELD, MA",,2812,19968,92073,314
"02053","MEDWAY, MA",,2630,19913,86423,280
"02054","MILLIS, MA",,1792,11731,55070,230
"02055","MINOT, MA",,28,40,254,5
"02056","NORFOLK, MA",,1688,9700,38879,210
"02059","NORTH MARSHFIELD, MA",,8,86,449,7
"02060","NORTH SCITUATE, MA",,581,6497,25636,29
"02061","NORWELL, MA",,7879,79779,348982,484
"02062","NORWOOD, MA",,28329,257050,1121876,1227
"02065","OCEAN BLUFF, MA",,25,98,558,10
"02066","SCITUATE, MA",,2327,11456,53581,333
"02067","SHARON, MA",,3450,28389,126181,395
"02070","SHELDONVILLE, MA",,81,377,1727,7
"02071","SOUTH WALPOLE, MA",,437,2733,11939,20
"02072","STOUGHTON, MA",,13603,117345,507676,875
"02081","WALPOLE, MA",,6569,44959,200708,528
"02090","WESTWOOD, MA",,11371,131311,538086,460
"02093","WRENTHAM, MA",,2824,18178,86942,326
"02101","BOSTON, MA",,437,3771,15084,36
"02102","BOSTON, MA","A",0,0,0,2
"02103","BOSTON, MA","C",0,0,0,5
"02104","BOSTON, MA","A",0,0,0,3
"02105","BOSTON, MA","C",0,0,0,7
"02106","BOSTON, MA","H",0,0,0,8
"02107","BOSTON, MA","H",0,0,0,7
"02108","BOSTON, MA",,29050,329507,1283920,1336
"02109","BOSTON, MA",,49235,1165003,3986143,1545
"02110","BOSTON, MA",,63792,1308975,4973142,1507
"02111","BOSTON, MA",,26866,345227,1346872,928
"02112","BOSTON, MA",,40,161,629,9
"02113","BOSTON, MA",,1474,7049,31879,174
"02114","BOSTON, MA",,26818,291882,1197192,806
"02115","BOSTON, MA",,39404,305241,1297031,662
"02116","BOSTON, MA",,49700,615359,2336942,2009
"02117","BOSTON, MA",,7384,170869,566923,36
"02118","BOSTON, MA",,16462,167500,736623,658
"02119","BOSTON, MA",,7396,52285,226856,360
"02120","BOSTON, MA",,2374,17359,77496,141
"02121","BOSTON, MA",,1659,8180,39945,147
"02122","BOSTON, MA",,6815,40301,179923,484
"02123","BOSTON, MA",,15,77,420,5
"02124","BOSTON, MA",,6258,40447,181098,498
"02125","BOSTON, MA",,8958,79421,344330,417
"02126","MATTAPAN, MA",,1947,12499,58044,230
"02127","BOSTON, MA",,10051,95368,434399,622
"02128","BOSTON, MA",,24733,185731,768339,641
"02129","CHARLESTOWN, MA",,9513,98710,374637,426
"02130","JAMAICA PLAIN, MA",,11307,84302,359838,628
"02131","ROSLINDALE, MA",,4818,28600,132597,374
"02132","WEST ROXBURY, MA",,6089,42456,187826,475
"02133","BOSTON, MA",,36,190,793,9
"02134","ALLSTON, MA",,10563,87539,402594,526
"02135","BRIGHTON, MA",,15673,122254,540183,745
"02136","HYDE PARK, MA",,3807,23483,113747,406
"02137","READVILLE, MA",,1081,11318,43775,25
"02138","CAMBRIDGE, MA",,41716,385240,1702051,1291
"02139","CAMBRIDGE, MA",,39021,403723,1822850,1081
"02140","CAMBRIDGE, MA",,8644,121872,489640,489
"02141","CAMBRIDGE, MA",,12344,152919,691765,446
"02142","CAMBRIDGE, MA",,15270,360384,1315846,369
"02143","SOMERVILLE, MA",,12644,75753,332257,579
"02144","SOMERVILLE, MA",,4044,26929,122331,391
"02145","SOMERVILLE, MA",,3976,21915,94788,333
"02146","BROOKLINE, MA",,4966,30210,128924,268
"02147","BROOKLINE VILLAGE, MA",,94,662,2552,8
"02148","MALDEN, MA",,18463,119427,525903,1058
"02149","EVERETT, MA",,10386,79911,372300,717
"02150","CHELSEA, MA",,10615,75447,346620,747
"02151","REVERE, MA",,7527,40313,167779,714
"02152","WINTHROP, MA",,2515,14169,55590,266
"02153","MEDFORD, MA","B",0,0,0,2
"02154","WALTHAM, MA",,27940,360248,1441551,623
"02155","MEDFORD, MA",,17108,141736,586628,1066
"02156","WEST MEDFORD, MA",,46,276,1055,10
"02157","BABSON PARK, MA",,210,824,3967,8
"02158","NEWTON, MA",,4375,43377,186336,95
"02159","NEWTON, MA",,4217,40242,158488,144
"02160","NEWTON, MA",,840,5005,23228,53
"02161","NEWTON, MA",,662,3626,20360,46
"02162","NEWTON, MA",,3269,30656,141783,44
"02163","BOSTON, MA",,161,1044,4523,13
"02164","NEWTON, MA",,1543,15086,58335,56
"02165","NEWTON, MA",,911,6999,32234,54
"02166","AUBURNDALE, MA",,1294,8290,37052,44
"02167","CHESTNUT HILL, MA",,4918,32756,124594,159
"02168","WABAN, MA",,176,1009,5303,13
"02169","QUINCY, MA",,26322,200724,853862,1472
"02170","QUINCY, MA",,2219,10020,46814,257
"02171","QUINCY, MA",,18021,261968,888425,306
"02172","WATERTOWN, MA",,7129,68896,262125,255
"02173","LEXINGTON, MA",,8443,129112,473734,241
"02174","ARLINGTON, MA",,3230,18114,74307,169
"02175","ARLINGTON HEIGHTS, MA","A",0,0,0,1
"02176","MELROSE, MA",,6277,40357,183179,547
"02177","MELROSE, MA",,62,263,1122,3
"02178","BELMONT, MA",,2348,14918,64198,116
"02179","WAVERLEY, MA","B",0,0,0,4
"02180","STONEHAM, MA",,6790,53775,230111,604
"02181","WELLESLEY, MA",,7164,100728,440253,269
"02184","BRAINTREE, MA",,29783,219007,949023,1456
"02185","BRAINTREE, MA",,654,5370,18977,31
"02186","MILTON, MA",,5779,34096,150485,418
"02187","MILTON VILLAGE, MA",,121,995,3759,10
"02188","WEYMOUTH, MA",,4258,24240,106038,327
"02189","WEYMOUTH, MA",,3975,28895,138202,400
"02190","WEYMOUTH, MA",,6310,46095,203832,421
"02191","WEYMOUTH, MA",,870,3718,17432,141
"02192","NEEDHAM, MA",,2293,17175,78481,110
"02193","WESTON, MA",,1097,14992,80635,55
"02194","NEEDHAM, MA",,9443,135807,570282,133
"02195","NEWTON, MA","C",0,0,0,2
"02196","BOSTON, MA",,42,588,1548,3
"02199","BOSTON, MA",,10127,164303,663472,155
"02201","BOSTON, MA",,114,722,3225,8
"02202","BOSTON, MA","B",0,0,0,2
"02203","BOSTON, MA",,67,393,1825,13
"02204","BOSTON, MA","A",0,0,0,2
"02205","BOSTON, MA",,1463,16080,69744,44
"02208","BOSTON, MA","G",0,0,0,3
"02209","BOSTON, MA","B",0,0,0,1
"02210","BOSTON, MA",,20227,241408,1100621,783
"02211","BOSTON, MA","F",0,0,0,8
"02215","BOSTON, MA",,39748,323444,1404921,614
"02216","BOSTON, MA",,138,749,3177,8
"02217","BOSTON, MA","A",0,0,0,1
"02222","BOSTON, MA",,40,215,922,8
"02238","CAMBRIDGE, MA",,1599,13131,55278,28
"02239","CAMBRIDGE, MA","A",0,0,0,2
"02254","WALTHAM, MA",,7076,117796,435479,53
"02258","NEWTON, MA","A",0,0,0,1
"02269","QUINCY, MA",,1362,12746,56193,38
"02272","WATERTOWN, MA",,23,47,395,4
"02301","BROCKTON, MA",,13123,85456,387281,1010
"02302","BROCKTON, MA",,3455,20284,94508,309
"02303","BROCKTON, MA",,901,7735,34217,30
"02304","BROCKTON, MA",,465,2130,9190,16
"02305","BROCKTON, MA",,23,67,316,11
"02322","AVON, MA",,7089,60513,281265,267
"02324","BRIDGEWATER, MA",,4391,23563,106625,441
"02325","BRIDGEWATER, MA","E",0,0,0,1
"02327","BRYANTVILLE, MA",,25,133,636,10
