"zip","name","empflag","emp","qp1","ap","est"
"01082","Ware, MA",,2204,13443,58038,187
"01083","Warren, MA",,483,3563,14001,46
"01084","West Chesterfield, MA","A",0,0,0,3
"01085","Westfield, MA",,10834,66610,280216,786
"01086","Westfield, MA",,1321,7390,31231,73
"01088","West Hatfield, MA",,192,1321,5358,17
"01089","West Springfield, MA",,14210,80296,346691,1005
"01090","West Springfield, MA",,637,3591,16893,63
"01092","West Warren, MA",,733,5962,22069,18
"01093","Whately, MA",,211,1276,5626,25
"01094","Wheelwright, MA","B",0,0,0,3
"01095","Wilbraham, MA",,3429,21917,91161,260
"01096","Williamsburg, MA",,298,908,4136,50
"01097","Woronoco, MA","C",0,0,0,2
"01098","Worthington, MA",,122,512,2858,27
"01100","Springfield, MA","A",0,0,0,3
"01101","Springfield, MA",,1269,6958,26634,91
"01102","Springfield, MA",,2516,21189,81679,17
"01103","Springfield, MA",,9083,53404,229477,642
"01104","Springfield, MA",,12619,88612,372196,545
"01105","Springfield, MA",,4526,29021,124687,322
"01106","Longmeadow, MA",,2432,10891,45964,224
"01107","Springfield, MA",,7698,59072,244339,156
"01108","Springfield, MA",,3348,11952,51918,302
"01109","Springfield, MA",,19246,148010,601301,340
"01111","Springfield, MA",,83,441,1796,4
"01114","Springfield, MA","A",0,0,0,1
"01115","Springfield, MA",,846,8417,32161,84
"01116","Longmeadow, MA",,5,31,168,4
"01118","Springfield, MA",,1498,7707,32262,146
"01119","Springfield, MA",,3147,13670,55753,133
"01128","Springfield, MA",,634,1907,7989,41
"01129","Springfield, MA",,2983,11199,50997,202
"01138","Springfield, MA",,75,361,1620,19
"01139","Springfield, MA",,603,5165,19236,12
"01144","Springfield, MA",,1048,9164,35654,50
"01151","Indian Orchard, MA",,2040,24107,82645,143
"01199","Springfield, MA","F",0,0,0,4
"01200","Pittsfield, MA","A",0,0,0,1
"01201","Pittsfield, MA",,22364,157466,674761,1319
"01202","Pittsfield, MA",,1027,5288,23744,108
"01203","Pittsfield, MA","A",0,0,0,2
"01220","Adams, MA",,1877,11323,45100,176
"01222","Ashley Falls, MA",,32,178,872,11
"01223","Becket, MA",,193,907,4836,31
"01224","Berkshire, MA",,23,117,645,4
"01225","Cheshire, MA",,168,778,3653,33
"01226","Dalton, MA",,2111,18768,74106,98
"01227","Dalton, MA",,163,1275,5844,20
"01229","Glendale, MA",,7,38,222,4
"01230","Great Barrington, MA",,4110,21158,88533,411
"01235","Hinsdale, MA",,311,1092,4884,42
"01236","Housatonic, MA",,512,2724,11614,47
"01237","Lanesboro, MA",,2483,6942,27906,177
"01238","Lee, MA",,2220,14481,55732,230
"01240","Lenox, MA",,3092,14508,66308,227
"01242","Lenox Dale, MA",,79,453,2248,16
"01243","Middlefield, MA",,65,249,795,7
"01244","Mill River, MA",,26,75,266,6
"01245","Monterey, MA",,106,373,1673,22
"01247","North Adams, MA",,5014,25811,105221,398
"01252","North Egremont, MA",,48,142,736,11
"01253","Otis, MA",,73,309,1213,26
"01254","Richmond, MA",,69,334,1694,27
"01255","Sandisfield, MA",,82,371,1601,14
"01256","Savoy, MA",,13,55,300,6
"01257","Sheffield, MA",,697,4424,17824,92
"01258","South Egremont, MA",,154,613,2686,30
"01259","Southfield, MA",,59,294,1346,16
"01260","South Lee, MA",,807,6072,25269,18
"01262","Stockbridge, MA",,792,3966,21242,86
"01264","Tyringham, MA","A",0,0,0,2
"01266","West Stockbridge, MA",,228,918,4969,58
"01267","Williamstown, MA",,4269,20381,89597,218
"01270","Windsor, MA",,21,88,311,7
"01301","Greenfield, MA",,8690,44767,183540,563
"01302","Greenfield, MA",,632,4435,18183,64
"01330","Ashfield, MA",,121,453,2072,43
"01331","Athol, MA",,3641,19645,81946,252
"01337","Bernardston, MA",,318,1488,7065,50
"01338","Buckland, MA",,102,608,2403,8
"01339","Charlemont, MA",,332,709,2424,30
"01340","Colrain, MA",,324,2281,9659,24
"01341","Conway, MA",,74,393,1831,24
"01342","Deerfield, MA",,864,4461,19969,37
"01344","Erving, MA","C",0,0,0,7
"01346","Heath, MA",,7,31,120,5
"01349","Turners Falls, MA",,333,2087,8286,20
"01350","Monroe Bridge, MA","A",0,0,0,2
"01351","Montague, MA",,63,291,1504,22
"01355","New Salem, MA",,53,192,862,10
"01360","Northfield, MA",,850,5019,22097,49
"01364","Orange, MA",,1470,8285,34492,149
"01366","Petersham, MA",,80,319,1427,21
"01367","Rowe, MA",,66,437,1715,9
"01368","Royalston, MA","A",0,0,0,2
"01370","Shelburne Falls, MA",,793,3435,14968,120
"01373","South Deerfield, MA",,2758,20193,92371,122
"01375","Sunderland, MA",,411,2120,13535,48
"01376","Turners Falls, MA",,1574,8844,37191,125
"01378","Warwick, MA","A",0,0,0,3
"01379","Wendell, MA",,93,500,2121,13
"01380","Wendell Depot, MA","A",0,0,0,1
"01400","Worcester, MA","B",0,0,0,2
"01420","Fitchburg, MA",,12298,72771,313333,922
"01430","Ashburnham, MA",,477,2827,12288,66
"01431","Ashby, MA",,156,711,3290,42
"01432","Ayer, MA",,3479,23423,98669,219
"01433","Ft Devens, MA",,285,2854,9728,12
"01436","Baldwinville, MA",,475,2301,9848,31
"01438","East Templeton, MA",,168,801,4621,22
"01440","Gardner, MA",,7395,35106,151707,427
"01441","Gardner, MA","G",0,0,0,1
"01450","Groton, MA",,1285,8143,34095,160
"01451","Harvard, MA",,828,7360,33499,157
"01452","Hubbardston, MA",,306,1854,7806,55
"01453","Leominster, MA",,17288,99427,415939,1095
"01460","Littleton, MA",,5618,70895,292185,307
"01462","Lunenburg, MA",,1533,8871,40883,186
"01463","Pepperell, MA",,1308,7588,33915,176
"01464","Shirley, MA",,745,5009,22122,79
"01467","Still River, MA",,15,65,469,6
"01468","Templeton, MA",,170,928,3936,39
"01469","Townsend, MA",,1372,7927,37769,106
"01471","Groton, MA","F",0,0,0,1
"01472","West Groton, MA",,254,2149,8595,13
"01473","Westminster, MA",,1306,8758,37673,112
"01474","West Townsend, MA",,222,729,3268,37
"01475","Winchendon, MA",,1350,5420,23356,157
"01477","Winchendon Springs, MA","B",0,0,0,3
"01501","Auburn, MA",,8529,52817,220853,519
"01503","Berlin, MA",,332,1275,6702,83
"01504","Blackstone, MA",,531,2473,11123,118
"01505","Boylston, MA",,1113,7205,31359,82
"01506","Brookfield, MA",,327,1562,7173,37
"01507","Charlton, MA",,1264,6821,29844,144
"01508","Charlton City, MA",,310,1161,4937,36
"01509","Charlton Depot, MA",,29,80,328,5
"01510","Clinton, MA",,4277,27514,132809,284
"01515","East Brookfield, MA",,292,1800,8631,47
"01516","Douglas, MA",,545,2965,13284,95
"01518","Fiskdale, MA",,137,416,2606,41
"01519","Grafton, MA",,887,6072,27378,87
"01520","Holden, MA",,2815,17173,74331,269
"01521","Holland, MA",,75,285,1350,19
"01522","Jefferson, MA",,189,1244,5222,21
"01523","Lancaster, MA",,929,3756,16111,69
"01524","Leicester, MA",,875,5465,24097,99
"01525","Linwood, MA",,151,589,2983,22
"01526","Manchaug, MA",,25,91,459,10
"01527","Millbury, MA",,3112,20025,85781,229
"01529","Millville, MA",,76,374,1538,27
"01531","New Braintree, MA",,29,127,558,13
"01532","Northborough, MA",,4736,32845,142752,405
"01534","Northbridge, MA",,992,5268,22317,49
"01535","North Brookfield, MA",,723,4451,18551,70
"01536","North Grafton, MA",,2026,17489,74400,125
"01537","North Oxford, MA",,734,3660,15439,49
"01538","North Uxbridge, MA",,290,1880,7734,25
"01540","Oxford, MA",,1609,9076,41639,184
"01541","Princeton, MA",,820,2331,8963,58
"01542","Rochdale, MA",,726,2186,8949,37
"01543","Rutland, MA",,590,2855,13814,71
"01545","Shrewsbury, MA",,9155,60136,265621,656
"01546","Shrewsbury, MA","A",0,0,0,1
"01550","Southbridge, MA",,6379,39874,167347,371
"01560","South Grafton, MA",,411,2311,10262,52
"01561","South Lancaster, MA",,979,3987,15902,40
"01562","Spencer, MA",,2927,18968,75493,216
"01564","Sterling, MA",,1520,10123,42282,158
"01566","Sturbridge, MA",,3857,20105,88789,219
"01568","Upton, MA",,681,3492,16565,116
"01569","Uxbridge, MA",,1549,7144,32704,212
"01570","Webster, MA",,6316,35988,151659,350
"01571","Dudley, MA",,1305,6431,26335,121
"01580","Westborough, MA","G",0,0,0,5
"01581","Westborough, MA",,19380,180695,743850,778
"01582","Westborough, MA","G",0,0,0,4
"01583","West Boylston, MA",,2454,13353,57402,199
"01585","West Brookfield, MA",,905,4752,19642,82
"01586","West Millbury, MA","A",0,0,0,1
"01588","Whitinsville, MA",,2015,13672,60706,187
"01590","Sutton, MA",,856,4335,24133,124
"01600","Worcester, MA","A",0,0,0,1
"01601","Worcester, MA",,303,1365,5817,21
"01602","Worcester, MA",,3597,18388,75839,277
"01603","Worcester, MA",,6922,38136,166602,425
"01604","Worcester, MA",,13879,82011,339876,701
"01605","Worcester, MA",,19044,143488,571541,553
"01606","Worcester, MA",,12422,88363,350745,417
"01607","Worcester, MA",,2387,15756,72874,161
"01608","Worcester, MA",,11940,76395,302269,684
"01609","Worcester, MA",,10296,60703,264481,515
"01610","Worcester, MA",,9176,52693,210217,398
"01611","Cherry Valley, MA",,205,1010,4570,43
"01612","Paxton, MA",,612,2204,11150,65
"01613","Worcester, MA",,932,8080,33000,74
"01614","Worcester, MA",,73,992,4012,10
"01615","Worcester, MA",,1857,17817,66634,11
"01653","Worcester, MA","A",0,0,0,1
"01655","Worcester, MA","H",0,0,0,3
"01701","Framingham, MA",,35451,282930,1198694,1545
"01702","Framingham, MA",,4956,37453,166022,522
"01703","Framingham, MA",,149,751,3736,26
"01704","Framingham, MA",,26,147,1277,13
"01705","Framingham, MA",,47,233,1048,16
"01718","Village Of Nagog Woods, MA","A",0,0,0,2
"01719","Boxborough, MA",,2494,29350,119729,93
"01720","Acton, MA",,9734,81504,343772,701
"01721","Ashland, MA",,3228,20749,90616,329
"01730","Bedford, MA",,18520,210065,878464,480
"01731","Hanscom Afb, MA",,82,488,2199,9
"01740","Bolton, MA",,1447,15105,64648,93
"01741","Carlisle, MA",,664,4358,20483,100
"01742","Concord, MA",,10430,83619,371638,816
"01745","Fayville, MA",,118,543,3991,25
"01746","Holliston, MA",,4259,31388,138197,391
"01747","Hopedale, MA",,1840,13076,53668,141
"01748","Hopkinton, MA",,7119,103717,428167,305
"01749","Hudson, MA",,9312,78254,332110,474
"01752","Marlborough, MA",,21521,207575,839712,1097
"01754","Maynard, MA",,4494,56223,242066,219
"01756","Mendon, MA",,1293,6661,30213,131
"01757","Milford, MA",,11629,78783,323859,672
"01760","Natick, MA",,22997,159819,628150,1235
"01770","Sherborn, MA",,386,2683,12513,100
"01772","Southborough, MA",,5021,62281,245978,249
"01773","Lincoln, MA",,1442,12105,53050,136
"01775","Stow, MA",,1875,24152,97060,169
"01776","Sudbury, MA",,3788,24583,110825,473
"01778","Wayland, MA",,2415,12668,58466,321
"01784","Woodville, MA",,44,262,1165,8
"01800","Middlesex, MA","A",0,0,0,2
"01801","Woburn, MA",,33564,271261,1142108,1820
"01803","Burlington, MA",,33479,312320,1306766,1306
"01805","Burlington, MA",,23,241,912,3
"01810","Andover, MA",,23381,244388,1009731,856
"01813","Woburn, MA","A",0,0,0,1
"01821","Billerica, MA",,15193,147705,637434,650
"01822","Billerica, MA","C",0,0,0,5
"01824","Chelmsford, MA",,12675,107347,460973,770
"01826","Dracut, MA",,3410,17217,78865,460
"01827","Dunstable, MA",,114,769,3273,34
"01830","Haverhill, MA",,9245,52225,220766,569
"01831","Haverhill, MA",,486,2944,13976,57
"01832","Haverhill, MA",,3196,19173,85460,248
"01833","Georgetown, MA",,1571,10068,49762,169
"01834","Groveland, MA",,725,5382,23830,99
"01835","Haverhill, MA",,3391,23671,102837,239
"01840","Lawrence, MA",,4741,23736,102354,313
"01841","Lawrence, MA",,6772,44921,197544,268
"01842","Lawrence, MA",,760,3227,12730,36
"01843","Lawrence, MA",,6532,42130,172434,375
"01844","Methuen, MA",,10462,62010,262000,816
"01845","North Andover, MA",,17382,161472,649770,780
"01850","Lowell, MA",,1652,6952,28366,116
"01851","Lowell, MA",,8375,60749,252699,396
"01852","Lowell, MA",,11588,73151,297671,745
"01853","Lowell, MA",,945,6210,22899,50
"01854","Lowell, MA",,6147,34660,140104,284
"01860","Merrimac, MA",,632,4333,16555,93
"01862","North Billerica, MA",,6781,69371,274133,327
"01863","North Chelmsford, MA",,1412,7334,32353,187
"01864","North Reading, MA",,4099,30180,133274,380
"01865","Nutting Lake, MA",,14,130,593,6
"01866","Pinehurst, MA",,102,432,1923,13
"01867","Reading, MA",,6256,49841,209904,561
"01876","Tewksbury, MA",,11767,91856,377604,653
"01879","Tyngsboro, MA",,2638,14755,64478,234
"01880","Wakefield, MA",,12268,99572,465693,923
"01885","West Boxford, MA",,64,305,1758,18
"01886","Westford, MA",,7122,53214,233768,493
"01887","Wilmington, MA",,21471,213708,881780,676
"01888","Woburn, MA",,897,12937,45626,41
"01890","Winchester, MA",,5337,35949,160376,592
"01901","Lynn, MA",,4948,27802,113325,265
"01902","Lynn, MA",,3449,16596,68406,356
"01903","Lynn, MA",,495,4394,14637,35
"01904","Lynn, MA",,3786,21439,91187,274
"01905","Lynn, MA",,8163,84252,350928,267
"01906","Saugus, MA",,10910,47063,196526,717
"01907","Swampscott, MA",,2581,11293,50169,299
"01908","Nahant, MA",,250,1217,5206,47
"01910","Lynn, MA",,4,63,453,3
"01913","Amesbury, MA",,3948,26030,108813,316
"01915","Beverly, MA",,15259,105217,465104,943
"01921","Boxford, MA",,382,1843,7624,85
"01922","Byfield, MA",,307,1436,6278,31
"01923","Danvers, MA",,20991,154424,661360,1090
"01929","Essex, MA",,886,4736,22120,130
"01930","Gloucester, MA",,10227,65162,273678,838
"01931","Gloucester, MA",,167,1333,5389,47
"01936","Hamilton, MA",,103,527,2357,25
"01937","Hathorne, MA",,149,773,2814,11
"01938","Ipswich, MA",,2803,16147,72431,386
"01940","Lynnfield, MA",,4123,28122,129302,346
"01944","Manchester, MA",,1108,6084,28180,186
"01945","Marblehead, MA",,4223,24039,109918,580
"01947","Salem, MA","A",0,0,0,1
"01949","Middleton, MA",,3307,30019,111301,225
"01950","Newburyport, MA",,8321,53915,232221,699
"01951","Newbury, MA",,399,2053,9068,76
"01952","Salisbury, MA",,1926,11581,50301,247
"01960","Peabody, MA",,22287,139574,595283,1355
"01961","Peabody, MA",,1940,15809,69525,65
"01965","Prides Crossing, MA","C",0,0,0,8
"01966","Rockport, MA",,984,3506,17402,214
"01969","Rowley, MA",,1454,6529,30006,176
"01970","Salem, MA",,15874,102565,448373,1131
"01971","Salem, MA",,146,427,1881,13
"01982","South Hamilton, MA",,1307,5833,26867,147
"01983","Topsfield, MA",,2634,16684,75652,244
"01984","Wenham, MA",,1655,8125,35622,66
"01985","West Newbury, MA",,215,950,5237,67
"02000","Brockton, MA","A",0,0,0,1
"02018","Accord, MA",,585,3745,15802,22
"02019","Bellingham, MA",,2823,13410,62205,305
"02020","Brant Rock, MA",,245,719,2418,17
"02021","Canton, MA",,18023,155206,645415,852
"02025","Cohasset, MA",,1806,10525,42594,241
"02026","Dedham, MA",,13944,93749,391543,825
"02027","Dedham, MA",,527,4252,19753,43
"02030","Dover, MA",,385,2467,13271,102
"02031","East Mansfield, MA","A",0,0,0,2
"02032","East Walpole, MA",,1882,14968,57175,114
"02035","Foxboro, MA",,7848,79783,339334,448
"02038","Franklin, MA",,9312,60948,259193,634
"02040","Greenbush, MA",,66,510,2334,13
"02041","Green Harbor, MA",,89,323,1401,19
"02043","Hingham, MA",,9970,72884,318640,771
"02044","Hingham, MA","E",0,0,0,2
"02045","Hull, MA",,710,2990,13363,146
"02047","Humarock, MA",,75,327,1333,15
"02048","Mansfield, MA",,11228,132146,474715,467
"02050","Marshfield, MA",,3075,16444,75274,418
"02051","Marshfield Hills, MA",,68,268,1226,19
"02052","Medfield, MA",,4212,37759,141822,290
"02053","Medway, MA",,1920,10982,47735,242
"02054","Millis, MA",,1606,9040,42888,203
"02055","Minot, MA",,1,12,155,4
"02056","Norfolk, MA",,1799,10154,42100,190
"02059","North Marshfield, MA",,48,371,1996,10
"02060","North Scituate, MA",,441,4030,21362,31
"02061","Norwell, MA",,6466,45596,203444,427
"02062","Norwood, MA",,28207,233556,960547,1197
"02065","Ocean Bluff, MA",,36,386,2227,12
"02066","Scituate, MA",,2035,10149,44874,308
"02067","Sharon, MA",,3127,21109,97180,403
"02070","Sheldonville, MA",,135,415,1563,9
"02071","South Walpole, MA",,692,5691,23534,22
"02072","Stoughton, MA",,13514,102084,436303,871
"02081","Walpole, MA",,5717,32853,142671,499
"02090","Westwood, MA",,11416,114350,466938,432
"02093","Wrentham, MA",,1912,13529,56954,214
"02100","Boston, MA",,3852,42686,162765,64
"02101","Boston, MA",,3266,27547,105634,41
"02102","Boston, MA",,6,10,91,3
"02103","Boston, MA","E",0,0,0,5
"02104","Boston, MA",,7,20,80,3
"02105","Boston, MA",,422,1340,5234,25
"02106","Boston, MA","H",0,0,0,13
"02107","Boston, MA",,4619,58421,228432,16
"02108","Boston, MA",,24873,239231,988513,1252
"02109","Boston, MA",,41962,645034,2612352,1536
"02110","Boston, MA",,54838,848682,3225363,1473
"02111","Boston, MA",,25617,306298,1164197,874
"02112","Boston, MA",,39,160,760,17
"02113","Boston, MA",,1609,7106,31347,182
"02114","Boston, MA",,24697,245320,981521,769
"02115","Boston, MA",,36943,275618,1138844,613
"02116","Boston, MA",,57264,479101,1840126,2005
"02117","Boston, MA",,8586,142783,457685,38
"02118","Boston, MA",,16413,138130,513834,613
"02119","Boston, MA",,5742,39384,175850,331
"02120","Boston, MA",,2590,18239,74646,137
"02121","Boston, MA",,1459,6616,31451,127
"02122","Boston, MA",,5997,35922,153371,437
"02123","Boston, MA",,136,537,2624,12
"02124","Boston, MA",,6200,37553,166124,432
"02125","Boston, MA",,6921,45694,198352,315
"02126","Mattapan, MA",,2552,14464,62424,207
"02127","Boston, MA",,9804,88997,379314,604
"02128","Boston, MA",,18158,130362,518531,603
"02129","Charlestown, MA",,6281,42299,176499,409
"02130","Jamaica Plain, MA",,11898,84896,353470,582
"02131","Roslindale, MA",,4310,24676,103239,359
"02132","West Roxbury, MA",,6526,40463,170020,434
"02133","Boston, MA",,34,215,935,10
"02134","Allston, MA",,11578,78442,337227,500
"02135","Brighton, MA",,14516,106562,457570,648
"02136","Hyde Park, MA",,4064,25274,121000,375
"02137","Readville, MA",,827,7588,30475,33
"02138","Cambridge, MA",,42131,330254,1400712,1303
"02139","Cambridge, MA",,37282,324708,1357849,1076
"02140","Cambridge, MA",,9466,113875,450381,461
"02141","Cambridge, MA",,11063,128670,541549,403
"02142","Cambridge, MA",,15102,183028,798699,321
"02143","Somerville, MA",,12127,69471,288961,570
"02144","Somerville, MA",,3867,19297,83782,356
"02145","Somerville, MA",,4466,23831,99771,345
"02146","Brookline, MA",,15962,102769,419468,1360
"02147","Brookline Village, MA",,137,792,3432,18
"02148","Malden, MA",,18093,104663,435730,1045
"02149","Everett, MA",,8697,62584,265740,678
"02150","Chelsea, MA",,11288,77733,344883,704
"02151","Revere, MA",,6723,30296,130265,699
"02152","Winthrop, MA",,3182,18913,83150,267
"02153","Medford, MA",,20,69,270,3
"02154","Waltham, MA",,54075,519898,2132862,2182
"02155","Medford, MA",,16801,108880,456809,1007
"02156","West Medford, MA",,55,335,1285,11
"02157","Babson Park, MA",,1174,7759,32460,9
"02158","Newton, MA",,7687,56095,249705,481
"02159","Newton, MA",,10546,79216,342108,677
"02160","Newton, MA",,3174,18729,82268,279
"02161","Newton, MA",,2629,19090,79975,253
"02162","Newton, MA",,4273,38118,178328,170
"02163","Boston, MA",,191,1037,4554,13
"02164","Newton, MA",,3973,37777,159164,218
"02165","Newton, MA",,2517,15448,68783,328
"02166","Auburndale, MA",,2988,16725,75630,185
"02167","Chestnut Hill, MA",,14905,84146,356320,515
"02168","Waban, MA",,714,3586,17748,120
"02169","Quincy, MA",,24524,167161,773495,1384
"02170","Quincy, MA",,2323,9947,44362,247
"02171","Quincy, MA",,14598,120660,476764,293
"02172","Watertown, MA",,14988,119018,515929,996
"02173","Lexington, MA",,18630,204352,813895,1058
"02174","Arlington, MA",,7367,39131,173582,830
"02175","Arlington Heights, MA",,7,48,669,4
"02176","Melrose, MA",,5819,34867,163009,533
"02177","Melrose, MA",,58,220,936,4
"02178","Belmont, MA",,5197,33821,142188,531
"02179","Waverley, MA",,130,1012,4102,10
"02180","Stoneham, MA",,8302,58717,250005,569
"02181","Wellesley, MA",,17309,155622,637778,1209
"02184","Braintree, MA",,27229,188660,797379,1363
"02185","Braintree, MA",,527,4542,30541,38
"02186","Milton, MA",,5093,28174,125186,399
"02187","Milton Village, MA",,92,563,2707,11
"02188","Weymouth, MA",,3909,20431,87514,293
"02189","Weymouth, MA",,4092,27722,119284,396
"02190","Weymouth, MA",,6413,39800,178684,404
"02191","Weymouth, MA",,865,3348,15284,129
"02192","Needham, MA",,5316,34607,147824,530
"02193","Weston, MA",,3119,22978,96757,303
"02194","Needham, MA",,14546,152317,673918,639
"02195","Newton, MA","C",0,0,0,5
"02196","Boston, MA",,186,1909,6316,4
"02199","Boston, MA",,9244,136337,543542,142
"02200","Boston, MA","A",0,0,0,1
"02201","Boston, MA",,51,315,1399,8
"02202","Boston, MA","C",0,0,0,3
"02203","Boston, MA",,56,330,1357,11
"02204","Boston, MA","A",0,0,0,1
"02205","Boston, MA",,1318,10576,52211,41
"02208","Boston, MA","H",0,0,0,5
"02209","Boston, MA","E",0,0,0,2
"02210","Boston, MA",,16533,175316,740176,754
"02211","Boston, MA","F",0,0,0,8
"02215","Boston, MA",,38701,278435,1192751,592
"02216","Boston, MA",,71,196,972,8
"02217","Boston, MA","A",0,0,0,1
"02222","Boston, MA",,36,202,757,8
"02238","Cambridge, MA",,1996,16442,66740,46
"02239","Cambridge, MA","B",0,0,0,1
"02241","Boston, MA","B",0,0,0,2
"02254","Waltham, MA",,7532,88486,348321,129
"02258","Newton, MA",,98,1548,4758,14
"02269","Quincy, MA",,1337,13656,54210,59
"02272","Watertown, MA",,651,5982,25195,48
"02322","Avon, MA",,6955,52526,225707,242
"02324","Bridgewater, MA",,3723,19264,84587,359
"02325","Bridgewater, MA","A",0,0,0,1
"02327","Bryantville, MA",,31,125,685,14
"02330","Carver, MA",,627,2422,12012,124
"02331","Duxbury, MA",,406,2082,9254,87
"02332","Duxbury, MA",,1444,8108,37618,223
"02333","East Bridgewater, MA",,2429,17851,74824,206
"02334","Easton, MA",,726,3781,17838,53
"02337","Elmwood, MA","A",0,0,0,1
"02338","Halifax, MA",,475,1623,7268,81
"02339","Hanover, MA",,6600,33007,148497,609
"02341","Hanson, MA",,1617,7751,34257,164
"02343","Holbrook, MA",,2982,18555,80477,234
"02345","Manomet, MA",,371,1439,6504,51
"02346","Middleboro, MA",,5879,33260,147930,411
"02347","Lakeville, MA",,2853,20890,86995,189
"02348","Middleboro, MA","A",0,0,0,1
"02349","Middleboro, MA",,14,84,783,4
"02350","Monponsett, MA",,9,22,124,4
"02351","Abington, MA",,3153,15050,66973,288
"02355","North Carver, MA",,75,303,1483,15
"02356","North Easton, MA",,1871,7600,35984,226
"02357","North Easton, MA","F",0,0,0,1
"02358","North Pembroke, MA",,220,1085,5393,28
"02359","Pembroke, MA",,3228,17102,78365,377
"02360","Plymouth, MA",,13554,85340,385021,960
"02361","Plymouth, MA",,228,1038,5271,31
"02362","Plymouth, MA",,445,2251,9040,35
"02364","Kingston, MA",,4606,20741,85910,405
"02366","South Carver, MA",,127,593,3103,22
"02367","Plympton, MA",,146,565,2546,41
"02368","Randolph, MA",,8780,60465,260558,582
"02370","Rockland, MA",,7195,49087,209058,461
"02375","South Easton, MA",,4313,26718,113153,306
"02379","West Bridgewater, MA",,7503,47165,201822,353
"02381","White Horse Beach, MA",,58,345,1792,6
"02382","Whitman, MA",,2604,12333,52844,245
"02400","Brockton, MA","A",0,0,0,1
"02401","Brockton, MA",,24874,158713,682696,1280
"02402","Brockton, MA",,6464,42477,179824,370
"02403","Brockton, MA",,1204,8151,41932,53
"02404","Brockton, MA",,173,998,4665,19
"02405","Brockton, MA",,139,1445,4408,18
"02532","Buzzards Bay, MA",,2979,12560,56732,314
"02534","Cataumet, MA",,407,2813,13642,51
"02535","Chilmark, MA",,138,836,4363,39
"02536","East Falmouth, MA",,1297,6025,29462,282
"02537","East Sandwich, MA",,620,3019,13733,79
"02538","East Wareham, MA",,822,2536,11285,68
"02539","Edgartown, MA",,1295,6183,36684,270
"02540","Falmouth, MA",,5694,28693,131171,498
"02541","Falmouth, MA",,195,1418,5779,37
"02542","Buzzards Bay, MA",,22,139,580,5
"02543","Woods Hole, MA",,1304,10478,46643,52
"02552","Menemsha, MA",,20,183,1111,6
"02553","Monument Beach, MA",,132,642,3126,36
"02554","Nantucket, MA",,2961,17149,95748,582
"02556","North Falmouth, MA",,772,3887,19190,108
"02557","Oak Bluffs, MA",,1086,5936,30139,176
"02558","Onset, MA",,200,738,3895,37
